total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
117331.0,58428.0,58903.0,0.0,0.0,0.0,37.058,22.816,40.126,0.912,34.322,0.018,22.256,0.032,42.46,0.8317232446435318,0.821265778401122,0.8698599411852664
119757.0,60584.0,59173.0,0.0,0.0,0.0,36.998,22.858,40.144,0.972,34.416,0.03,22.322,0.03,42.23,0.8369641602248771,0.8831918803044886,0.8831207652451176
119602.0,60379.0,59223.0,0.0,0.0,0.0,37.08,22.87,40.05,0.936,34.474,0.018,22.196,0.024,42.352,0.8929881337648328,0.8528202885876695,0.8438951310861423
117581.0,58596.0,58985.0,0.0,0.0,0.0,37.098,22.824,40.078,0.952,34.474,0.026,22.386,0.022,42.14,0.8386435926465039,0.869348054679285,0.840411198163581
119319.0,60135.0,59184.0,0.0,0.0,0.0,37.078,22.764,40.158,0.974,34.352,0.034,22.294,0.038,42.308,0.8725389718970818,0.8733087330873309,0.8469545296080482
118722.0,59587.0,59135.0,0.0,0.0,0.0,37.08,22.84,40.08,0.89,34.296,0.008,22.376,0.048,42.382,0.8762135922330098,0.836077057793345,0.8497504990019961
119925.0,60427.0,59498.0,0.0,0.0,0.0,37.046,22.838,40.116,0.876,34.53,0.012,22.29,0.042,42.25,0.8263780165200022,0.8738068132060601,0.8955528965998604
116449.0,58034.0,58415.0,0.0,0.0,0.0,37.032,22.836,40.132,0.932,34.332,0.022,22.344,0.036,42.334,0.8114063512637719,0.8311438080224207,0.8729692016346058
120139.0,60840.0,59299.0,0.0,0.0,0.0,37.102,22.782,40.116,0.948,34.512,0.014,22.318,0.038,42.17,0.8973101180529351,0.8193310508296023,0.8718217170206402
115752.0,57360.0,58392.0,0.0,0.0,0.0,37.042,22.874,40.084,0.944,34.64,0.018,22.118,0.04,42.24,0.849630149559959,0.8690215965725278,0.8014669194691149
119049.0,60057.0,58992.0,0.0,0.0,0.0,37.084,22.822,40.094,0.89,34.442,0.02,22.326,0.026,42.296,0.8616654082623234,0.8555779510998159,0.8652167406594503
120519.0,61063.0,59456.0,0.0,0.0,0.0,37.16,22.8,40.04,0.95,34.542,0.02,22.272,0.036,42.18,0.8614101184068891,0.8855263157894737,0.8706293706293706
118781.0,59649.0,59132.0,0.0,0.0,0.0,37.066,22.848,40.086,0.944,34.478,0.014,22.418,0.032,42.114,0.8581988884692171,0.8469887955182073,0.8605997106221623
118935.0,59784.0,59151.0,0.0,0.0,0.0,37.11,22.84,40.05,0.908,34.432,0.028,22.364,0.036,42.232,0.8682834815413635,0.8734676007005254,0.8395006242197254
116695.0,57840.0,58855.0,0.0,0.0,0.0,37.082,22.82,40.098,0.908,34.648,0.028,22.282,0.022,42.112,0.8323175664743002,0.8517090271691499,0.8382961743727867
116635.0,57744.0,58891.0,0.0,0.0,0.0,37.096,22.828,40.076,0.918,34.464,0.018,22.278,0.038,42.284,0.838527064912659,0.8715612405817417,0.8168479888212397
119566.0,60236.0,59330.0,0.0,0.0,0.0,36.998,22.836,40.166,0.888,34.362,0.03,22.378,0.02,42.322,0.8624249959457267,0.8419162725521107,0.8744211522182941
