total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
117571.0,58443.0,59128.0,0.0,0.0,0.0,37.074,22.812,40.114,0.942,34.468,0.016,22.432,0.024,42.118,0.8511085936235637,0.8613887427669648,0.8310315600538465
119361.0,59944.0,59417.0,0.0,0.0,0.0,37.102,22.768,40.13,0.842,34.392,0.02,22.24,0.042,42.464,0.8603848849118646,0.793306394940267,0.8976326937453277
120303.0,60824.0,59479.0,0.0,0.0,0.0,37.054,22.834,40.112,0.934,34.52,0.012,22.224,0.036,42.274,0.8886489987585686,0.8495226416746956,0.8599421619465497
118540.0,59288.0,59252.0,0.0,0.0,0.0,37.068,22.772,40.16,0.976,34.432,0.018,22.214,0.038,42.322,0.8661379087083199,0.8339188477077112,0.8548804780876494
118704.0,59387.0,59317.0,0.0,0.0,0.0,37.128,22.812,40.06,0.898,34.71,0.026,22.246,0.03,42.09,0.8668929110105581,0.8438541118709452,0.8485771342985522
119420.0,59993.0,59427.0,0.0,0.0,0.0,37.122,22.804,40.074,0.998,34.472,0.026,22.244,0.036,42.224,0.8806637573406605,0.8524820206981232,0.8475819733493037
118212.0,58988.0,59224.0,0.0,0.0,0.0,37.102,22.766,40.132,0.842,34.392,0.02,22.24,0.042,42.464,0.8301439275510755,0.8084863392778705,0.8932024319744842
114853.0,56012.0,58841.0,0.0,0.0,0.0,37.054,22.834,40.112,0.934,34.52,0.012,22.224,0.036,42.274,0.8502725751605764,0.8369098712446352,0.782608695652174
114174.0,55734.0,58440.0,0.0,0.0,0.0,37.068,22.772,40.16,0.976,34.432,0.018,22.214,0.04,42.32,0.7895759145354484,0.8594765501493061,0.8225597609561753
119515.0,60057.0,59458.0,0.0,0.0,0.0,37.128,22.812,40.06,0.898,34.71,0.026,22.246,0.03,42.09,0.8617216117216118,0.8452568823426266,0.8693459810284573
119382.0,59943.0,59439.0,0.0,0.0,0.0,37.122,22.804,40.074,0.998,34.472,0.026,22.244,0.036,42.224,0.8496848230160013,0.8697596912822312,0.8651993811448819
121244.0,61516.0,59728.0,0.0,0.0,0.0,37.104,22.766,40.13,0.842,34.392,0.02,22.24,0.042,42.464,0.8581824062095731,0.8690151981024334,0.8958883628208323
116401.0,57416.0,58985.0,0.0,0.0,0.0,37.054,22.834,40.112,0.934,34.52,0.012,22.224,0.036,42.274,0.8689480218060128,0.791013401068582,0.8264858396489828
118770.0,59696.0,59074.0,0.0,0.0,0.0,37.068,22.772,40.16,0.976,34.432,0.018,22.214,0.038,42.322,0.8770367972375095,0.8124890216054804,0.8671314741035857
