total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
3342.0,2000.0,412.0,1800.0,-10.0,0.0,0.0,0.0
3275.0,2000.0,495.0,1650.0,-10.0,0.0,0.0,0.0
3307.0,2000.0,497.0,1680.0,-10.0,0.0,0.0,0.0
3619.0,2000.0,549.0,1940.0,-10.0,0.0,0.0,0.0
3492.0,2000.0,602.0,1760.0,-10.0,0.0,0.0,0.0
3382.0,2000.0,452.0,1800.0,-10.0,0.0,0.0,0.0
3546.0,2000.0,636.0,1780.0,-10.0,0.0,0.0,0.0
3429.0,2000.0,519.0,1780.0,-10.0,0.0,0.0,0.0
3193.0,2000.0,213.0,1850.0,-10.0,0.0,0.0,0.0
3995.0,2000.0,1155.0,1710.0,-10.0,0.0,0.0,0.0
5323.0,2000.0,2383.0,1810.0,-10.0,0.0,0.0,0.0
3307.0,2000.0,467.0,1710.0,-10.0,0.0,0.0,0.0
4278.0,2000.0,1248.0,1900.0,-10.0,0.0,0.0,0.0
3249.0,2000.0,419.0,1700.0,-10.0,0.0,0.0,0.0
3212.0,2000.0,302.0,1780.0,-10.0,0.0,0.0,0.0
4202.0,2000.0,1312.0,1760.0,-10.0,0.0,0.0,0.0
3373.0,2000.0,473.0,1770.0,-10.0,0.0,0.0,0.0
3889.0,2000.0,1059.0,1700.0,-10.0,0.0,0.0,0.0
3487.0,2000.0,507.0,1850.0,-10.0,0.0,0.0,0.0
3271.0,2000.0,291.0,1850.0,-10.0,0.0,0.0,0.0
4570.0,2000.0,1710.0,1730.0,-10.0,0.0,0.0,0.0
3165.0,2000.0,275.0,1760.0,-10.0,0.0,0.0,0.0
3277.0,2000.0,477.0,1670.0,-10.0,0.0,0.0,0.0
4299.0,2000.0,1229.0,1940.0,-10.0,0.0,0.0,0.0
3951.0,2000.0,1071.0,1750.0,-10.0,0.0,0.0,0.0
4192.0,2000.0,1272.0,1790.0,-10.0,0.0,0.0,0.0
5276.0,2000.0,2366.0,1780.0,-10.0,0.0,0.0,0.0
