total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
5482.0,2000.0,2412.0,2070.0,-10.0,0.0,0.0,0.0
5258.0,2000.0,2128.0,2130.0,-10.0,0.0,0.0,0.0
6302.0,2000.0,3312.0,1990.0,-10.0,0.0,0.0,0.0
7552.0,2000.0,4482.0,2070.0,-10.0,0.0,0.0,0.0
9558.0,2000.0,6558.0,2000.0,-10.0,0.0,0.0,0.0
5965.0,2000.0,2885.0,2080.0,-10.0,0.0,0.0,0.0
9904.0,2000.0,6804.0,2100.0,-10.0,0.0,0.0,0.0
7360.0,2000.0,4290.0,2070.0,-10.0,0.0,0.0,0.0
6338.0,2000.0,3298.0,2040.0,-10.0,0.0,0.0,0.0
5108.0,2000.0,2128.0,1980.0,-10.0,0.0,0.0,0.0
6030.0,2000.0,2860.0,2170.0,-10.0,0.0,0.0,0.0
5816.0,2000.0,2766.0,2050.0,-10.0,0.0,0.0,0.0
7494.0,2000.0,4544.0,1950.0,-10.0,0.0,0.0,0.0
6071.0,2000.0,3001.0,2070.0,-10.0,0.0,0.0,0.0
5365.0,2000.0,2175.0,2190.0,-10.0,0.0,0.0,0.0
6204.0,2000.0,3204.0,2000.0,-10.0,0.0,0.0,0.0
5401.0,2000.0,2311.0,2090.0,-10.0,0.0,0.0,0.0
7555.0,2000.0,4505.0,2050.0,-10.0,0.0,0.0,0.0
4567.0,2000.0,1557.0,2010.0,-10.0,0.0,0.0,0.0
9292.0,2000.0,6312.0,1980.0,-10.0,0.0,0.0,0.0
5353.0,2000.0,2343.0,2010.0,-10.0,0.0,0.0,0.0
4833.0,2000.0,1833.0,2000.0,-10.0,0.0,0.0,0.0
5973.0,2000.0,2973.0,2000.0,-10.0,0.0,0.0,0.0
4693.0,2000.0,1693.0,2000.0,-10.0,0.0,0.0,0.0
4573.0,2000.0,1573.0,2000.0,-10.0,0.0,0.0,0.0
4883.0,2000.0,1853.0,2030.0,-10.0,0.0,0.0,0.0
9713.0,2000.0,6713.0,2000.0,-10.0,0.0,0.0,0.0
4853.0,2000.0,1853.0,2000.0,-10.0,0.0,0.0,0.0
6833.0,2000.0,3833.0,2000.0,-10.0,0.0,0.0,0.0
5321.0,2000.0,2311.0,2010.0,-10.0,0.0,0.0,0.0
4853.0,2000.0,1843.0,2010.0,-10.0,0.0,0.0,0.0
4833.0,2000.0,1833.0,2000.0,-10.0,0.0,0.0,0.0
5023.0,2000.0,2023.0,2000.0,-10.0,0.0,0.0,0.0
5693.0,2000.0,2693.0,2000.0,-10.0,0.0,0.0,0.0
9843.0,2000.0,6833.0,2010.0,-10.0,0.0,0.0,0.0
7343.0,2000.0,4353.0,1990.0,-10.0,0.0,0.0,0.0
6073.0,2000.0,3063.0,2010.0,-10.0,0.0,0.0,0.0
5377.0,2000.0,2367.0,2010.0,-10.0,0.0,0.0,0.0
5323.0,2000.0,2303.0,2020.0,-10.0,0.0,0.0,0.0
5872.0,2000.0,2862.0,2010.0,-10.0,0.0,0.0,0.0
7203.0,2000.0,4203.0,2000.0,-10.0,0.0,0.0,0.0
6743.0,2000.0,3753.0,1990.0,-10.0,0.0,0.0,0.0
8013.0,2000.0,5013.0,2000.0,-10.0,0.0,0.0,0.0
6423.0,2000.0,3413.0,2010.0,-10.0,0.0,0.0,0.0
5063.0,2000.0,2053.0,2010.0,-10.0,0.0,0.0,0.0
6323.0,2000.0,3313.0,2010.0,-10.0,0.0,0.0,0.0
5423.0,2000.0,2433.0,1990.0,-10.0,0.0,0.0,0.0
5788.0,2000.0,2778.0,2010.0,-10.0,0.0,0.0,0.0
5573.0,2000.0,2573.0,2000.0,-10.0,0.0,0.0,0.0
7863.0,2000.0,4863.0,2000.0,-10.0,0.0,0.0,0.0
5024.0,2000.0,2004.0,2020.0,-10.0,0.0,0.0,0.0
6234.0,2000.0,3234.0,2000.0,-10.0,0.0,0.0,0.0
5933.0,2000.0,2933.0,2000.0,-10.0,0.0,0.0,0.0
6303.0,2000.0,3303.0,2000.0,-10.0,0.0,0.0,0.0
5103.0,2000.0,2093.0,2010.0,-10.0,0.0,0.0,0.0
7313.0,2000.0,4313.0,2000.0,-10.0,0.0,0.0,0.0
7122.0,2000.0,4122.0,2000.0,-10.0,0.0,0.0,0.0
5283.0,2000.0,2283.0,2000.0,-10.0,0.0,0.0,0.0
4523.0,2000.0,1523.0,2000.0,-10.0,0.0,0.0,0.0
5627.0,2000.0,2607.0,2020.0,-10.0,0.0,0.0,0.0
7712.0,2000.0,4702.0,2010.0,-10.0,0.0,0.0,0.0
4877.0,2000.0,1847.0,2030.0,-10.0,0.0,0.0,0.0
7324.0,2000.0,4324.0,2000.0,-10.0,0.0,0.0,0.0
4773.0,2000.0,1773.0,2000.0,-10.0,0.0,0.0,0.0
5953.0,2000.0,2953.0,2000.0,-10.0,0.0,0.0,0.0
5453.0,2000.0,2453.0,2000.0,-10.0,0.0,0.0,0.0
6443.0,2000.0,3453.0,1990.0,-10.0,0.0,0.0,0.0
7643.0,2000.0,4643.0,2000.0,-10.0,0.0,0.0,0.0
5623.0,2000.0,2623.0,2000.0,-10.0,0.0,0.0,0.0
7933.0,2000.0,4893.0,2040.0,-10.0,0.0,0.0,0.0
4663.0,2000.0,1673.0,1990.0,-10.0,0.0,0.0,0.0
5533.0,2000.0,2503.0,2030.0,-10.0,0.0,0.0,0.0
5653.0,2000.0,2633.0,2020.0,-10.0,0.0,0.0,0.0
4513.0,2000.0,1473.0,2040.0,-10.0,0.0,0.0,0.0
6192.0,2000.0,3202.0,1990.0,-10.0,0.0,0.0,0.0
7244.0,2000.0,4224.0,2020.0,-10.0,0.0,0.0,0.0
4473.0,2000.0,1463.0,2010.0,-10.0,0.0,0.0,0.0
8763.0,2000.0,5743.0,2020.0,-10.0,0.0,0.0,0.0
6397.0,2000.0,3377.0,2020.0,-10.0,0.0,0.0,0.0
6513.0,2000.0,3503.0,2010.0,-10.0,0.0,0.0,0.0
10693.0,2000.0,7693.0,2000.0,-10.0,0.0,0.0,0.0
5973.0,2000.0,2973.0,2000.0,-10.0,0.0,0.0,0.0
5853.0,2000.0,2833.0,2020.0,-10.0,0.0,0.0,0.0
4903.0,2000.0,1883.0,2020.0,-10.0,0.0,0.0,0.0
7723.0,2000.0,4723.0,2000.0,-10.0,0.0,0.0,0.0
6342.0,2000.0,3322.0,2020.0,-10.0,0.0,0.0,0.0
6076.0,2000.0,3076.0,2000.0,-10.0,0.0,0.0,0.0
5293.0,2000.0,2303.0,1990.0,-10.0,0.0,0.0,0.0
10663.0,2000.0,7653.0,2010.0,-10.0,0.0,0.0,0.0
5883.0,2000.0,2883.0,2000.0,-10.0,0.0,0.0,0.0
10377.0,2000.0,7377.0,2000.0,-10.0,0.0,0.0,0.0
5924.0,2000.0,2904.0,2020.0,-10.0,0.0,0.0,0.0
5323.0,2000.0,2323.0,2000.0,-10.0,0.0,0.0,0.0
5823.0,2000.0,2783.0,2040.0,-10.0,0.0,0.0,0.0
7723.0,2000.0,4723.0,2000.0,-10.0,0.0,0.0,0.0
5499.0,2000.0,2509.0,1990.0,-10.0,0.0,0.0,0.0
4803.0,2000.0,1813.0,1990.0,-10.0,0.0,0.0,0.0
6043.0,2000.0,3043.0,2000.0,-10.0,0.0,0.0,0.0
5693.0,2000.0,2703.0,1990.0,-10.0,0.0,0.0,0.0
6943.0,2000.0,3953.0,1990.0,-10.0,0.0,0.0,0.0
