total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
118442.0,59199.0,59243.0,0.0,0.0,0.0,37.126,22.822,40.052,0.9,34.532,0.024,22.35,0.04,42.154,0.8301998599364326,0.859872053281921,0.8698192349945072
120519.0,61065.0,59454.0,0.0,0.0,0.0,37.1,22.814,40.086,0.948,34.372,0.012,22.262,0.03,42.376,0.8681940700808626,0.8289646708161655,0.898069151324652
114525.0,55970.0,58555.0,0.0,0.0,0.0,37.13,22.804,40.066,1.004,34.42,0.02,22.328,0.038,42.19,0.8045785079450579,0.829240484125592,0.8297808615783957
120286.0,60749.0,59537.0,0.0,0.0,0.0,37.094,22.826,40.08,0.942,34.36,0.008,22.316,0.022,42.352,0.8721626138998221,0.9054586874616665,0.8423153692614771
120846.0,61387.0,59459.0,0.0,0.0,0.0,37.08,22.846,40.074,1.0,34.3,0.018,22.296,0.03,42.356,0.8686623516720604,0.8936356473780969,0.8681439337226131
117532.0,58165.0,59367.0,0.0,0.0,0.0,36.946,22.814,40.24,0.832,34.508,0.018,22.236,0.036,42.37,0.8847507172630326,0.8339616025247655,0.8068588469184891
119249.0,59862.0,59387.0,0.0,0.0,0.0,37.096,22.806,40.098,0.922,34.59,0.018,22.288,0.048,42.134,0.856372654733664,0.8319740419187933,0.8787969474786772
120503.0,60862.0,59641.0,0.0,0.0,0.0,37.082,22.85,40.068,0.92,34.606,0.032,22.168,0.034,42.24,0.8612804055876166,0.847089715536105,0.8878905860037936
119060.0,59736.0,59324.0,0.0,0.0,0.0,37.096,22.832,40.072,0.932,34.476,0.016,22.174,0.04,42.362,0.8416540866939832,0.8608093903293623,0.8705330405270513
118144.0,59025.0,59119.0,0.0,0.0,0.0,36.99,22.854,40.156,0.946,34.292,0.022,22.346,0.03,42.364,0.8321708569883752,0.8679443423470727,0.8583026197828469
119987.0,60440.0,59547.0,0.0,0.0,0.0,37.088,22.808,40.104,1.0,34.27,0.01,22.284,0.036,42.4,0.8975409836065574,0.8580322693791652,0.838719329742669
122362.0,62641.0,59721.0,0.0,0.0,0.0,37.06,22.856,40.084,0.874,34.384,0.026,22.34,0.03,42.346,0.8907717215326497,0.896744837241862,0.8762598543059575
117954.0,58898.0,59056.0,0.0,0.0,0.0,37.126,22.816,40.058,0.836,34.408,0.024,22.368,0.028,42.336,0.8605828799224263,0.8505434782608695,0.8377352838384343
120904.0,61397.0,59507.0,0.0,0.0,0.0,37.076,22.842,40.082,0.982,34.286,0.034,22.284,0.022,42.392,0.8368216636098824,0.8709394974170388,0.9100344294196896
117780.0,58570.0,59210.0,0.0,0.0,0.0,37.14,22.846,40.014,0.972,34.388,0.024,22.484,0.036,42.096,0.8487883683360259,0.8301672065131752,0.8523516769130804
117208.0,58188.0,59020.0,0.0,0.0,0.0,37.072,22.854,40.074,0.976,34.324,0.014,22.374,0.034,42.278,0.8334052654294346,0.8363524984685394,0.8520736637221141
119412.0,59999.0,59413.0,0.0,0.0,0.0,37.01,22.866,40.124,0.938,34.51,0.016,22.278,0.024,42.234,0.8378816536071332,0.86084142394822,0.8819659056923537
117903.0,58655.0,59248.0,0.0,0.0,0.0,37.088,22.788,40.124,0.802,34.554,0.012,22.24,0.02,42.372,0.8479831751509922,0.8644900824995612,0.8353603828132788
122347.0,62763.0,59584.0,0.0,0.0,0.0,36.978,22.814,40.208,0.916,34.46,0.022,22.254,0.026,42.322,0.9040510573854724,0.8528973437363022,0.8938519697572622
115619.0,56628.0,58991.0,0.0,0.0,0.0,37.078,22.808,40.114,0.908,34.552,0.02,22.216,0.028,42.276,0.8759372134419332,0.779200280603297,0.80849578700703
118085.0,58920.0,59165.0,0.0,0.0,0.0,37.072,22.768,40.16,0.908,34.466,0.018,22.312,0.038,42.258,0.8706301251618472,0.8258081517919887,0.8453187250996016
118685.0,59359.0,59326.0,0.0,0.0,0.0,36.984,22.82,40.196,0.936,34.506,0.028,22.322,0.03,42.178,0.8735128704304564,0.8645048203330412,0.8295850333366505
115601.0,56944.0,58657.0,0.0,0.0,0.0,37.092,22.832,40.076,0.94,34.384,0.02,22.386,0.028,42.242,0.8564110859484525,0.8295374912403644,0.8062181854476494
118482.0,59281.0,59201.0,0.0,0.0,0.0,37.128,22.848,40.024,0.942,34.32,0.018,22.4,0.048,42.272,0.8910795087265676,0.8387605042016807,0.8268039176494103
120806.0,61217.0,59589.0,0.0,0.0,0.0,37.09,22.788,40.122,0.936,34.43,0.02,22.376,0.026,42.212,0.8516042059854408,0.8828330700368615,0.8861472508848014
120183.0,60897.0,59286.0,0.0,0.0,0.0,36.97,22.824,40.206,0.942,34.45,0.01,22.118,0.034,42.446,0.9057073302677847,0.8634770417104802,0.8408197781425658
118101.0,58993.0,59108.0,0.0,0.0,0.0,37.094,22.862,40.044,1.014,34.406,0.01,22.238,0.02,42.312,0.8514584568932981,0.8554807103490508,0.8450704225352113
119622.0,60231.0,59391.0,0.0,0.0,0.0,37.15,22.786,40.064,0.9,34.63,0.028,22.216,0.026,42.2,0.8874831763122476,0.8757131572017905,0.8338158945686901
119133.0,59804.0,59329.0,0.0,0.0,0.0,37.072,22.836,40.092,0.934,34.492,0.022,22.192,0.046,42.314,0.8830384117393181,0.8673147661586968,0.8301406764441784
116478.0,57359.0,59119.0,0.0,0.0,0.0,37.162,22.842,39.996,0.992,34.36,0.012,22.272,0.036,42.328,0.8150799203487433,0.8168286489799492,0.8604360436043604
118794.0,59569.0,59225.0,0.0,0.0,0.0,37.068,22.834,40.098,0.938,34.462,0.022,22.414,0.028,42.136,0.8487644329340671,0.8708066917754226,0.8542570701780637
119758.0,60318.0,59440.0,0.0,0.0,0.0,37.05,22.822,40.128,0.938,34.392,0.016,22.184,0.042,42.428,0.8716329284750337,0.8344579791429323,0.8736543062200957
120291.0,60594.0,59697.0,0.0,0.0,0.0,37.042,22.864,40.094,0.86,34.656,0.024,22.274,0.024,42.162,0.876518546514767,0.8698390482855144,0.8533446400957749
120081.0,60698.0,59383.0,0.0,0.0,0.0,37.072,22.868,40.06,0.946,34.382,0.016,22.452,0.028,42.176,0.8660444540353905,0.8356655588595417,0.8869695456814778
119064.0,59749.0,59315.0,0.0,0.0,0.0,37.074,22.822,40.104,0.966,34.358,0.018,22.276,0.032,42.35,0.8592005178831527,0.8413811234773464,0.8669958108916817
114793.0,56020.0,58773.0,0.0,0.0,0.0,37.06,22.782,40.158,0.978,34.448,0.02,22.256,0.036,42.262,0.7813815434430653,0.8405758932490562,0.845360824742268
118823.0,59389.0,59434.0,0.0,0.0,0.0,37.08,22.774,40.146,0.86,34.438,0.02,22.368,0.026,42.288,0.8774002157497303,0.8659875296390621,0.8284262442086384
119449.0,60039.0,59410.0,0.0,0.0,0.0,37.114,22.836,40.05,0.956,34.436,0.04,22.294,0.03,42.244,0.8743870237646171,0.81362760553512,0.8765043695380774
115516.0,56724.0,58792.0,0.0,0.0,0.0,37.102,22.8,40.098,0.904,34.454,0.012,22.35,0.026,42.254,0.7966147377499865,0.8069298245614035,0.8688712653997706
123120.0,63029.0,60091.0,0.0,0.0,0.0,37.08,22.802,40.118,0.852,34.698,0.014,22.336,0.032,42.068,0.888673139158576,0.8730813086571353,0.9039333964803828
121580.0,61996.0,59584.0,0.0,0.0,0.0,37.046,22.85,40.104,0.926,34.542,0.006,22.258,0.026,42.242,0.9019597257463694,0.8666958424507659,0.8676939956114104
117479.0,58357.0,59122.0,0.0,0.0,0.0,37.072,22.85,40.078,0.976,34.544,0.012,22.406,0.026,42.036,0.8620522227017695,0.8220568927789934,0.8400119766455412
121889.0,62178.0,59711.0,0.0,0.0,0.0,37.028,22.83,40.142,0.924,34.494,0.032,22.31,0.026,42.214,0.8758237009830399,0.8669294787560228,0.896218424592696
118237.0,58890.0,59347.0,0.0,0.0,0.0,37.086,22.802,40.112,0.986,34.432,0.018,22.346,0.04,42.178,0.8418810332740118,0.8484343478642224,0.8576984443558038
