total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
117295.0,58166.0,59129.0,0.0,0.0,0.0,37.038,22.84,40.122,0.9,34.434,0.02,22.38,0.032,42.234,0.832334359306658,0.8473730297723292,0.8486117342106575
117197.0,58188.0,59009.0,0.0,0.0,0.0,37.052,22.846,40.102,0.912,34.484,0.024,22.254,0.022,42.304,0.8053546367267624,0.8774402521229099,0.856565757318837
117462.0,58196.0,59266.0,0.0,0.0,0.0,37.066,22.786,40.148,0.88,34.508,0.01,22.358,0.042,42.202,0.858414719689203,0.8269990344948652,0.8351599083391452
117955.0,58948.0,59007.0,0.0,0.0,0.0,37.122,22.756,40.122,1.068,34.434,0.018,22.274,0.03,42.176,0.8495231937934379,0.8501494111443136,0.8491102138477643
117464.0,58194.0,59270.0,0.0,0.0,0.0,37.002,22.856,40.142,0.922,34.484,0.018,22.288,0.026,42.262,0.8160639965407275,0.8342667133356668,0.8723033232026307
120411.0,60696.0,59715.0,0.0,0.0,0.0,37.066,22.85,40.084,0.96,34.406,0.028,22.328,0.026,42.252,0.8703393945934279,0.8652078774617068,0.8654824867777667
118946.0,59481.0,59465.0,0.0,0.0,0.0,37.134,22.802,40.064,0.984,34.536,0.022,22.174,0.018,42.266,0.890720094791835,0.8233488290500833,0.8392571884984026
117970.0,58522.0,59448.0,0.0,0.0,0.0,37.04,22.838,40.122,0.9,34.434,0.02,22.38,0.032,42.234,0.8362850971922247,0.8297574218407917,0.863915059069837
118395.0,58988.0,59407.0,0.0,0.0,0.0,37.052,22.846,40.102,0.912,34.484,0.026,22.252,0.022,42.304,0.8335852315664471,0.8583559485249059,0.8613036756271507
118400.0,59137.0,59263.0,0.0,0.0,0.0,37.068,22.786,40.146,0.88,34.508,0.01,22.356,0.044,42.202,0.8846983921441675,0.7855700868954621,0.8577691426294026
118193.0,59152.0,59041.0,0.0,0.0,0.0,37.122,22.754,40.124,1.068,34.434,0.018,22.274,0.03,42.176,0.8674640374979796,0.8704403621341302,0.8260891237164789
118142.0,58850.0,59292.0,0.0,0.0,0.0,37.004,22.856,40.14,0.922,34.484,0.018,22.288,0.026,42.262,0.8932547832666738,0.8130031501575079,0.8295964125560538
