total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
119995.0,60954.0,59041.0,0.0,0.0,0.0,37.018,22.834,40.148,0.968,34.282,0.02,22.418,0.036,42.276,0.8706575179642336,0.8426031356748708,0.8851748530437382
121861.0,62614.0,59247.0,0.0,0.0,0.0,37.108,22.814,40.078,0.99,34.324,0.024,22.4,0.052,42.21,0.882073946318853,0.8962917506794074,0.8858226458406108
119521.0,60210.0,59311.0,0.0,0.0,0.0,37.072,22.864,40.064,0.96,34.404,0.032,22.3,0.012,42.292,0.8779132498921018,0.8354618614415675,0.8630191693290735
117971.0,59038.0,58933.0,0.0,0.0,0.0,37.084,22.79,40.126,0.962,34.478,0.012,22.45,0.03,42.068,0.8657642109804767,0.8239578762615182,0.852564422070478
118069.0,59037.0,59032.0,0.0,0.0,0.0,37.082,22.84,40.078,0.994,34.474,0.016,22.248,0.038,42.23,0.8387897092929184,0.8361646234676007,0.8703528120165677
115764.0,57207.0,58557.0,0.0,0.0,0.0,37.1,22.814,40.086,0.864,34.452,0.01,22.418,0.024,42.232,0.8008086253369272,0.8473744192162707,0.855410866636731
119256.0,60181.0,59075.0,0.0,0.0,0.0,37.054,22.832,40.114,0.904,34.378,0.026,22.28,0.032,42.38,0.8556701030927835,0.8629117028731604,0.8679762676372339
121338.0,62125.0,59213.0,0.0,0.0,0.0,36.964,22.816,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8993615409587707,0.8526472650771388,0.8852809547488811
120979.0,61642.0,59337.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8814574898785426,0.885669263766086,0.8689906243766208
121631.0,62281.0,59350.0,0.0,0.0,0.0,37.13,22.794,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.893293832480474,0.8823374572255857,0.8743886615430682
120118.0,60665.0,59453.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8430185415427861,0.870834794808839,0.8864507140369209
117510.0,58689.0,58821.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.34,0.036,42.09,0.8510271202889955,0.8987452838466263,0.8146190666134823
117623.0,58805.0,58818.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8415129051458254,0.8866684196686826,0.8365489806066634
119723.0,60418.0,59305.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8736842105263158,0.8655344480434212,0.8571214841412328
118162.0,59141.0,59021.0,0.0,0.0,0.0,37.132,22.794,40.074,0.986,34.398,0.036,22.376,0.026,42.178,0.87897231498438,0.8654031762744582,0.8189848779757448
121744.0,62055.0,59689.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8650197307962593,0.8812697299193265,0.894859929342688
116394.0,57607.0,58787.0,0.0,0.0,0.0,37.092,22.796,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.7873935080340775,0.8539217406562555,0.8720083765456721
116531.0,57819.0,58712.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8189491910610898,0.8447716714874222,0.856539035305818
121471.0,62108.0,59363.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8776788124156545,0.9107064694038344,0.86983842010772
117758.0,58881.0,58877.0,0.0,0.0,0.0,37.13,22.796,40.074,0.986,34.398,0.036,22.376,0.026,42.178,0.8220845677349852,0.8340937006492367,0.8830164196236961
118522.0,59471.0,59051.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8656143575328397,0.8454928095405121,0.8503259192914365
120004.0,60735.0,59269.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.34,0.036,42.09,0.8435865638647759,0.8563657102746337,0.8965895492620662
119975.0,60691.0,59284.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8608300416644121,0.8823735647295995,0.8681253107906515
117525.0,58820.0,58705.0,0.0,0.0,0.0,37.05,22.844,40.106,0.916,34.224,0.018,22.312,0.018,42.512,0.8179217273954116,0.861933111539135,0.870842267989827
119501.0,60337.0,59164.0,0.0,0.0,0.0,37.128,22.796,40.076,0.986,34.398,0.034,22.378,0.026,42.178,0.8453996983408748,0.878224249868398,0.8726918854177064
119562.0,60105.0,59457.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8626412238499378,0.8168186601192564,0.8851072299348162
120012.0,60767.0,59245.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.336,0.04,42.09,0.8749663018277889,0.8653154338861104,0.8632828081372158
115149.0,56881.0,58268.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8458416752340241,0.7886941279579316,0.8403202546123626
118641.0,59696.0,58945.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8529554655870445,0.8621202836382736,0.8602134450428884
115402.0,56981.0,58421.0,0.0,0.0,0.0,37.13,22.794,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.8279558308645301,0.8233745722558568,0.8362611039025851
120552.0,61143.0,59409.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8796691713065571,0.8752192213258506,0.8621187241876898
120119.0,60677.0,59442.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.8473607591524236,0.8561024831095903,0.8918029517351416
115365.0,56837.0,58528.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8053135652832639,0.8241893076248904,0.8563329852304938
118287.0,59310.0,58977.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8701754385964913,0.848901339402959,0.8422102533413126
116547.0,57761.0,58786.0,0.0,0.0,0.0,37.132,22.792,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.8656145642572445,0.8306423306423306,0.8166483681006088
117940.0,58935.0,59005.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.835612735823558,0.850754121360926,0.8616211374832065
119389.0,60275.0,59114.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.8736183749393432,0.8614547687988067,0.8544575189469485
119609.0,60487.0,59122.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8794978626697689,0.8845749342681858,0.8446466756178825
120875.0,61504.0,59371.0,0.0,0.0,0.0,37.052,22.844,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.869048904242686,0.8741026090001751,0.8836525034909236
116591.0,57749.0,58842.0,0.0,0.0,0.0,37.13,22.794,40.076,0.986,34.4,0.034,22.376,0.026,42.178,0.8544034473471587,0.8256558743528999,0.8295738097614532
116140.0,57417.0,58723.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8261527650143251,0.7693791652051911,0.8787381201174305
117434.0,58667.0,58767.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.34,0.036,42.09,0.8276810265811182,0.816793893129771,0.8822297566812923
120236.0,60989.0,59247.0,0.0,0.0,0.0,36.964,22.818,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8649496807704794,0.8916644754141467,0.8665274255308568
119637.0,60404.0,59233.0,0.0,0.0,0.0,37.05,22.844,40.106,0.916,34.224,0.018,22.312,0.018,42.512,0.8503643724696356,0.8312029416914726,0.897870642796589
119957.0,60723.0,59234.0,0.0,0.0,0.0,37.128,22.796,40.076,0.986,34.398,0.036,22.378,0.024,42.178,0.8740034475328593,0.8826109843832252,0.8532787703363609
117750.0,58745.0,59005.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.881020595707876,0.8400561206594177,0.8211673384087177
121811.0,62201.0,59610.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.6,0.022,22.338,0.038,42.09,0.8911953415646735,0.8531192419057647,0.8909553250897487
120051.0,60971.0,59080.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8498998971917104,0.8883435582822086,0.8817444925157889
119269.0,60018.0,59251.0,0.0,0.0,0.0,37.052,22.844,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8393069200043183,0.8588688495885134,0.882754837422701
121418.0,62199.0,59219.0,0.0,0.0,0.0,37.13,22.796,40.074,0.986,34.398,0.034,22.378,0.026,42.178,0.9027201723673579,0.8426039656080014,0.8862604182262814
117435.0,58501.0,58934.0,0.0,0.0,0.0,36.998,22.806,40.196,0.93,34.444,0.036,22.49,0.022,42.078,0.879236715498135,0.8280277120056125,0.8236142899791024
117097.0,58425.0,58672.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.6,0.022,22.338,0.038,42.09,0.8463363347172049,0.7649381416162148,0.88841244515357
113503.0,55311.0,58192.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8504409934527353,0.8254163014899211,0.776219603162763
119045.0,60094.0,58951.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8850742240215924,0.8288540663573493,0.8594155196489128
117323.0,58465.0,58858.0,0.0,0.0,0.0,37.132,22.792,40.076,0.986,34.398,0.034,22.378,0.026,42.178,0.7948400301626629,0.8467883467883468,0.8906078450943208
121122.0,61621.0,59501.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8632358505865182,0.8824973693440898,0.8850077125939195
118617.0,59405.0,59212.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.8124224942039143,0.8968149513029745,0.8692660550458715
120283.0,60985.0,59298.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8593149721335426,0.8639789658194567,0.8872644089711075
118711.0,59646.0,59065.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8403238866396762,0.8827803554232688,0.8588669459405546
117925.0,59163.0,58762.0,0.0,0.0,0.0,37.13,22.794,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.8592512792889847,0.8285513731683777,0.8587184349735503
115003.0,56391.0,58612.0,0.0,0.0,0.0,37.0,22.806,40.194,0.93,34.444,0.036,22.492,0.02,42.078,0.7928108108108108,0.8816101026045777,0.8202219236701995
115294.0,56545.0,58749.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.34,0.036,42.09,0.8015312449452742,0.8325875230323769,0.8445353011567611
117145.0,58327.0,58818.0,0.0,0.0,0.0,36.962,22.82,40.218,0.906,34.436,0.032,22.432,0.02,42.174,0.8529300362534495,0.8261174408413672,0.848525535829728
118673.0,59388.0,59285.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8270445344129554,0.8424231813008842,0.8876920007979254
120205.0,61179.0,59026.0,0.0,0.0,0.0,37.13,22.794,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.9018583355777,0.8490830920417654,0.8578700469108693
116835.0,58061.0,58774.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.492,0.02,42.078,0.8662630412454727,0.8418975797965627,0.8166890580683684
120243.0,61007.0,59236.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.8687658381409392,0.8938317100991489,0.858795372955724
119247.0,60085.0,59162.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8656457983875332,0.85441318257516,0.8644952759820984
119343.0,60166.0,59177.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8415114709851552,0.8327934868248271,0.8992120486734491
120576.0,61349.0,59227.0,0.0,0.0,0.0,37.13,22.796,40.074,0.986,34.398,0.036,22.376,0.026,42.178,0.8644223000269324,0.8934023512896999,0.8716374706792434
121039.0,61611.0,59428.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.492,0.02,42.078,0.8764798097194443,0.871974745703262,0.8785390854356372
121893.0,62417.0,59476.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.6,0.022,22.338,0.038,42.09,0.8943225319458673,0.8466263051680267,0.8971380135620263
118907.0,59945.0,58962.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8706238839889616,0.8392497151371724,0.8650422675285927
115755.0,57336.0,58419.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8568960863697705,0.8603694300971724,0.7987233193696389
116866.0,57995.0,58871.0,0.0,0.0,0.0,37.128,22.796,40.076,0.986,34.398,0.036,22.376,0.026,42.178,0.8295087265675501,0.8293560273732233,0.8567222277672423
115084.0,56755.0,58329.0,0.0,0.0,0.0,36.998,22.808,40.194,0.93,34.444,0.036,22.49,0.022,42.078,0.8748581004378615,0.8080498070852332,0.7954918644573817
118685.0,59569.0,59116.0,0.0,0.0,0.0,37.094,22.794,40.112,0.912,34.598,0.024,22.338,0.038,42.09,0.8397584515015906,0.8698780380801966,0.8633825289190267
118677.0,59433.0,59244.0,0.0,0.0,0.0,36.962,22.818,40.22,0.906,34.436,0.032,22.432,0.02,42.174,0.8669444294139927,0.8500306775352792,0.8495773247140725
118757.0,59668.0,59089.0,0.0,0.0,0.0,37.05,22.846,40.104,0.916,34.224,0.018,22.312,0.018,42.512,0.8597031039136303,0.8804167031427821,0.8428585677239178
