total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
3414.0,2000.0,414.0,1950.0,-10.0,0.0,0.0,0.0
3185.0,2000.0,185.0,1950.0,-10.0,0.0,0.0,0.0
3224.0,2000.0,274.0,1900.0,-10.0,0.0,0.0,0.0
3272.0,2000.0,252.0,1970.0,-10.0,0.0,0.0,0.0
3349.0,2000.0,389.0,1910.0,-10.0,0.0,0.0,0.0
3266.0,2000.0,336.0,1880.0,-10.0,0.0,0.0,0.0
3210.0,2000.0,190.0,1970.0,-10.0,0.0,0.0,0.0
3168.0,2000.0,98.0,2020.0,-10.0,0.0,0.0,0.0
3095.0,2000.0,105.0,1940.0,-10.0,0.0,0.0,0.0
2918.0,2000.0,78.0,1790.0,-10.0,0.0,0.0,0.0
4472.0,2000.0,1502.0,1920.0,-10.0,0.0,0.0,0.0
3351.0,2000.0,291.0,2010.0,-10.0,0.0,0.0,0.0
3318.0,2000.0,268.0,2000.0,-10.0,0.0,0.0,0.0
3295.0,2000.0,305.0,1940.0,-10.0,0.0,0.0,0.0
2868.0,2000.0,38.0,1780.0,-10.0,0.0,0.0,0.0
3142.0,2000.0,192.0,1900.0,-10.0,0.0,0.0,0.0
3211.0,2000.0,161.0,2000.0,-10.0,0.0,0.0,0.0
3338.0,2000.0,288.0,2000.0,-10.0,0.0,0.0,0.0
3305.0,2000.0,315.0,1940.0,-10.0,0.0,0.0,0.0
3068.0,2000.0,238.0,1780.0,-10.0,0.0,0.0,0.0
3232.0,2000.0,282.0,1900.0,-10.0,0.0,0.0,0.0
3421.0,2000.0,361.0,2010.0,-10.0,0.0,0.0,0.0
3228.0,2000.0,178.0,2000.0,-10.0,0.0,0.0,0.0
3235.0,2000.0,245.0,1940.0,-10.0,0.0,0.0,0.0
3733.0,2000.0,893.0,1790.0,-10.0,0.0,0.0,0.0
3252.0,2000.0,302.0,1900.0,-10.0,0.0,0.0,0.0
3311.0,2000.0,261.0,2000.0,-10.0,0.0,0.0,0.0
3438.0,2000.0,388.0,2000.0,-10.0,0.0,0.0,0.0
3205.0,2000.0,215.0,1940.0,-10.0,0.0,0.0,0.0
3148.0,2000.0,318.0,1780.0,-10.0,0.0,0.0,0.0
3362.0,2000.0,412.0,1900.0,-10.0,0.0,0.0,0.0
3441.0,2000.0,381.0,2010.0,-10.0,0.0,0.0,0.0
4688.0,2000.0,1628.0,2010.0,-10.0,0.0,0.0,0.0
3155.0,2000.0,165.0,1940.0,-10.0,0.0,0.0,0.0
4648.0,2000.0,1808.0,1790.0,-10.0,0.0,0.0,0.0
4142.0,2000.0,1182.0,1910.0,-10.0,0.0,0.0,0.0
4451.0,2000.0,1381.0,2020.0,-10.0,0.0,0.0,0.0
3576.0,2000.0,516.0,2010.0,-10.0,0.0,0.0,0.0
3215.0,2000.0,225.0,1940.0,-10.0,0.0,0.0,0.0
3238.0,2000.0,408.0,1780.0,-10.0,0.0,0.0,0.0
3262.0,2000.0,312.0,1900.0,-10.0,0.0,0.0,0.0
3261.0,2000.0,211.0,2000.0,-10.0,0.0,0.0,0.0
3378.0,2000.0,318.0,2010.0,-10.0,0.0,0.0,0.0
3135.0,2000.0,145.0,1940.0,-10.0,0.0,0.0,0.0
3338.0,2000.0,508.0,1780.0,-10.0,0.0,0.0,0.0
3292.0,2000.0,342.0,1900.0,-10.0,0.0,0.0,0.0
4621.0,2000.0,1581.0,1990.0,-10.0,0.0,0.0,0.0
3178.0,2000.0,128.0,2000.0,-10.0,0.0,0.0,0.0
3265.0,2000.0,275.0,1940.0,-10.0,0.0,0.0,0.0
2948.0,2000.0,118.0,1780.0,-10.0,0.0,0.0,0.0
3819.0,2000.0,869.0,1900.0,-10.0,0.0,0.0,0.0
3391.0,2000.0,341.0,2000.0,-10.0,0.0,0.0,0.0
3268.0,2000.0,208.0,2010.0,-10.0,0.0,0.0,0.0
3085.0,2000.0,95.0,1940.0,-10.0,0.0,0.0,0.0
3008.0,2000.0,178.0,1780.0,-10.0,0.0,0.0,0.0
2992.0,2000.0,32.0,1910.0,-10.0,0.0,0.0,0.0
3991.0,2000.0,931.0,2010.0,-10.0,0.0,0.0,0.0
3088.0,2000.0,38.0,2000.0,-10.0,0.0,0.0,0.0
3325.0,2000.0,335.0,1940.0,-10.0,0.0,0.0,0.0
