total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
119676.0,60458.0,59218.0,0.0,0.0,0.0,36.982,22.876,40.142,0.98,34.508,0.018,22.182,0.04,42.272,0.849981071872803,0.8758524217520546,0.8724527925863186
118807.0,59315.0,59492.0,0.0,0.0,0.0,37.058,22.816,40.126,0.89,34.506,0.024,22.274,0.028,42.278,0.8474823250040477,0.8448457223001402,0.8638289388426457
118735.0,59335.0,59400.0,0.0,0.0,0.0,37.062,22.826,40.112,0.962,34.446,0.03,22.294,0.036,42.232,0.8146888996816146,0.8682204503636204,0.8811328280813722
117588.0,58518.0,59070.0,0.0,0.0,0.0,37.072,22.838,40.09,0.996,34.332,0.028,22.35,0.04,42.254,0.8326499784203711,0.8374638759961468,0.8630082314791718
117506.0,58510.0,58996.0,0.0,0.0,0.0,37.086,22.792,40.122,0.904,34.56,0.022,22.266,0.03,42.218,0.8379442377177372,0.8747806247806248,0.837395942375754
120168.0,60472.0,59696.0,0.0,0.0,0.0,37.072,22.87,40.058,0.862,34.676,0.028,22.35,0.026,42.058,0.8853582218385844,0.8293834717971141,0.866243946277897
117105.0,57859.0,59246.0,0.0,0.0,0.0,37.028,22.87,40.102,0.988,34.258,0.02,22.354,0.02,42.36,0.8430377011990926,0.8480979449059903,0.8301830332651738
121699.0,61931.0,59768.0,0.0,0.0,0.0,36.998,22.866,40.136,1.048,34.254,0.018,22.308,0.024,42.348,0.8949672955294881,0.8457972535642438,0.8865357783535978
119078.0,59583.0,59495.0,0.0,0.0,0.0,36.97,22.812,40.218,0.888,34.374,0.02,22.248,0.034,42.436,0.8695158236407898,0.8356128353498159,0.8555870505743697
119930.0,60625.0,59305.0,0.0,0.0,0.0,36.998,22.84,40.162,0.91,34.596,0.024,22.32,0.018,42.132,0.8525325693280718,0.8456217162872154,0.8924356356755142
120461.0,60984.0,59477.0,0.0,0.0,0.0,37.018,22.806,40.176,0.918,34.518,0.024,22.304,0.028,42.208,0.894267653573937,0.8369727264754889,0.8670350457984867
119986.0,60530.0,59456.0,0.0,0.0,0.0,37.146,22.822,40.032,0.952,34.538,0.012,22.36,0.026,42.112,0.8758951165670598,0.8424327403382701,0.8699040767386091
118708.0,59278.0,59430.0,0.0,0.0,0.0,37.06,22.824,40.116,0.934,34.49,0.01,22.248,0.018,42.3,0.8670804101457097,0.8477917981072555,0.8438029713829893
118313.0,58956.0,59357.0,0.0,0.0,0.0,37.098,22.836,40.066,0.926,34.484,0.022,22.32,0.046,42.202,0.8719607526012184,0.7771939043615345,0.8700144761144112
118404.0,59224.0,59180.0,0.0,0.0,0.0,37.064,22.804,40.132,0.974,34.592,0.014,22.252,0.024,42.144,0.8174508957478955,0.866076126995264,0.8780025914482209
118063.0,58753.0,59310.0,0.0,0.0,0.0,37.066,22.798,40.136,0.938,34.6,0.012,22.304,0.018,42.128,0.8430367452652026,0.8135801386086499,0.8708889774765797
119034.0,59596.0,59438.0,0.0,0.0,0.0,37.064,22.818,40.118,0.904,34.378,0.014,22.39,0.034,42.28,0.8890567666738615,0.818564291348935,0.8471010518969041
121322.0,61542.0,59780.0,0.0,0.0,0.0,37.056,22.816,40.128,0.94,34.6,0.034,22.312,0.038,42.076,0.8936204663212435,0.8482643758765779,0.8750996810207337
119400.0,59812.0,59588.0,0.0,0.0,0.0,37.106,22.814,40.08,0.922,34.438,0.016,22.302,0.026,42.296,0.8605616342370506,0.8727097396335584,0.8486526946107784
117084.0,57955.0,59129.0,0.0,0.0,0.0,37.158,22.744,40.098,0.93,34.462,0.014,22.174,0.032,42.388,0.8930512944722536,0.8075096728807598,0.8120604518928625
119447.0,60288.0,59159.0,0.0,0.0,0.0,37.056,22.782,40.162,0.958,34.504,0.018,22.362,0.024,42.134,0.877536701208981,0.8346062681063998,0.8682336537025048
117805.0,58504.0,59301.0,0.0,0.0,0.0,37.026,22.832,40.142,0.96,34.56,0.022,22.158,0.026,42.274,0.8485928806784422,0.828135949544499,0.852324248916347
121102.0,61301.0,59801.0,0.0,0.0,0.0,37.02,22.846,40.134,0.91,34.428,0.022,22.196,0.03,42.414,0.875796866558617,0.8310426332837259,0.8938057507350377
113625.0,55152.0,58473.0,0.0,0.0,0.0,37.086,22.826,40.088,0.968,34.446,0.014,22.132,0.036,42.404,0.7924284096424526,0.8266888635766232,0.8227399720614648
117356.0,58223.0,59133.0,0.0,0.0,0.0,37.048,22.86,40.092,1.004,34.584,0.014,22.244,0.022,42.132,0.8557546966098035,0.8503937007874016,0.8249027237354085
120647.0,60719.0,59928.0,0.0,0.0,0.0,37.072,22.822,40.106,0.91,34.476,0.028,22.322,0.014,42.25,0.8883254208027622,0.8157041451231268,0.8783224455193737
118191.0,58921.0,59270.0,0.0,0.0,0.0,37.032,22.874,40.094,0.922,34.664,0.024,22.312,0.038,42.04,0.8588788075178224,0.8564308822243595,0.8374819174938893
117191.0,57927.0,59264.0,0.0,0.0,0.0,37.014,22.846,40.14,0.884,34.45,0.02,22.346,0.028,42.272,0.8618900956394877,0.8577431497855205,0.8084703537618336
118669.0,59419.0,59250.0,0.0,0.0,0.0,36.98,22.832,40.188,0.996,34.378,0.028,22.238,0.044,42.316,0.8708491076257436,0.8176243868255081,0.8612023489598886
116703.0,57408.0,59295.0,0.0,0.0,0.0,37.064,22.838,40.098,1.018,34.306,0.018,22.456,0.024,42.178,0.838333693071444,0.8107540064804274,0.8443812658985486
119183.0,59691.0,59492.0,0.0,0.0,0.0,37.08,22.816,40.104,0.984,34.41,0.024,22.298,0.03,42.254,0.8541531823085221,0.8772791023842917,0.8487931378416118
118568.0,59073.0,59495.0,0.0,0.0,0.0,37.032,22.888,40.08,0.892,34.49,0.006,22.23,0.022,42.36,0.8796176279974076,0.8171094023068857,0.8431636726546906
116203.0,57157.0,59046.0,0.0,0.0,0.0,37.026,22.872,40.102,0.988,34.258,0.02,22.352,0.022,42.36,0.8329282126073569,0.8232773697096887,0.8362176450052367
117778.0,58937.0,58841.0,0.0,0.0,0.0,36.996,22.868,40.136,1.048,34.254,0.018,22.308,0.024,42.348,0.8770137312141854,0.8408256078362778,0.8312736695236197
119683.0,60201.0,59482.0,0.0,0.0,0.0,36.97,22.816,40.214,0.888,34.374,0.02,22.248,0.034,42.436,0.8496077901000811,0.8635168302945302,0.8733774307455116
115355.0,56457.0,58898.0,0.0,0.0,0.0,36.996,22.84,40.164,0.91,34.596,0.024,22.32,0.016,42.134,0.8140880095145421,0.8108581436077058,0.8438900507917538
