total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
117218.0,58118.0,59100.0,0.0,0.0,0.0,37.098,22.81,40.092,0.952,34.368,0.014,22.386,0.024,42.256,0.8095854223947383,0.8692678649715038,0.8560311284046692
117508.0,58336.0,59172.0,0.0,0.0,0.0,37.118,22.792,40.09,0.932,34.528,0.026,22.31,0.026,42.178,0.8314564362304003,0.7844857844857844,0.8897480668495884
118265.0,58703.0,59562.0,0.0,0.0,0.0,36.976,22.836,40.188,0.848,34.548,0.02,22.38,0.04,42.164,0.8144742535698831,0.8531266421439831,0.8749875584751667
117847.0,58624.0,59223.0,0.0,0.0,0.0,37.116,22.842,40.042,0.926,34.496,0.024,22.336,0.016,42.202,0.8653949779071021,0.8115751685491638,0.8508566005694022
120178.0,60502.0,59676.0,0.0,0.0,0.0,37.044,22.792,40.164,0.876,34.41,0.016,22.354,0.024,42.32,0.868534715473491,0.8306423306423306,0.8823822328453341
121784.0,61910.0,59874.0,0.0,0.0,0.0,37.058,22.838,40.104,0.894,34.304,0.028,22.384,0.022,42.368,0.898753305629014,0.8524389175934846,0.8772192300019949
118478.0,59139.0,59339.0,0.0,0.0,0.0,37.064,22.826,40.11,0.916,34.426,0.02,22.21,0.028,42.4,0.8798294841355493,0.8394812932620696,0.831264023934181
118949.0,59537.0,59412.0,0.0,0.0,0.0,37.138,22.794,40.068,0.93,34.428,0.026,22.368,0.042,42.206,0.8859389304755237,0.7918750548389927,0.8634321653189577
120952.0,61303.0,59649.0,0.0,0.0,0.0,36.986,22.824,40.19,0.892,34.254,0.016,22.37,0.022,42.446,0.8831449737738604,0.8753066947073256,0.8630505100771336
120050.0,60624.0,59426.0,0.0,0.0,0.0,37.064,22.818,40.118,0.894,34.436,0.02,22.194,0.03,42.426,0.8729764731275631,0.8790428608992901,0.8556259035844259
117842.0,58875.0,58967.0,0.0,0.0,0.0,36.968,22.798,40.234,0.894,34.36,0.02,22.342,0.02,42.364,0.8701038736204285,0.8561277305026757,0.8290003479644082
118958.0,59497.0,59461.0,0.0,0.0,0.0,37.02,22.816,40.164,0.914,34.346,0.022,22.254,0.026,42.438,0.8551593733117234,0.8678120617110799,0.8493675928692361
114973.0,56265.0,58708.0,0.0,0.0,0.0,37.13,22.81,40.06,0.922,34.638,0.018,22.432,0.04,41.95,0.8467546458389442,0.7893906181499343,0.8206190713929107
117181.0,58037.0,59144.0,0.0,0.0,0.0,36.99,22.81,40.2,0.98,34.418,0.024,22.278,0.026,42.274,0.8290889429575561,0.855414291977203,0.8433333333333334
118995.0,59667.0,59328.0,0.0,0.0,0.0,37.076,22.842,40.082,0.99,34.324,0.014,22.31,0.026,42.336,0.8675153738267343,0.8937045792837754,0.8254578114864528
118547.0,59579.0,58968.0,0.0,0.0,0.0,37.008,22.858,40.134,0.974,34.44,0.03,22.264,0.03,42.262,0.8341439688715954,0.8498556304138595,0.880101659440873
119067.0,59700.0,59367.0,0.0,0.0,0.0,37.066,22.858,40.076,0.908,34.402,0.024,22.326,0.034,42.306,0.8453569308800518,0.8628926415259428,0.864756961772632
119540.0,60098.0,59442.0,0.0,0.0,0.0,37.09,22.802,40.108,0.904,34.498,0.026,22.208,0.018,42.346,0.8539228902669183,0.8824664503113762,0.8564376184302384
119834.0,60390.0,59444.0,0.0,0.0,0.0,37.014,22.854,40.132,0.904,34.558,0.02,22.196,0.022,42.3,0.8741557248608635,0.8400280038505294,0.868932522675172
117407.0,58602.0,58805.0,0.0,0.0,0.0,37.076,22.842,40.082,0.954,34.64,0.016,22.182,0.034,42.174,0.8449131513647643,0.8648104369144558,0.8391796816526121
119394.0,59978.0,59416.0,0.0,0.0,0.0,37.026,22.908,40.066,0.968,34.44,0.01,22.542,0.046,41.994,0.8533462971965646,0.8284442116291252,0.883791743623022
117928.0,58782.0,59146.0,0.0,0.0,0.0,37.082,22.782,40.136,1.006,34.358,0.016,22.288,0.026,42.306,0.8819373280837064,0.832235975770345,0.8289814630257126
116556.0,57859.0,58697.0,0.0,0.0,0.0,37.09,22.802,40.108,0.868,34.68,0.012,22.304,0.038,42.098,0.8644917767592343,0.8234365406543286,0.8245736511419168
118124.0,58938.0,59186.0,0.0,0.0,0.0,37.094,22.824,40.082,0.968,34.398,0.018,22.232,0.026,42.358,0.8208335579878148,0.8430599369085173,0.8803452921510903
116916.0,57942.0,58974.0,0.0,0.0,0.0,37.006,22.86,40.134,0.986,34.502,0.024,22.248,0.022,42.218,0.796573528616981,0.8543307086614174,0.8703343798275777
115170.0,56398.0,58772.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.7983252296056186,0.8480813036621693,0.8361227336122734
120593.0,61088.0,59505.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8633623937143472,0.8679195573900061,0.8804353252458689
119162.0,59642.0,59520.0,0.0,0.0,0.0,37.03,22.836,40.134,0.934,34.554,0.03,22.184,0.044,42.254,0.8782608695652174,0.8175687510947627,0.8590222753774854
120184.0,60620.0,59564.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.9005942733657483,0.8589451550727177,0.8408049412233513
118631.0,59138.0,59493.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8451727478204715,0.824712391323439,0.8731965453547003
115773.0,56648.0,59125.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.03,22.184,0.044,42.254,0.8137186065352418,0.871244635193133,0.8133844927247359
115392.0,56574.0,58818.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.8780659103187466,0.8198703346767128,0.7830245068738793
117107.0,57964.0,59143.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8347325368636315,0.8558882936682182,0.8358544256402576
115273.0,56482.0,58791.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.032,22.182,0.044,42.254,0.7842830137726168,0.8416396601559079,0.8532489535579031
120350.0,60750.0,59600.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.857428417071853,0.8573681443840897,0.8847379956166567
118603.0,59310.0,59293.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8440426218921537,0.8152278914551682,0.8839299086416055
120163.0,60394.0,59769.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.03,22.184,0.044,42.254,0.8885768295976235,0.8079180169922046,0.8736794897349013
117880.0,58866.0,59014.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.8147487844408428,0.8755037673033117,0.8668559473998805
119973.0,60330.0,59643.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8746636529975245,0.8045139193817511,0.8870750336977684
118707.0,59154.0,59553.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.03,22.184,0.044,42.254,0.8320820955981636,0.8399754751686083,0.8766693242973889
119122.0,59698.0,59424.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.8613182063749325,0.8449272822849133,0.8620243076310022
117383.0,58326.0,59057.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8570659778280056,0.8333186967594626,0.8370026458988568
122233.0,62260.0,59973.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.03,22.184,0.044,42.254,0.9045638671347556,0.8297275991941842,0.8930137532389875
117167.0,58224.0,58943.0,0.0,0.0,0.0,37.02,22.83,40.15,0.998,34.452,0.02,22.494,0.032,42.004,0.8148568341437061,0.8740254051686378,0.8516562889165629
119211.0,59802.0,59409.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8854267570767409,0.838060946693598,0.8448404972292946
121824.0,62102.0,59722.0,0.0,0.0,0.0,37.03,22.836,40.134,0.934,34.554,0.03,22.184,0.044,42.254,0.8760464488252768,0.8978805394990366,0.8766631783525191
117826.0,58684.0,59142.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.8216099405726635,0.8428246013667426,0.8745766088862323
116301.0,57333.0,58968.0,0.0,0.0,0.0,37.164,22.772,40.064,0.99,34.298,0.018,22.26,0.042,42.392,0.8171348616941125,0.7739329000526963,0.8829872204472844
118234.0,58956.0,59278.0,0.0,0.0,0.0,37.03,22.836,40.134,0.934,34.554,0.03,22.184,0.044,42.254,0.8975425330812854,0.8396391662287616,0.8115812029700503
113670.0,55046.0,58624.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.7958941112911939,0.8490450324163308,0.8041442518429966
119943.0,60620.0,59323.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.8555591432569153,0.8825854044085361,0.8676551345414607
116321.0,57050.0,59271.0,0.0,0.0,0.0,37.03,22.838,40.132,0.934,34.554,0.03,22.184,0.044,42.254,0.8452605995139076,0.8545406778176723,0.8038971394398485
116916.0,57846.0,59070.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.8334413830361966,0.8429998247765902,0.8426977485554892
115337.0,56484.0,58853.0,0.0,0.0,0.0,37.164,22.774,40.062,0.99,34.298,0.018,22.26,0.042,42.392,0.7954472069744914,0.8039870027224028,0.8648594678248714
120121.0,60488.0,59633.0,0.0,0.0,0.0,37.03,22.834,40.136,0.934,34.554,0.03,22.184,0.044,42.254,0.8311639211450176,0.8733467635981431,0.8917679888379509
120222.0,60802.0,59420.0,0.0,0.0,0.0,37.02,22.828,40.152,0.998,34.452,0.02,22.494,0.032,42.004,0.9029713668287412,0.8689328894340284,0.8374676230324766
