total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
3768.0,2000.0,1518.0,520.0,-10.0,0.0,0.0,0.0
3815.0,2000.0,1555.0,530.0,-10.0,0.0,0.0,0.0
5070.0,2000.0,2780.0,560.0,-10.0,0.0,0.0,0.0
3787.0,2000.0,1527.0,530.0,-10.0,0.0,0.0,0.0
5161.0,2000.0,2901.0,530.0,-10.0,0.0,0.0,0.0
5628.0,2000.0,3368.0,530.0,-10.0,0.0,0.0,0.0
4165.0,2000.0,1925.0,510.0,-10.0,0.0,0.0,0.0
4702.0,2000.0,2482.0,490.0,-10.0,0.0,0.0,0.0
3462.0,2000.0,1242.0,490.0,-10.0,0.0,0.0,0.0
4196.0,2000.0,1906.0,560.0,-10.0,0.0,0.0,0.0
3939.0,2000.0,1719.0,490.0,-10.0,0.0,0.0,0.0
4762.0,2000.0,2452.0,580.0,-10.0,0.0,0.0,0.0
4143.0,2000.0,1893.0,520.0,-10.0,0.0,0.0,0.0
4457.0,2000.0,2157.0,570.0,-10.0,0.0,0.0,0.0
6836.0,2000.0,4516.0,590.0,-10.0,0.0,0.0,0.0
3824.0,2000.0,1504.0,590.0,-10.0,0.0,0.0,0.0
6383.0,2000.0,4143.0,510.0,-10.0,0.0,0.0,0.0
5371.0,2000.0,3131.0,510.0,-10.0,0.0,0.0,0.0
5404.0,2000.0,3134.0,540.0,-10.0,0.0,0.0,0.0
3549.0,2000.0,1279.0,540.0,-10.0,0.0,0.0,0.0
6382.0,2000.0,4092.0,560.0,-10.0,0.0,0.0,0.0
3700.0,2000.0,1460.0,510.0,-10.0,0.0,0.0,0.0
3493.0,2000.0,1223.0,540.0,-10.0,0.0,0.0,0.0
3839.0,2000.0,1619.0,490.0,-10.0,0.0,0.0,0.0
4074.0,2000.0,1764.0,580.0,-10.0,0.0,0.0,0.0
5659.0,2000.0,3429.0,500.0,-10.0,0.0,0.0,0.0
3871.0,2000.0,1611.0,530.0,-10.0,0.0,0.0,0.0
7319.0,2000.0,5109.0,480.0,-10.0,0.0,0.0,0.0
3732.0,2000.0,1482.0,520.0,-10.0,0.0,0.0,0.0
4646.0,2000.0,2336.0,580.0,-10.0,0.0,0.0,0.0
7554.0,2000.0,5254.0,570.0,-10.0,0.0,0.0,0.0
3882.0,2000.0,1592.0,560.0,-10.0,0.0,0.0,0.0
4539.0,2000.0,2299.0,510.0,-10.0,0.0,0.0,0.0
4176.0,2000.0,1996.0,450.0,-10.0,0.0,0.0,0.0
5554.0,2000.0,3294.0,530.0,-10.0,0.0,0.0,0.0
3962.0,2000.0,1712.0,520.0,-10.0,0.0,0.0,0.0
4245.0,2000.0,1935.0,580.0,-10.0,0.0,0.0,0.0
3536.0,2000.0,1256.0,550.0,-10.0,0.0,0.0,0.0
4955.0,2000.0,2685.0,540.0,-10.0,0.0,0.0,0.0
4216.0,2000.0,2016.0,470.0,-10.0,0.0,0.0,0.0
3950.0,2000.0,1660.0,560.0,-10.0,0.0,0.0,0.0
6015.0,2000.0,3725.0,560.0,-10.0,0.0,0.0,0.0
8289.0,2000.0,6029.0,530.0,-10.0,0.0,0.0,0.0
3952.0,2000.0,1652.0,570.0,-10.0,0.0,0.0,0.0
3885.0,2000.0,1675.0,480.0,-10.0,0.0,0.0,0.0
4541.0,2000.0,2311.0,500.0,-10.0,0.0,0.0,0.0
4733.0,2000.0,2443.0,560.0,-10.0,0.0,0.0,0.0
5401.0,2000.0,3061.0,610.0,-10.0,0.0,0.0,0.0
3875.0,2000.0,1675.0,470.0,-10.0,0.0,0.0,0.0
5485.0,2000.0,3225.0,530.0,-10.0,0.0,0.0,0.0
4153.0,2000.0,1893.0,530.0,-10.0,0.0,0.0,0.0
3521.0,2000.0,1281.0,510.0,-10.0,0.0,0.0,0.0
3552.0,2000.0,1312.0,510.0,-10.0,0.0,0.0,0.0
5827.0,2000.0,3527.0,570.0,-10.0,0.0,0.0,0.0
4971.0,2000.0,2651.0,590.0,-10.0,0.0,0.0,0.0
3648.0,2000.0,1378.0,540.0,-10.0,0.0,0.0,0.0
4178.0,2000.0,1878.0,570.0,-10.0,0.0,0.0,0.0
3553.0,2000.0,1273.0,550.0,-10.0,0.0,0.0,0.0
4759.0,2000.0,2479.0,550.0,-10.0,0.0,0.0,0.0
3871.0,2000.0,1581.0,560.0,-10.0,0.0,0.0,0.0
3439.0,2000.0,1189.0,520.0,-10.0,0.0,0.0,0.0
5389.0,2000.0,3129.0,530.0,-10.0,0.0,0.0,0.0
4524.0,2000.0,2264.0,530.0,-10.0,0.0,0.0,0.0
6239.0,2000.0,3999.0,510.0,-10.0,0.0,0.0,0.0
3963.0,2000.0,1663.0,570.0,-10.0,0.0,0.0,0.0
4425.0,2000.0,2125.0,570.0,-10.0,0.0,0.0,0.0
5067.0,2000.0,2837.0,500.0,-10.0,0.0,0.0,0.0
4131.0,2000.0,1861.0,540.0,-10.0,0.0,0.0,0.0
4937.0,2000.0,2707.0,500.0,-10.0,0.0,0.0,0.0
3938.0,2000.0,1688.0,520.0,-10.0,0.0,0.0,0.0
5253.0,2000.0,2953.0,570.0,-10.0,0.0,0.0,0.0
3891.0,2000.0,1641.0,520.0,-10.0,0.0,0.0,0.0
5711.0,2000.0,3391.0,590.0,-10.0,0.0,0.0,0.0
4189.0,2000.0,1969.0,490.0,-10.0,0.0,0.0,0.0
7045.0,2000.0,4765.0,550.0,-10.0,0.0,0.0,0.0
4880.0,2000.0,2630.0,520.0,-10.0,0.0,0.0,0.0
5220.0,2000.0,2930.0,560.0,-10.0,0.0,0.0,0.0
3787.0,2000.0,1527.0,530.0,-10.0,0.0,0.0,0.0
4261.0,2000.0,2001.0,530.0,-10.0,0.0,0.0,0.0
3548.0,2000.0,1288.0,530.0,-10.0,0.0,0.0,0.0
6895.0,2000.0,4645.0,520.0,-10.0,0.0,0.0,0.0
3752.0,2000.0,1542.0,480.0,-10.0,0.0,0.0,0.0
5332.0,2000.0,3112.0,490.0,-10.0,0.0,0.0,0.0
5886.0,2000.0,3596.0,560.0,-10.0,0.0,0.0,0.0
3949.0,2000.0,1729.0,490.0,-10.0,0.0,0.0,0.0
4612.0,2000.0,2302.0,580.0,-10.0,0.0,0.0,0.0
6193.0,2000.0,3943.0,520.0,-10.0,0.0,0.0,0.0
4977.0,2000.0,2677.0,570.0,-10.0,0.0,0.0,0.0
4406.0,2000.0,2086.0,590.0,-10.0,0.0,0.0,0.0
4994.0,2000.0,2674.0,590.0,-10.0,0.0,0.0,0.0
6963.0,2000.0,4723.0,510.0,-10.0,0.0,0.0,0.0
3811.0,2000.0,1571.0,510.0,-10.0,0.0,0.0,0.0
3664.0,2000.0,1394.0,540.0,-10.0,0.0,0.0,0.0
4429.0,2000.0,2159.0,540.0,-10.0,0.0,0.0,0.0
4742.0,2000.0,2452.0,560.0,-10.0,0.0,0.0,0.0
4780.0,2000.0,2540.0,510.0,-10.0,0.0,0.0,0.0
4773.0,2000.0,2503.0,540.0,-10.0,0.0,0.0,0.0
4249.0,2000.0,2019.0,500.0,-10.0,0.0,0.0,0.0
