total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
120228.0,61088.0,59140.0,0.0,0.0,0.0,37.134,22.8,40.066,0.978,34.352,0.016,22.52,0.03,42.104,0.8825873862228685,0.883421052631579,0.8528428093645485
120024.0,60780.0,59244.0,0.0,0.0,0.0,37.046,22.836,40.118,0.962,34.426,0.024,22.18,0.038,42.37,0.8350699130810344,0.8852688737081801,0.8875816341791715
118415.0,59423.0,58992.0,0.0,0.0,0.0,37.056,22.832,40.112,0.894,34.486,0.026,22.306,0.018,42.27,0.8373812607944733,0.8806061667834618,0.8554547267650578
118736.0,59631.0,59105.0,0.0,0.0,0.0,36.98,22.85,40.17,0.966,34.42,0.018,22.366,0.024,42.206,0.8493239588967009,0.8623194748358862,0.8602937515558875
120832.0,61376.0,59456.0,0.0,0.0,0.0,37.126,22.798,40.076,0.944,34.356,0.016,22.364,0.038,42.282,0.896945536820557,0.8697254145100447,0.8548757361014073
118136.0,59246.0,58890.0,0.0,0.0,0.0,37.054,22.838,40.108,0.942,34.346,0.028,22.28,0.042,42.362,0.8645760241809252,0.8715299062965234,0.8326518400319138
116376.0,57345.0,59031.0,0.0,0.0,0.0,37.092,22.812,40.096,0.872,34.432,0.024,22.328,0.034,42.31,0.8671950824975736,0.834911450113975,0.8026735833998404
116215.0,57270.0,58945.0,0.0,0.0,0.0,37.072,22.848,40.08,0.948,34.524,0.026,22.24,0.034,42.228,0.7867932671558049,0.8495273109243697,0.8664670658682635
119234.0,59893.0,59341.0,0.0,0.0,0.0,37.162,22.842,39.996,0.992,34.36,0.012,22.272,0.036,42.328,0.9034497605080458,0.8458979073636284,0.8250825082508251
119546.0,60387.0,59159.0,0.0,0.0,0.0,37.07,22.832,40.098,0.938,34.46,0.024,22.414,0.028,42.136,0.8718640410035069,0.8825332866152769,0.8466257668711656
118598.0,59700.0,58898.0,0.0,0.0,0.0,37.05,22.824,40.126,0.938,34.392,0.016,22.184,0.042,42.428,0.8640215924426451,0.8617245005257623,0.8497233713801525
118925.0,59444.0,59481.0,0.0,0.0,0.0,37.042,22.864,40.094,0.86,34.656,0.024,22.274,0.024,42.162,0.8598347821391934,0.8571553533939819,0.847308824262982
118828.0,59670.0,59158.0,0.0,0.0,0.0,37.072,22.866,40.062,0.946,34.382,0.018,22.45,0.028,42.176,0.8731117824773413,0.8632030088340767,0.8389995506964205
117289.0,58383.0,58906.0,0.0,0.0,0.0,37.074,22.82,40.106,0.966,34.358,0.018,22.276,0.032,42.35,0.8503533473593354,0.8232252410166521,0.8514436742632026
119372.0,60126.0,59246.0,0.0,0.0,0.0,37.06,22.782,40.158,0.978,34.448,0.02,22.256,0.036,42.262,0.8749595250944414,0.8325871301905012,0.8657801683350764
115818.0,57248.0,58570.0,0.0,0.0,0.0,37.078,22.774,40.148,0.86,34.438,0.02,22.368,0.026,42.288,0.8089433087005772,0.8376218494774743,0.8544385772641228
119772.0,60395.0,59377.0,0.0,0.0,0.0,37.114,22.836,40.05,0.956,34.436,0.04,22.294,0.03,42.244,0.8687287815918522,0.8634612016114906,0.8622222222222222
117212.0,58048.0,59164.0,0.0,0.0,0.0,37.102,22.8,40.098,0.904,34.454,0.012,22.35,0.024,42.256,0.8326774836936014,0.821140350877193,0.8604419173026087
117680.0,58547.0,59133.0,0.0,0.0,0.0,37.08,22.802,40.118,0.852,34.698,0.014,22.336,0.032,42.068,0.8544768069039914,0.805455661784054,0.8622563437858318
116797.0,58002.0,58795.0,0.0,0.0,0.0,37.046,22.85,40.104,0.926,34.542,0.006,22.258,0.026,42.242,0.8483506991308103,0.8365864332603938,0.8347795731099142
