total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
114914.0,56489.0,58425.0,0.0,0.0,0.0,37.032,22.858,40.11,0.914,34.43,0.038,22.256,0.04,42.322,0.8279325988334414,0.8331437571091084,0.8190974819247071
118921.0,59740.0,59181.0,0.0,0.0,0.0,37.062,22.862,40.076,0.896,34.428,0.014,22.29,0.026,42.346,0.8236468620150019,0.8698276616219054,0.8840203613135044
118710.0,59815.0,58895.0,0.0,0.0,0.0,37.12,22.782,40.098,0.95,34.33,0.02,22.314,0.036,42.35,0.873114224137931,0.8796418224914406,0.8355528954062547
115369.0,56927.0,58442.0,0.0,0.0,0.0,37.048,22.818,40.134,0.91,34.552,0.022,22.264,0.022,42.23,0.8556467285683438,0.789376807783329,0.8303682663078686
120377.0,61119.0,59258.0,0.0,0.0,0.0,37.146,22.766,40.088,0.9,34.642,0.018,22.232,0.016,42.192,0.8741721854304636,0.8799086356847932,0.8663939333466374
120549.0,61309.0,59240.0,0.0,0.0,0.0,37.114,22.866,40.02,0.944,34.358,0.02,22.372,0.024,42.282,0.8696987659643262,0.8867313915857605,0.8697651174412794
119458.0,60363.0,59095.0,0.0,0.0,0.0,37.132,22.782,40.086,0.956,34.304,0.02,22.384,0.04,42.296,0.8740708822578908,0.8369765604424546,0.872324502320012
116012.0,57423.0,58589.0,0.0,0.0,0.0,37.038,22.858,40.104,0.988,34.618,0.02,22.268,0.032,42.074,0.7888114909012366,0.8812669524892817,0.8499900259325753
118905.0,59881.0,59024.0,0.0,0.0,0.0,37.092,22.766,40.142,0.868,34.622,0.014,22.394,0.038,42.064,0.846921168985226,0.8519722393042256,0.8752927108763888
116534.0,57764.0,58770.0,0.0,0.0,0.0,37.148,22.838,40.014,0.922,34.344,0.024,22.304,0.042,42.364,0.8500592225691828,0.8634731587704703,0.8135152696556205
119906.0,60517.0,59389.0,0.0,0.0,0.0,37.094,22.836,40.07,0.878,34.478,0.016,22.356,0.024,42.248,0.8669865746481911,0.8650376598353477,0.8651859246318941
116000.0,57189.0,58811.0,0.0,0.0,0.0,37.072,22.814,40.114,0.936,34.43,0.016,22.238,0.032,42.348,0.8398252050064738,0.8444814587533971,0.818317794286284
117173.0,58092.0,59081.0,0.0,0.0,0.0,37.054,22.828,40.118,0.894,34.364,0.032,22.43,0.026,42.254,0.822313380471744,0.8198703346767128,0.8694850191933795
117455.0,58579.0,58876.0,0.0,0.0,0.0,37.032,22.804,40.164,0.928,34.45,0.012,22.29,0.014,42.306,0.8588788075178224,0.872215400806876,0.8195398864654915
118069.0,59333.0,58736.0,0.0,0.0,0.0,37.028,22.806,40.166,0.89,34.528,0.04,22.252,0.042,42.248,0.8434698066328185,0.8660878716127335,0.8565453368520639
117138.0,58290.0,58848.0,0.0,0.0,0.0,37.164,22.812,40.024,0.964,34.526,0.028,22.372,0.02,42.09,0.8399526423420515,0.8788357005085043,0.826703977613432
119400.0,60199.0,59201.0,0.0,0.0,0.0,37.062,22.87,40.068,0.858,34.588,0.03,22.394,0.024,42.106,0.8745885273325779,0.85045911674683,0.8572926025756215
117085.0,58502.0,58583.0,0.0,0.0,0.0,36.998,22.842,40.16,1.026,34.246,0.018,22.306,0.03,42.374,0.8428563706146278,0.8656860169862534,0.835707171314741
119045.0,60288.0,58757.0,0.0,0.0,0.0,37.052,22.8,40.148,0.934,34.434,0.032,22.25,0.03,42.32,0.853611141098996,0.8497368421052631,0.8805419946199063
116877.0,58194.0,58683.0,0.0,0.0,0.0,37.05,22.834,40.116,0.998,34.472,0.024,22.412,0.024,42.07,0.877246963562753,0.8352456862573355,0.813490876458271
121300.0,61613.0,59687.0,0.0,0.0,0.0,37.136,22.816,40.048,0.936,34.336,0.012,22.37,0.026,42.32,0.8976195605342525,0.8278401122019635,0.8845884938074311
