total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
121396.0,62023.0,59373.0,0.0,0.0,0.0,37.02,22.798,40.182,0.85,34.404,0.018,22.29,0.026,42.412,0.8803349540788763,0.8675322396701465,0.8896520830222487
118865.0,59927.0,58938.0,0.0,0.0,0.0,37.026,22.856,40.118,0.954,34.4,0.022,22.368,0.026,42.23,0.8715497218171014,0.855792789639482,0.8507901690014458
118037.0,59089.0,58948.0,0.0,0.0,0.0,37.032,22.78,40.188,0.892,34.378,0.026,22.29,0.034,42.38,0.8623892849427522,0.8387181738366989,0.8482631631332737
120695.0,61574.0,59121.0,0.0,0.0,0.0,37.058,22.812,40.13,0.886,34.458,0.02,22.268,0.042,42.326,0.8776512493928437,0.8708574434508154,0.8768003987042113
121627.0,62275.0,59352.0,0.0,0.0,0.0,37.092,22.82,40.088,0.954,34.456,0.026,22.298,0.016,42.25,0.8789496387361156,0.8971078001752848,0.8773697864697665
119650.0,60722.0,58928.0,0.0,0.0,0.0,37.106,22.83,40.064,0.952,34.362,0.02,22.31,0.034,42.322,0.8721500565946209,0.8727113447218572,0.8598742012779552
116228.0,57456.0,58772.0,0.0,0.0,0.0,37.146,22.804,40.05,0.95,34.514,0.024,22.178,0.028,42.306,0.8298605502611317,0.8564286967198738,0.8275156054931336
116546.0,57901.0,58645.0,0.0,0.0,0.0,37.034,22.814,40.152,0.904,34.308,0.026,22.35,0.038,42.374,0.8383107414808014,0.7759270623301482,0.8758716875871687
119759.0,60688.0,59071.0,0.0,0.0,0.0,37.022,22.812,40.166,0.896,34.422,0.026,22.236,0.038,42.382,0.8674841985846253,0.8669998246536911,0.8684957426679281
120317.0,61052.0,59265.0,0.0,0.0,0.0,37.058,22.826,40.116,0.938,34.396,0.018,22.208,0.04,42.4,0.8824545307356036,0.8665556821168843,0.8640941270316084
117697.0,59140.0,58557.0,0.0,0.0,0.0,37.06,22.82,40.12,0.982,34.456,0.044,22.282,0.05,42.186,0.8399352401511063,0.8679228746713409,0.8554336989032901
117162.0,58492.0,58670.0,0.0,0.0,0.0,37.07,22.818,40.112,1.016,34.408,0.022,22.276,0.04,42.238,0.8384677636903156,0.7904286089929004,0.8829776625448743
117960.0,59201.0,58759.0,0.0,0.0,0.0,37.04,22.828,40.132,0.894,34.834,0.012,22.172,0.042,42.046,0.8638228941684665,0.8934641668126861,0.8195953353932024
118907.0,59846.0,59061.0,0.0,0.0,0.0,37.11,22.834,40.056,1.004,34.418,0.014,22.328,0.03,42.206,0.849905685798976,0.8434790225102917,0.8756740563211504
119619.0,60492.0,59127.0,0.0,0.0,0.0,37.062,22.842,40.096,0.94,34.386,0.008,22.35,0.032,42.284,0.8753440181317792,0.8275107258558795,0.8781923383878691
117998.0,59041.0,58957.0,0.0,0.0,0.0,37.066,22.832,40.102,0.884,34.428,0.02,22.244,0.034,42.39,0.8447094372200938,0.8220042046250876,0.8728741708642961
117134.0,58496.0,58638.0,0.0,0.0,0.0,37.084,22.77,40.146,0.952,34.564,0.016,22.154,0.018,42.296,0.8267716535433071,0.8306543697848046,0.8728142280675534
116065.0,57492.0,58573.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.032,42.33,0.8449670946164635,0.8614320728291317,0.8121069967062581
117381.0,58589.0,58792.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8418042516456242,0.8260450442555429,0.8618798304662179
119339.0,60228.0,59111.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8522880760711006,0.8973999824914646,0.8527506477974885
120083.0,61134.0,58949.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.032,42.33,0.8709677419354839,0.8830532212885154,0.8666034534384669
115438.0,57015.0,58423.0,0.0,0.0,0.0,37.066,22.822,40.112,1.024,34.244,0.018,22.408,0.03,42.276,0.821183834241623,0.7881868372622908,0.8632828081372158
118425.0,59544.0,58881.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8668215462747852,0.8958242143044735,0.8232011162049033
114469.0,56078.0,58391.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.032,42.33,0.8000323659510196,0.8005952380952381,0.8530791496157301
117461.0,58917.0,58544.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8550771554980037,0.8938743317851197,0.819197207678883
120091.0,60902.0,59189.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8488843265438435,0.8804167031427821,0.8823500099661152
119205.0,60176.0,59029.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.03,42.332,0.8894702772683137,0.8166141456582633,0.8634594270885317
117246.0,58709.0,58537.0,0.0,0.0,0.0,37.066,22.822,40.112,1.024,34.244,0.018,22.408,0.03,42.276,0.8653752765337506,0.8599596880203313,0.8238432389309932
118425.0,59564.0,58861.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8724944621535469,0.8756893985818086,0.8299282439705002
117717.0,58844.0,58873.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.03,42.332,0.8527888661128493,0.8631827731092437,0.837608543766843
118766.0,59763.0,59003.0,0.0,0.0,0.0,37.066,22.824,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8581988884692171,0.8696985629162285,0.8512091747693842
119569.0,60540.0,59029.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8771948781673781,0.846275059091307,0.8666533785130556
118003.0,59010.0,58993.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.03,42.332,0.8419462725213076,0.8314075630252101,0.8698971953288751
121025.0,61895.0,59130.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8740153231898133,0.8961528349837876,0.8746447270007479
119413.0,60212.0,59201.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8675779350586201,0.8388339315416266,0.8715866055411601
117137.0,58536.0,58601.0,0.0,0.0,0.0,37.074,22.85,40.076,0.896,34.444,0.024,22.274,0.03,42.332,0.7923072773372175,0.8732603938730853,0.8801776624413614
118265.0,59479.0,58786.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8605265997625985,0.8311278590833406,0.8638743455497382
115885.0,57365.0,58520.0,0.0,0.0,0.0,37.018,22.848,40.134,0.942,34.516,0.03,22.338,0.038,42.136,0.8490464098546653,0.8460259103641457,0.8136741914586136
112585.0,54720.0,57865.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.032,42.33,0.8554320854461107,0.8117121848739496,0.7616029543866654
116039.0,57373.0,58666.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8416423869644977,0.8582946279905355,0.8133632510595862
120129.0,60966.0,59163.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8554216867469879,0.8495141381423444,0.8955052820410604
119341.0,60508.0,58833.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.03,42.332,0.8860718524112634,0.7928046218487395,0.8884619223475396
117699.0,59243.0,58456.0,0.0,0.0,0.0,37.068,22.82,40.112,1.024,34.244,0.018,22.408,0.03,42.276,0.8658681342397756,0.8315512708150745,0.8528121260470682
116145.0,57388.0,58757.0,0.0,0.0,0.0,37.018,22.846,40.136,0.942,34.516,0.03,22.338,0.038,42.136,0.8387271057323464,0.8264028713998074,0.8349113015746462
116841.0,58118.0,58723.0,0.0,0.0,0.0,37.076,22.848,40.076,0.896,34.444,0.024,22.274,0.032,42.33,0.8403279749703312,0.8821778711484594,0.8201916358918055
117175.0,58467.0,58708.0,0.0,0.0,0.0,37.068,22.822,40.11,1.024,34.244,0.018,22.408,0.03,42.276,0.8185496924571058,0.8585575322057664,0.8618299675891299
