recon,cyber,disinfo,comb,cyber2,disinfo2
0.0,0.0,0.0,0.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
200.0,78.0,0.0,18.0,0.0,0.0
