total_rewards,action_rewards,opinion_rewards,social_trust_sp0,social_trust_sp1,social_trust_sp2,request_rate_sp0,request_rate_sp1,request_rate_sp2,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,availability_sp0,availability_sp1,availability_sp2
119317.0,60015.0,59302.0,0.0,0.0,0.0,37.156,22.77,40.074,0.898,34.554,0.022,22.222,0.024,42.28,0.8760899989234578,0.8778216952129996,0.8375006238458851
120173.0,60808.0,59365.0,0.0,0.0,0.0,37.096,22.83,40.074,0.944,34.18,0.02,22.436,0.024,42.396,0.8612249299115807,0.8775295663600525,0.8719868243749064
118256.0,59085.0,59171.0,0.0,0.0,0.0,37.068,22.876,40.056,0.854,34.4,0.028,22.386,0.028,42.304,0.8398618754721053,0.8771638398321385,0.8467145995606151
121531.0,62144.0,59387.0,0.0,0.0,0.0,37.074,22.794,40.132,0.964,34.468,0.022,22.34,0.02,42.186,0.9017640394885904,0.874265157497587,0.8687830160470448
112403.0,54118.0,58285.0,0.0,0.0,0.0,37.09,22.83,40.08,0.868,34.514,0.018,22.386,0.028,42.186,0.7929361013750337,0.840473061760841,0.7864770459081837
115759.0,57139.0,58620.0,0.0,0.0,0.0,37.022,22.844,40.134,0.936,34.508,0.012,22.246,0.03,42.268,0.8878504672897196,0.7743827700928033,0.8135246922808591
118141.0,59000.0,59141.0,0.0,0.0,0.0,37.022,22.816,40.162,0.864,34.388,0.014,22.372,0.026,42.336,0.8439306358381503,0.8601858345021038,0.8500572680643395
119399.0,60214.0,59185.0,0.0,0.0,0.0,37.006,22.792,40.202,0.926,34.412,0.022,22.348,0.026,42.266,0.8708858023023294,0.8871533871533872,0.8422964031640217
121708.0,62326.0,59382.0,0.0,0.0,0.0,37.116,22.82,40.064,1.042,34.326,0.018,22.178,0.03,42.406,0.8778424399180946,0.8662576687116564,0.8994608626198083
118884.0,59714.0,59170.0,0.0,0.0,0.0,37.004,22.856,40.14,0.922,34.484,0.018,22.288,0.026,42.262,0.8846611177170036,0.8091529576478824,0.8611858495266567
120451.0,60964.0,59487.0,0.0,0.0,0.0,37.066,22.852,40.082,0.96,34.406,0.028,22.326,0.026,42.254,0.8449252684400799,0.8645195168913006,0.8960630707050546
121660.0,62239.0,59421.0,0.0,0.0,0.0,37.132,22.802,40.066,0.984,34.536,0.022,22.174,0.018,42.266,0.8977701174189379,0.8942198052802386,0.861179054559976
118711.0,59470.0,59241.0,0.0,0.0,0.0,37.04,22.838,40.122,0.9,34.434,0.02,22.38,0.032,42.234,0.8904967602591792,0.8298449951834661,0.8373460944120432
118730.0,59490.0,59240.0,0.0,0.0,0.0,37.052,22.846,40.102,0.912,34.484,0.026,22.252,0.022,42.304,0.8722875958112922,0.8504771075899501,0.8425514936910877
118253.0,59170.0,59083.0,0.0,0.0,0.0,37.066,22.786,40.148,0.88,34.508,0.01,22.356,0.044,42.202,0.8525333189445853,0.8458702712191697,0.8540898674902859
120014.0,60878.0,59136.0,0.0,0.0,0.0,37.122,22.756,40.122,1.068,34.434,0.018,22.274,0.03,42.176,0.8577662841441732,0.8148180699595711,0.9096256417925328
119960.0,60668.0,59292.0,0.0,0.0,0.0,37.002,22.856,40.142,0.922,34.484,0.018,22.288,0.026,42.262,0.854440300524296,0.896394819740987,0.8631856907976683
120503.0,61098.0,59405.0,0.0,0.0,0.0,37.066,22.852,40.082,0.96,34.406,0.028,22.326,0.028,42.252,0.8644579938488103,0.8773849116051111,0.8740082830198094
