total_rewards,action_rewards,opinion_rewards,sp0_social_trust,sp1_social_trust,sp2_social_trust,sp0_request_rate,sp1_request_rate,sp2_request_rate,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,sp0_availability,sp1_availability,sp2_availability
136006.0,66854.0,69152.0,0.0,0.0,0.0,35.57636363636364,21.607272727272726,42.81636363636363,1.7854545454545454,32.97818181818182,0.02909090909090909,21.176363636363636,0.038181818181818185,43.99272727272727,0.8429498645678949,0.8893470212049814,0.8813962376321712
134558.0,65375.0,69183.0,0.0,0.0,0.0,35.516363636363636,21.656363636363636,42.82727272727273,1.7618181818181817,33.22727272727273,0.01818181818181818,21.256363636363638,0.038181818181818185,43.698181818181816,0.8554315552370226,0.859961380236756,0.8523031203566122
136419.0,67168.0,69251.0,0.0,0.0,0.0,35.57454545454546,21.654545454545456,42.77090909090909,1.7763636363636364,33.20181818181818,0.014545454545454545,21.185454545454544,0.02181818181818182,43.8,0.883573545947051,0.8588581024349287,0.8664342798843734
136265.0,67071.0,69194.0,0.0,0.0,0.0,35.64545454545455,21.581818181818182,42.77272727272727,1.8145454545454545,33.29454545454546,0.01090909090909091,21.298181818181817,0.034545454545454546,43.54727272727273,0.8903340984442745,0.8487784330244313,0.8662699256110521
138625.0,69016.0,69609.0,0.0,0.0,0.0,35.58,21.618181818181817,42.801818181818184,1.8072727272727274,33.334545454545456,0.02,21.150909090909092,0.02909090909090909,43.658181818181816,0.8673923041545302,0.8931034482758621,0.9019158064653159
133637.0,65117.0,68520.0,0.0,0.0,0.0,35.64727272727273,21.574545454545454,42.77818181818182,1.7654545454545454,33.22181818181818,0.02909090909090909,21.125454545454545,0.04181818181818182,43.81636363636363,0.8795266755074977,0.8593460306758807,0.8275246514790887
136757.0,67587.0,69170.0,0.0,0.0,0.0,35.54,21.618181818181817,42.841818181818184,1.8490909090909091,33.238181818181815,0.014545454545454545,21.056363636363635,0.02727272727272727,43.81454545454545,0.9052028444262546,0.8644238856181665,0.8554513432075712
136187.0,66967.0,69220.0,0.0,0.0,0.0,35.56,21.62727272727273,42.81272727272727,1.8054545454545454,33.261818181818185,0.02909090909090909,21.201818181818183,0.023636363636363636,43.67818181818182,0.84809285202986,0.8862547288776796,0.8798573066632692
136115.0,66957.0,69158.0,0.0,0.0,0.0,35.623636363636365,21.54909090909091,42.82727272727273,1.8163636363636364,33.17454545454545,0.016363636363636365,21.054545454545455,0.02,43.91818181818182,0.8568366253253713,0.8696422544718191,0.880322649119083
133082.0,64082.0,69000.0,0.0,0.0,0.0,35.667272727272724,21.607272727272726,42.72545454545455,1.7818181818181817,33.13272727272727,0.016363636363636365,21.170909090909092,0.02,43.878181818181815,0.8732731814242749,0.8273308650286099,0.8273969105068301
133543.0,64550.0,68993.0,0.0,0.0,0.0,35.556363636363635,21.638181818181817,42.805454545454545,1.8127272727272727,33.050909090909094,0.034545454545454546,21.221818181818183,0.02727272727272727,43.85272727272727,0.862395172836981,0.7959835307957315,0.85957609480525
132608.0,63804.0,68804.0,0.0,0.0,0.0,35.585454545454546,21.561818181818182,42.85272727272727,1.86,33.265454545454546,0.034545454545454546,21.116363636363637,0.01818181818181818,43.70545454545454,0.8349172286940527,0.8780672906653175,0.8277398277398278
135616.0,66390.0,69226.0,0.0,0.0,0.0,35.52363636363636,21.636363636363637,42.84,1.8509090909090908,33.21454545454545,0.02,21.08909090909091,0.04,43.78545454545455,0.8782372811956188,0.8684033613445378,0.8507766743060861
136386.0,67305.0,69081.0,0.0,0.0,0.0,35.6,21.59090909090909,42.80909090909091,1.8581818181818182,33.092727272727274,0.01818181818181818,21.181818181818183,0.038181818181818185,43.81090909090909,0.870582226762002,0.9050947368421053,0.8588235294117647
133536.0,64465.0,69071.0,0.0,0.0,0.0,35.63272727272727,21.55272727272727,42.81454545454545,1.8072727272727274,33.21636363636364,0.02,21.21090909090909,0.03272727272727273,43.71272727272727,0.8363098275334218,0.8327146954614476,0.8644046203499236
