"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588968803418804,0.0027635988812358,0.500414957264957,0.0011588093634917,0.575986217948718,0.00267079456350064,0.500952380952381,0.00385232291280453,0.660952380952381,0.00718349298348942,0.503809523809524,0.00651831081045613,0.567615421089105,0.0019885645655895,0.500799023720076,0.00147177876804523,0.593998917946286,0.00195844186967054,0.502026348039216,0.00364990749439552,0.659110416666667,0.00464309041129398,0.501369362745098,0.00247654519525623
2,50.5,29.011491975882,0.627057334670929,0.0050759934078191,0.500304487179487,0.000652425006891613,0.607124003037929,0.0153169674439735,0.502483579638752,0.00676992004053449,0.731802366216159,0.0144381543306071,0.504286398467433,0.00619953006809468,0.595630151667147,0.00611196668479153,0.502154211076485,0.00313156945631434,0.632562760695596,0.0186539568268568,0.504682199836168,0.006848370807576,0.725567050458557,0.0119712418211656,0.502116479971741,0.00323311476091517
3,50.5,29.011491975882,0.645555838943935,0.0127328162205535,0.50105986471551,0.00205772714246754,0.621631178524856,0.0252900828072554,0.50286197595576,0.00650500753047984,0.769355802058818,0.0236144321614498,0.504815735419123,0.00598920594226929,0.610006283341862,0.00990866023073656,0.50355562134227,0.00390611780561542,0.651429614920648,0.0312013435721244,0.505283842711772,0.00567076232728718,0.762845503333513,0.0149365207106433,0.502454396589979,0.00290509596377772
4,50.5,29.011491975882,0.656227339953275,0.0192464595839485,0.502022760073609,0.00292726041419764,0.628401017633668,0.0340007021134461,0.503084598699027,0.00680218659541619,0.787811422446735,0.0292815980819183,0.50969651191998,0.0117093862878243,0.619480047241744,0.0142234564410331,0.504873688886875,0.00431988077631416,0.660627739545152,0.0428924279848533,0.505526250598081,0.00593232449026862,0.787203812738312,0.0179559912016622,0.502695187228949,0.00376557273670411
5,50.5,29.011491975882,0.66100079078819,0.0264557249271183,0.501057132775367,0.00200889136383222,0.634825166444516,0.0396383253198244,0.504188172945155,0.0084460934997444,0.801334253598459,0.0367330679382681,0.509870324226689,0.0107844932759091,0.624848100512305,0.0201041535345497,0.503299739614736,0.00272466658171183,0.667822661695415,0.0503375613632577,0.509415776107197,0.00803749880908149,0.796950305411618,0.0261644256162511,0.503764031466409,0.00435818505136939
6,50.5,29.011491975882,0.662123947448364,0.0348100520232006,0.501521649413876,0.00226713778924703,0.63775618213754,0.0434274309679394,0.50346393738279,0.00695521817881582,0.799574335773813,0.0536127502959997,0.513229457215104,0.01401932467806,0.626387383737559,0.0274901744137749,0.503947000629642,0.00284108028429939,0.672352287483986,0.0553078156094361,0.509885976477239,0.00929553136894443,0.800871439074383,0.0470022414236104,0.503803011529963,0.00458683374682928
7,50.5,29.011491975882,0.662138438748252,0.0414182690853257,0.501865344106879,0.00264202867273002,0.63895047014493,0.046211364497627,0.505012741791879,0.0103148344425501,0.803070190716954,0.0710818822861102,0.510766034466323,0.00993838113768724,0.627986600080295,0.0332989261145036,0.50346837889094,0.00349845828562217,0.674688279639787,0.0579539584257834,0.509127574820126,0.00842834448976354,0.80089795568874,0.0638794505133373,0.505032114460465,0.0065507804991815
8,50.5,29.011491975882,0.66271268869517,0.0456547947116978,0.502176097351662,0.002775773263422,0.639162716627138,0.0490892751168904,0.50527412928429,0.0110143217742731,0.805816595274477,0.0819334013422366,0.512906462028078,0.0102972813043898,0.627944943921829,0.0374615413984749,0.505558862533506,0.00463183246512325,0.673869441433977,0.0617572005212719,0.509191976156575,0.00846712237586632,0.801326813379005,0.075957446191789,0.505105005194825,0.00613341005588468
9,50.5,29.011491975882,0.664125291131447,0.0499838644874032,0.501759508414747,0.00240250714975696,0.639936417349902,0.0522958561318777,0.505182658826857,0.0118998105905787,0.805980388850292,0.0910001110815791,0.513763222777,0.0138691324583998,0.631054591762628,0.0406919401698137,0.504741060385101,0.00439221127880814,0.673776328864109,0.0644857900708376,0.507662412787469,0.00563436027022871,0.804936481763469,0.0824673016440348,0.507058558927669,0.00785326095071007
