"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.58493952991453,0.00159645315350867,0.500178525641026,0.000413192746687554,0.580416346153846,0.00168967089842655,0.500690476190476,0.00108582862279064,0.663138888888889,0.00263036493978284,0.501051587301587,0.00247359641691174,0.568291160593792,0.00329920955471639,0.50167183985605,0.00186662639120963,0.592456702654071,0.00419168338533766,0.500890277777778,0.00131589101519116,0.661180555555556,0.00201261860553065,0.50059375,0.00086653907941326
2,50.5,29.011491975882,0.62347773696978,0.00569021939573478,0.500332154435603,0.000177384799600737,0.612324877009227,0.00615850325082139,0.500714285714286,0.00104684071382036,0.725648793735001,0.0264884069576143,0.503772072754831,0.00342459397356353,0.600385916240342,0.0055655409668514,0.500964984567037,0.000963125725277143,0.633652561454914,0.00585069048590844,0.503742582046081,0.00455590835089797,0.725826727280214,0.0231168881374659,0.501660948795964,0.00214796803623697
3,50.5,29.011491975882,0.64435125088028,0.00802927260922355,0.500713614797901,0.00140926860538621,0.62761463034217,0.00963330000899564,0.500714655318502,0.00105426087254148,0.75205451188585,0.06069403660925,0.504541041215362,0.00519545969740534,0.616428822729715,0.00783638390192538,0.502808641161296,0.00285342697201123,0.655634243802849,0.007484586514665,0.503573969795203,0.00434072311240756,0.749329551375014,0.0561642064521134,0.502259393365745,0.00176576769309229
4,50.5,29.011491975882,0.656684604304087,0.00969054604072812,0.500530449122889,0.000916934326321317,0.638574415152808,0.0113061092949342,0.501553742482725,0.00430317530952007,0.75568416953605,0.091367760926393,0.505614169825852,0.00540802815100072,0.625582924327247,0.00917684874072022,0.501603935719963,0.00194272729322344,0.671833124935361,0.00877010093392253,0.503582140649651,0.00437542747639126,0.75076127296669,0.0871983793251595,0.505420120391974,0.00393002152068851
5,50.5,29.011491975882,0.659226818135066,0.019253354017731,0.50295832648319,0.00363080854790828,0.644276263245257,0.0126680647982643,0.50240967745148,0.00454130503975622,0.755905095308968,0.117519117036833,0.506392194633489,0.00449661395177718,0.628163009215456,0.0150155245446855,0.502858913686331,0.00314056856353887,0.679821971509553,0.0108642059243441,0.503651568882074,0.0043522798436376,0.749407339381946,0.114186107022382,0.506058012222314,0.00412652924163883
6,50.5,29.011491975882,0.663490652498879,0.0303663815986221,0.500667517783465,0.000476854620688478,0.648936282041154,0.0156252774427334,0.505424439651054,0.0121925585480411,0.760008271595798,0.133262809784362,0.506573862352858,0.00486040051446646,0.62850291543048,0.0232740497914694,0.501806797798894,0.00176731115568647,0.689446721825787,0.0148004094790648,0.511748387526306,0.00729011193152926,0.745367958884785,0.129423927908447,0.505757233908461,0.00403481457651079
7,50.5,29.011491975882,0.663526944837731,0.0382826876131937,0.50321841866151,0.00417380295162506,0.651357248303513,0.0191905668992662,0.505972377851378,0.0124147314887403,0.760770076372219,0.145943667684201,0.508291287491841,0.0062353343527766,0.630939242080971,0.0303090232097806,0.503041276934911,0.00315924428205987,0.68935617475006,0.0201048025691581,0.506301070468696,0.00476183462467467,0.75193570409123,0.143918593909524,0.506387052263264,0.00410373631959885
8,50.5,29.011491975882,0.666344680126001,0.043998619447787,0.50106720714478,0.0015265956615267,0.653435355577502,0.0232124024232283,0.505089070180927,0.0110179901035499,0.760031507449037,0.156221376008862,0.514307164743618,0.00965092340918481,0.631738044538169,0.0348436060700018,0.50295742550984,0.00215164229618126,0.689927783739439,0.0269120530846626,0.506865448009597,0.00578214717494515,0.750895482743225,0.153357078031052,0.506415101771995,0.00372252784472706
9,50.5,29.011491975882,0.668162560423411,0.0457302574096909,0.501001803226664,0.000688651301496886,0.653481755006672,0.0271748612089934,0.505167594476065,0.0107577890297714,0.757943646440291,0.165041153848936,0.51454592057948,0.00952657982966692,0.632079757991683,0.0362582782474591,0.505325932076345,0.00562830580546314,0.68699710196958,0.0331889563888594,0.506223102326655,0.00345860977262904,0.748554028115902,0.161183648801359,0.505952121967316,0.00338282429403868
10,50.5,29.011491975882,0.66942298184173,0.0465680868206419,0.501042188092416,0.00114136268183158,0.651608261773363,0.031335486011396,0.504788649538991,0.009978178146966,0.758383326015078,0.169628420105804,0.514773912281402,0.0088040890519788,0.634091481789595,0.0380812810482356,0.502651163010428,0.00203880303998689,0.684870380765503,0.0385785895528636,0.506608829333038,0.004602766201066,0.743029452018275,0.164547993049436,0.514636927790593,0.0137153595806333
11,50.5,29.011491975882,0.668821913954407,0.0476344910912689,0.503400253065554,0.00386222944786472,0.649821763987285,0.0348472582172323,0.505451196975678,0.00981401465142441,0.756430421647706,0.172620577501682,0.51077662666091,0.00417698981892583,0.63332800046603,0.0383564572881235,0.503723587508649,0.00384210174266978,0.684288852638639,0.04405501687918,0.506182119874078,0.00436137604830089,0.748078703592912,0.169573063696738,0.508636442425247,0.00493528879485594
12,50.5,29.011491975882,0.668467915878243,0.0476143218341201,0.503129978991713,0.00382475401556424,0.651228545009935,0.0392239712741471,0.505051481076514,0.00908446155734183,0.758174519572903,0.171425617911638,0.512105783835392,0.00425193215375473,0.633379742713743,0.0388819630589022,0.503572143288129,0.0035122686681934,0.682982553624986,0.0471959812356244,0.506229530840013,0.0033842515074115,0.749826272995598,0.170505368726944,0.50865883236185,0.00431202419322092
13,50.5,29.011491975882,0.669449050671831,0.0484210849437519,0.503569100176985,0.00410071535512926,0.648089598524807,0.0406687856137552,0.504508543909997,0.00873316154167447,0.749595747252286,0.163491120122548,0.535914244732946,0.0382877516088639,0.633036490555201,0.0393920839483711,0.503635942559608,0.00287079322105137,0.682901871016268,0.0488915494165217,0.506452969078276,0.00424238432023146,0.752691422411698,0.168816705323611,0.509171545875128,0.00378818353926939
14,50.5,29.011491975882,0.668773338098612,0.0490465382901884,0.502080199519571,0.00211546029712608,0.652098891155518,0.0424693762824005,0.504752369459643,0.00824121296941887,0.765753578279466,0.159265235909908,0.525071529712493,0.0229407643097248,0.632675474193941,0.0403695215574726,0.503767174304379,0.00337682210973506,0.683020145975285,0.0501691559749785,0.506676157421405,0.00300701142377381,0.754935640272166,0.165582555646854,0.508861416705824,0.00353880076154848
15,50.5,29.011491975882,0.666034527775958,0.0493836199999896,0.506559864655991,0.00534502517886611,0.650248260172621,0.0425499241534365,0.503462335814604,0.00457405698498715,0.770184436891083,0.154103476517883,0.521921176106412,0.015180095910807,0.630744915294238,0.0400864400202934,0.505144893030653,0.00419057939489489,0.683498400226271,0.051018435424467,0.507147649444758,0.00512906797435202,0.757547895873732,0.16036744348687,0.508134989011014,0.00331742352359857
16,50.5,29.011491975882,0.668474253324934,0.0493090372224036,0.502008144343327,0.00198222103595166,0.651974343467992,0.0427777739816178,0.507896633438284,0.0121456989983679,0.771110186870428,0.144790821092242,0.526026396073227,0.0239675000606839,0.631726681715466,0.0403309358752614,0.50369016946814,0.00253793717178323,0.685397981945716,0.0519073654655086,0.50706391131179,0.00460545543652278,0.759497277987612,0.153821234570216,0.509807508777425,0.00562590884298277
17,50.5,29.011491975882,0.671124174071789,0.0491645823257783,0.502000126455641,0.00175253767667758,0.651521124850145,0.0425065869627085,0.508417975812111,0.0119710221607058,0.764613912319847,0.136639761278624,0.534744151575602,0.0253289222194261,0.631438918131397,0.039323331993901,0.504619181806751,0.00412164543423861,0.685100556224923,0.0517682091111465,0.507095078291837,0.00391300351238756,0.762842127940678,0.148025990752687,0.509567268983416,0.00574828537334266
