"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588021997300945,0.00243893776400968,0.500622762033288,0.00133897053662645,0.576695597165992,0.002503890877024,0.502011904761905,0.00611419076839908,0.661202380952381,0.00753717269179608,0.502444444444444,0.00474365523923483,0.56723921087079,0.00266934775577467,0.501644643124906,0.00214101946292591,0.593676390459285,0.00269173940622364,0.501184340958606,0.00276582758972141,0.66047109204793,0.00393705968155211,0.50107061546841,0.00205375979293735
2,50.5,29.011491975882,0.625440083730973,0.0131388325261413,0.500631108730645,0.0013773327417132,0.608682511699486,0.0112181023963122,0.503026067323481,0.00732413036721493,0.725628731421835,0.0296851488949824,0.505110242726622,0.00786771943993502,0.595506958684433,0.0110167944160305,0.501891656255854,0.00270297341090701,0.633803377927697,0.0140999299697426,0.503530855697717,0.00489328979525923,0.726657084980323,0.0248026829246007,0.50266122748392,0.0040338485557204
3,50.5,29.011491975882,0.64360763556855,0.0223483010750812,0.501335235924027,0.0023493121637059,0.622372070118276,0.0211932623899865,0.503648541422477,0.00789790348257299,0.757416154097129,0.0515559377645426,0.507023077866826,0.0082968364746336,0.61029865184258,0.0178010622407536,0.502979887973855,0.00354547830853543,0.651222986687613,0.0285564126280513,0.504716210174998,0.00667552156445329,0.759303108159489,0.0459596864293194,0.503241577321455,0.00446190875216816
4,50.5,29.011491975882,0.653691757801269,0.0299964932540845,0.501911667287632,0.00283722754471943,0.630733424299893,0.0308203308601093,0.505096839381481,0.00949549539815283,0.773963284680482,0.0688480099334786,0.508474103436315,0.00985939629516638,0.619077808889752,0.0234925568449018,0.503768748653562,0.00433785125322547,0.66157814345001,0.0403949686211063,0.505488786594569,0.00729776697591164,0.776347094283975,0.0650561265482498,0.503533809100144,0.00379142641930707
5,50.5,29.011491975882,0.659375146616531,0.0354544181241504,0.501749470871471,0.00297707394369547,0.636273380647791,0.0391262017764062,0.50665415297345,0.0101763172066124,0.784259342366559,0.0800425549614048,0.509112218766342,0.00860427593784376,0.624501394444856,0.0276626372512621,0.504608139360832,0.00465465487652582,0.667553994796613,0.0507500246113644,0.507271346422697,0.00751520796222583,0.782785557495429,0.0801251967189563,0.504362436320798,0.00403400345662098
6,50.5,29.011491975882,0.662306023349225,0.0407031102273906,0.502300806929313,0.00390170070357571,0.637866829098507,0.0455181046952864,0.507375724923183,0.0110819160287049,0.786659759815002,0.0938315913806449,0.511306843407155,0.0117837655580937,0.628138194511457,0.0314537991385409,0.504419612587119,0.00420107100955008,0.6700567079428,0.0586079418199534,0.507504003491733,0.00848465233906982,0.786344906466986,0.0916853717754367,0.505747389977594,0.005381553300078
7,50.5,29.011491975882,0.665132846175916,0.045924039911414,0.502171448570556,0.00335271868843349,0.638415226359047,0.0510571049870814,0.508609964016225,0.0136767767462182,0.790228318924266,0.0999698299274212,0.511497934620716,0.0113793402119566,0.629988456190008,0.035158399350258,0.505109840165103,0.00462718670317343,0.670441169249935,0.065479588665033,0.508176030832496,0.00846275692575863,0.789718205290614,0.0998115659535768,0.506212700740012,0.00515110945687808
8,50.5,29.011491975882,0.666787054194379,0.0502168298171679,0.502329298045315,0.0037008943082618,0.637646600290368,0.0559197105665358,0.509216123964843,0.0131042629783698,0.79037735359374,0.107346036663378,0.512734996065242,0.0120113202388471,0.630036236818572,0.0390877888099639,0.504563130958367,0.00392086698325583,0.669954271997524,0.0706084941749794,0.50929544767442,0.00835293989790372,0.790621223500843,0.106000368811066,0.505824947386875,0.00525153903914081
9,50.5,29.011491975882,0.666920662113424,0.0553054208991619,0.501781769514619,0.00315668052376433,0.637368037516896,0.059774579446735,0.509247739585952,0.013544125932919,0.794068323102387,0.111090819072358,0.513725971062172,0.012139404159413,0.629796793781724,0.0428272801418023,0.50440821490104,0.00348999852611855,0.669954448937812,0.0748363066796162,0.509190540963632,0.00887433394313184,0.792318422889261,0.108634801067826,0.506322002775623,0.00555359429929469
10,50.5,29.011491975882,0.666190178944129,0.0602663402486528,0.50215632762175,0.00335064511914779,0.637447312842795,0.0632852387190549,0.508671746339116,0.0130654848842626,0.794014658122537,0.11381342181157,0.5136901631924,0.0127230537165776,0.628674907733388,0.0462884397151835,0.505154268119672,0.00421755815013006,0.670077936772933,0.0781311294135479,0.510025364121086,0.00928585419069808,0.793359150729007,0.109957941827806,0.506742386294389,0.00590178279155859
11,50.5,29.011491975882,0.665239844527112,0.0642378051182383,0.501959503893047,0.00267499819990341,0.637872984262035,0.0661415588729472,0.51054234393642,0.0152633247540558,0.796037258553572,0.113780065583998,0.512858832206301,0.0103195388770225,0.628384229579436,0.0486522316363785,0.505001736916597,0.00386103420527096,0.670817152213612,0.0815542230541817,0.510420063954167,0.0101279387665053,0.794165146831781,0.110750998571811,0.506660967133447,0.00487975930775572
12,50.5,29.011491975882,0.664250665264099,0.0671321455571338,0.502284557993161,0.00305215678430664,0.638271147048507,0.0676237252920759,0.510865516217393,0.0140116745001001,0.796869613985264,0.115945584709474,0.513048227105218,0.0100796703754806,0.628521027706135,0.0514047928332134,0.505315434919248,0.00396667239506898,0.670500685016804,0.0830139971089542,0.510230956572293,0.00878480987718821,0.794682544612324,0.111475420668373,0.507400247079676,0.00550280977239653
13,50.5,29.011491975882,0.66352448372818,0.0693335745374674,0.50237510292262,0.00351733329652736,0.638471698910057,0.0685336208858692,0.510437633432582,0.0136619159404141,0.793325084707728,0.118624100194384,0.515152693532326,0.0142773090524754,0.628287468138159,0.0527997018391104,0.505308332798084,0.00406864571627108,0.67072266209931,0.0845695246641306,0.510360681118581,0.00943956470144011,0.791780727341323,0.115067507192137,0.507487699907096,0.00606318974478288
14,50.5,29.011491975882,0.662739924080984,0.0711290372795052,0.501846368284656,0.00238705737887492,0.639538672205622,0.0684865403936293,0.510732869637885,0.0139532854487302,0.792889328972721,0.126379147227331,0.514038725815387,0.0116395316530673,0.627758912830101,0.0545347607826386,0.506057687292549,0.00492869422527824,0.670850596383489,0.0848293343970705,0.510023104083214,0.00823252801961614,0.789532867939588,0.121229164313954,0.507599974335147,0.00684139916641527
15,50.5,29.011491975882,0.662352742586059,0.0713070945920928,0.50205618640587,0.00266546622492914,0.639915571366764,0.066432155058891,0.511377449179299,0.0143050647594297,0.789099144237473,0.132372119989676,0.515439275348239,0.0126406048461511,0.627636595294563,0.055763566574315,0.504990365327809,0.00417772028955459,0.672126111677673,0.0817655566131016,0.511624473372495,0.0100968652364668,0.786689235541164,0.12801483478486,0.507716369744421,0.0066927624120968
16,50.5,29.011491975882,0.662381100542271,0.0711907101082662,0.502018349062496,0.0029421428764654,0.641178010149911,0.0639811705508598,0.510595402272236,0.0142070067018556,0.788206637261765,0.138082865697292,0.513525917075878,0.0104675076870889,0.62807427783329,0.0551491356367899,0.505436918221405,0.00397699079989104,0.673897580873982,0.0776209806317834,0.510612606088204,0.0104897584433069,0.784957982700605,0.133995717911773,0.507721127384976,0.00546570952220741
17,50.5,29.011491975882,0.662002452044994,0.0697062800574007,0.502561938841092,0.0037172909220908,0.642471169523783,0.0606742876891797,0.510070823900582,0.0137245699433805,0.785094356188737,0.139046202068134,0.515400706435327,0.0124507430575423,0.628536098233117,0.0542923800647213,0.505246890540866,0.0035661444379059,0.675907598517104,0.0729426245609438,0.511797035313059,0.00852235915343003,0.782673865640807,0.135763473604941,0.50821022577569,0.00634707941103705
18,50.5,29.011491975882,0.66202383895656,0.0674032070135909,0.502500275339355,0.00358561405925661,0.643716781396588,0.057444968199625,0.511045436183222,0.0147588809318831,0.788014506097163,0.140776349700209,0.51494612304064,0.010626397966794,0.627843934377299,0.0524165469333693,0.506002303599587,0.00478330380394843,0.676626584509661,0.0685211982149932,0.51181428298358,0.00865408308064862,0.782754905925666,0.136666608486009,0.508143626300737,0.00586676555970297
