"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.58819060391363,0.00249286214454743,0.500613152271705,0.00126522288410091,0.57662569725596,0.0025759334675409,0.50135119047619,0.00479997334328971,0.661852182539682,0.00640514639496736,0.502316468253968,0.00448414682623973,0.567839290707712,0.00235878689120203,0.500967742033531,0.00179043559907251,0.593682052497842,0.00248599639888071,0.501423897058824,0.00289646074795377,0.659657107843137,0.00390527113466347,0.501162663398693,0.00238522929945965
2,50.5,29.011491975882,0.626870168547772,0.0056439898438107,0.501034141230278,0.00201622799602872,0.609060338249981,0.0112282034769,0.502226737821565,0.00589359510985502,0.727706812344743,0.0282820200367285,0.505182918613953,0.00789587616870495,0.597124139869205,0.00580725390433437,0.501557271498187,0.00212802209634956,0.63387916266657,0.0137582532480438,0.502388603374595,0.00410947746072753,0.728015230070808,0.024594601519827,0.501992619970181,0.00284716436572315
3,50.5,29.011491975882,0.646235075340813,0.0162634213531485,0.500973221398401,0.00182823096790512,0.625475687181265,0.0196442571588173,0.503668021224537,0.00748898795775459,0.761859388586439,0.0444877308339707,0.506153735265398,0.0078302012120931,0.611237593537195,0.0141169281415502,0.502519829045663,0.00315055315208508,0.653408799702073,0.0239973593095645,0.503291194448307,0.00537461416323923,0.761947117242988,0.0417331850633645,0.502889201120973,0.0032477166530199
4,50.5,29.011491975882,0.657529619149549,0.0215795721428115,0.501469592864289,0.00252401980343812,0.634695318255329,0.0258502046206757,0.504554647386474,0.00794816440806814,0.782016196897033,0.0599243598838542,0.507323654919874,0.0078263498805104,0.620743881988664,0.018021250685452,0.502841857812656,0.00336881629556548,0.664895114384289,0.0319135432917977,0.504046058019401,0.00562341791564472,0.782927784134925,0.05482645327045,0.503862635294184,0.0037277445396347
5,50.5,29.011491975882,0.66391293589683,0.0255643316785892,0.501643384078641,0.00262857957001363,0.640397739249755,0.0309882116614523,0.506075655445392,0.00928829130102143,0.788527296991603,0.0746642819960666,0.508323177651418,0.00910900155894176,0.625707703030033,0.0207691243643025,0.503420173115686,0.00375230316116458,0.671434616630123,0.0380724577991421,0.505537919684216,0.00682099698210947,0.790368446385708,0.0667688802398158,0.505094136410839,0.00603879960273788
6,50.5,29.011491975882,0.666999048940476,0.0314073160305415,0.501455068149306,0.00258538609764602,0.643319483319936,0.0356345507956998,0.506945059622767,0.00993970606610204,0.791313791318078,0.0875061368940834,0.510587779738091,0.0110237321425136,0.628241621579661,0.0244448960047309,0.503558083265871,0.00342125596777524,0.67587626429834,0.0445564245456507,0.506267745609612,0.00699250102704996,0.795611532644568,0.0809489545069158,0.505233713247838,0.0049626415878451
7,50.5,29.011491975882,0.667525101393932,0.0383165474310456,0.501698218089884,0.00259111729449782,0.645748463289046,0.0397324059983288,0.507732501101613,0.0116578068562559,0.796033108186272,0.0977757549825819,0.510106198543252,0.00873268320852421,0.628883136819472,0.0284904097393969,0.505410207133364,0.00466937710150677,0.677681089743795,0.0495212709180647,0.506503211348151,0.00618763131290348,0.80034191287149,0.0902568190001777,0.505216023411262,0.0044795926266684
8,50.5,29.011491975882,0.666902161274899,0.0451825301714261,0.502087851530281,0.00319925481036118,0.64631039715869,0.0445070017233187,0.507258843488166,0.0109365027831772,0.799957450757219,0.102526631080209,0.511560498484589,0.00923667827328926,0.629209602850655,0.0333872034821663,0.504415476439121,0.00496946445144914,0.678319117639083,0.0550080937287143,0.507495980373265,0.00751756915613442,0.801662973965072,0.0967300365135721,0.50584103836481,0.00556045505442903
9,50.5,29.011491975882,0.667117082151948,0.0514407609308636,0.502120318291391,0.0033786101240388,0.646886761852227,0.0485918987011175,0.508827879464659,0.012420931701011,0.804500760189888,0.101538062585095,0.512041949480645,0.00987735102437317,0.628353172161086,0.0373086264626523,0.504551233962796,0.00451485524909493,0.67925103629641,0.0604545535766842,0.508835248869529,0.00910573595449432,0.802196889645844,0.0987223213356285,0.506230187111097,0.00565227100911188
