"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588283974358975,0.00277059359095462,0.500773717948718,0.00185947553382399,0.576283867521368,0.00248909509505365,0.50247619047619,0.00636024973536126,0.661440476190476,0.00725423449214595,0.501515873015873,0.00278285799445723,0.567194655992024,0.00264329787089379,0.501420049148339,0.00246278306328442,0.593753621992438,0.002564338214559,0.502124142156863,0.00405991901576148,0.659276254668534,0.00470913407039747,0.50125216503268,0.00238327540330471
2,50.5,29.011491975882,0.625636911102997,0.0132888654449832,0.501121306831402,0.00199772448707637,0.608989617914234,0.00472186554245281,0.503984229611385,0.00788572960223095,0.724006420782283,0.0354957363785521,0.503788685213254,0.00568853995262963,0.59523462965645,0.0105790675190511,0.501500674392968,0.00190300070846208,0.634677869258771,0.00590953082917469,0.50381774631161,0.00512159954605819,0.725164704690453,0.0326426423091207,0.502130442541738,0.00252172286116632
3,50.5,29.011491975882,0.645349517405308,0.0206084311006549,0.500875254149731,0.00164494071107394,0.626129749025114,0.01091326845548,0.505458370136429,0.00929912942327832,0.755233537829439,0.0604327285234084,0.505690063250244,0.00748383028315158,0.608966136603477,0.0167744829247967,0.503363457159247,0.00340498985144314,0.655080999194653,0.0133484650091866,0.50438869169113,0.0056190655070278,0.75643287950989,0.0563591741416906,0.502638807972994,0.00274553869692959
4,50.5,29.011491975882,0.656743663664133,0.0222403530241608,0.501606634886332,0.00277527188525218,0.636959258513976,0.0168332896600619,0.506279275299156,0.00973587802033248,0.778720184942718,0.0696436179729072,0.50614557275889,0.00673861509909771,0.618001557468126,0.0196044151693792,0.503264678719732,0.00315365270042294,0.668599295439227,0.0196294724022831,0.506255762494826,0.00714355894238284,0.774950041764453,0.0648149486932151,0.503258482463898,0.00284187641292465
5,50.5,29.011491975882,0.665373171275628,0.0217630369543754,0.501709303766918,0.00311853145270095,0.643460067144088,0.0195876982823802,0.508477336885572,0.011074761145937,0.791247190686703,0.0757200960596628,0.507321426446749,0.0073625539302718,0.622744528887332,0.0218879713771995,0.502993563543607,0.00291240897060764,0.676747574597296,0.023088290921369,0.508098715287522,0.00926413157785997,0.785499336376763,0.0710276124184684,0.504129659725546,0.0037864408787189
6,50.5,29.011491975882,0.670797023265448,0.0212605277281861,0.502379877411474,0.00371888132816941,0.647266324221537,0.0225421202742226,0.508378223586357,0.0118280219208799,0.796924346611421,0.0810092758701483,0.509792443189477,0.00946599328579733,0.627762821704835,0.0214595838710183,0.50406615824658,0.00349077591907458,0.680573943347443,0.0275851141997653,0.506058817057418,0.00658217797249394,0.791822513564882,0.076667306745637,0.505037005088441,0.00406021506235474
7,50.5,29.011491975882,0.674825948332952,0.020456074098015,0.501264484061882,0.00211099752759936,0.649881901543159,0.0260292100186157,0.510131506558157,0.0136995746217672,0.801930720006751,0.0846616326687007,0.511585280936348,0.00941192116685464,0.630313299345501,0.0218632371047339,0.504170593356812,0.00369562254862167,0.68328254404846,0.032452247497406,0.507412434731932,0.0065353990783893,0.794291924647601,0.082656474370662,0.50536693851676,0.00433050214189838
8,50.5,29.011491975882,0.6772265624935,0.0211659448658535,0.50196212097689,0.00300758246735971,0.650633790744572,0.0302898217634361,0.509218752628829,0.0113795105493057,0.804660055255414,0.0907528255250869,0.511991824252301,0.00909778852984481,0.632221815818689,0.0215160354885108,0.504670099943905,0.00576192881393954,0.683045063195257,0.0378361232115656,0.508360282329967,0.00714222930416792,0.794066931809228,0.0887284455256449,0.506159618685601,0.0053162878740269
9,50.5,29.011491975882,0.679793609727385,0.0217854281303395,0.501754811586872,0.00257367846009133,0.650002676503016,0.0352165160859655,0.510359328738731,0.0130180982365009,0.808029401391112,0.0947800509778859,0.512939488280828,0.0120270155348524,0.634903817022421,0.0210092188343464,0.504848438164963,0.004048539534443,0.683042027868639,0.043712463400256,0.508171709398632,0.00721948107315611,0.796327871841047,0.0938057292840516,0.506674661648221,0.0057681590571515
