"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588557056905083,0.00213528748612504,0.500906837606838,0.00223191632683609,0.57591432748538,0.00253142719880952,0.501657738095238,0.00548199322791543,0.660755952380952,0.00938509816953595,0.503297619047619,0.00573290528196857,0.568851433417223,0.00172337733277515,0.500768404031562,0.00159175828279089,0.592794543531385,0.00174962415037727,0.501677655228758,0.0033164364624197,0.658633700980392,0.00550328124733159,0.502367442810458,0.00366962854341084
2,50.5,29.011491975882,0.62583543598895,0.00460359191180244,0.501552927683582,0.00282178976487784,0.60519739430839,0.0182965845931941,0.504769157088123,0.00810427910237919,0.732305812386847,0.0140026015612719,0.503289674118984,0.00435303244227868,0.597181589874166,0.0042830643772702,0.503104115484942,0.0036370970313877,0.629203625707533,0.0233437495985394,0.502433306616192,0.00430759921015397,0.727169647562827,0.0127397629608972,0.502876196342817,0.0043270472892799
3,50.5,29.011491975882,0.645903404456782,0.00744669478355937,0.501099894384243,0.00231096502407683,0.620690300433209,0.0301915963088572,0.505598991037051,0.00808426069042129,0.76715134514988,0.0275889108525716,0.506121045984796,0.00815874795425143,0.612300243647367,0.00673752301458053,0.503151478088812,0.00327496288477896,0.647105972744925,0.0372963461937429,0.504172114726687,0.00574522677152615,0.761613421488947,0.0244334945961278,0.503482406904547,0.00473363305578475
4,50.5,29.011491975882,0.656351349435902,0.0129451760540012,0.501326730805821,0.00212868264835459,0.628684710437662,0.0367375511332299,0.505969044369653,0.0084496378662486,0.788246943861511,0.0409888078461665,0.507855424565823,0.0116384766669344,0.621472509860769,0.0107364409556821,0.503123158066954,0.00357166138020461,0.657953567999015,0.0424957456764718,0.506379898949413,0.0085493570342272,0.781301487505409,0.0361960605706849,0.504727851352761,0.00535066552420122
5,50.5,29.011491975882,0.661386123723107,0.0216477643641417,0.501747457246066,0.00271112082216009,0.634118036555745,0.0393630690189298,0.506902298957865,0.00940591048742585,0.803666333236746,0.0450473144180052,0.507331284353141,0.00759979130763202,0.625252709503998,0.0170225451604634,0.504815274157882,0.00519069717069544,0.664244008416826,0.0458729970814704,0.505742405966694,0.00683780314306583,0.796441840892291,0.0400121352724876,0.505134266483148,0.00551231584268507
6,50.5,29.011491975882,0.664913924648924,0.0306995295252417,0.501316540748372,0.00189809852292201,0.638919274887403,0.0413391312270192,0.508751039047397,0.0122083014806083,0.813384351115519,0.0468392914205689,0.507420501211523,0.00662494495268094,0.627874737701734,0.0236875270692943,0.505171468995622,0.00411116733330442,0.669700393770076,0.0488993478444713,0.507055192596992,0.00701348887583618,0.805239000329448,0.0441191359981502,0.506531653691631,0.00660269110686563
7,50.5,29.011491975882,0.666236790726738,0.0381332513019578,0.501769205845006,0.00278117585783384,0.642354977395617,0.0427035023331204,0.508662364735116,0.0114518305789828,0.818971046964447,0.0489325650384141,0.508487176661445,0.00730237724279765,0.629703136367019,0.0298594636664287,0.504697587201935,0.00430990250474377,0.674064768984839,0.0517963875448563,0.508677001830275,0.00772553440233626,0.808930932048976,0.0443349079825953,0.507231527219489,0.00622881540465075
8,50.5,29.011491975882,0.668087407273097,0.0430332990274367,0.501806711576333,0.00281821484475566,0.64400335105837,0.0435089355442513,0.508376754471727,0.0107051288244198,0.823919357595182,0.0537357436392583,0.510200389522263,0.00799243816836335,0.632197119001032,0.0334699484980915,0.504493559566946,0.00365348561337749,0.676169269652283,0.052400216259217,0.507656152198988,0.00809139667706992,0.812051986143317,0.0498936025065488,0.507510627281112,0.00630128412733719
9,50.5,29.011491975882,0.667474223866768,0.045881483063991,0.503215456057414,0.00393932962672513,0.643947035007528,0.0430880420782803,0.511061943688685,0.0159410588070109,0.822682153414995,0.0617745132199726,0.510778264202476,0.00812937767074459,0.632656279245933,0.0352757788894744,0.505555544421139,0.0048937535584807,0.676483237567285,0.0539352288702693,0.509133114979271,0.00826819649112688,0.81138708096665,0.0570543236379063,0.508494185954748,0.00819268146364638
