"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.58845498762933,0.00289193432779136,0.500369764957265,0.000938243502328482,0.57648344017094,0.00293403457168839,0.502738095238095,0.00710971145522576,0.660357142857143,0.00814940130790554,0.502002976190476,0.00348152042434736,0.566654837783127,0.00306505614108113,0.501577165779139,0.00234984244674796,0.594310148660807,0.00321371730825295,0.502527777777778,0.00442924637342139,0.659232358776844,0.00507659752092752,0.500956074929972,0.00167865670307777
2,50.5,29.011491975882,0.625073789616274,0.0133122569089505,0.501137692659691,0.0020713786230115,0.60928627578988,0.0113091713483089,0.502637794198139,0.00641062618608641,0.728066091954023,0.0331228245381174,0.503045795440192,0.0043625579295043,0.59575338899236,0.00978447287680984,0.501787842235001,0.00231329934014105,0.633858983864394,0.0147418429973012,0.503670150699537,0.00505390074037854,0.725576389755726,0.0329897398360291,0.502165171807007,0.0030422091718983
3,50.5,29.011491975882,0.643860237398296,0.0202796908948753,0.501480156109896,0.00261067419216087,0.625996028169393,0.0159897704641546,0.50451198177683,0.00889283775142392,0.763454980339506,0.0527356408048104,0.505155787219081,0.00637767324470017,0.610926652292097,0.0162597936312557,0.502271200381237,0.00274913822576981,0.653525941070895,0.0238912080812831,0.504590828353492,0.00656977836607671,0.759758280720517,0.0508770594177804,0.502877475791814,0.0034249201941419
4,50.5,29.011491975882,0.654754945756361,0.0234092304897904,0.501802576254203,0.0030271801620701,0.634760677898937,0.0222345638948595,0.505696105973189,0.010643224596276,0.781661486852584,0.0672514627289081,0.508093331386567,0.00988731902926755,0.61984136692513,0.0204810850068422,0.502582679695221,0.00322526148268158,0.663709867183274,0.0322309180002323,0.505663626695783,0.00680207309449732,0.778309446142322,0.0625382198962181,0.503448309963191,0.003751542956973
5,50.5,29.011491975882,0.661732286025136,0.0266021735880829,0.501245544549444,0.00193589759854965,0.640492079626056,0.029123415271202,0.507400167243849,0.0108614632757009,0.791266664286999,0.0779438143223026,0.50946896632063,0.00979276081726247,0.624508127920528,0.0236902585732455,0.503083867570195,0.00309482827228354,0.670090797616698,0.0392086638628252,0.50592269182308,0.00576002093337006,0.78794640437846,0.0719758725655958,0.504052375684741,0.00401115054775551
6,50.5,29.011491975882,0.666052672445651,0.0282581543816664,0.501884903532707,0.0028579468630449,0.643171381304743,0.0346745554917406,0.507616374367683,0.0107009761339983,0.798437054122281,0.0836622282818821,0.510750879364271,0.0116223414215483,0.627969117674164,0.0256574706452934,0.503646968382596,0.0036901213638077,0.674423201255314,0.0450921160843273,0.506865033752797,0.00668422373154343,0.793825155397037,0.0765639734696617,0.505164853644562,0.00518865943272671
7,50.5,29.011491975882,0.669169353885668,0.0289286548600487,0.502146977885815,0.00312784962087765,0.645536131590681,0.039500981595549,0.509063558309832,0.0123361134608357,0.803507935418407,0.0900330648066885,0.509552648945701,0.00823233017145193,0.631161575181307,0.027185442836236,0.505208081241901,0.00507758923905605,0.67654085383403,0.0500771909375585,0.506613567852266,0.00662050227194993,0.79865638874429,0.0804751641589462,0.505517021486002,0.00545568823049823
8,50.5,29.011491975882,0.671571040015081,0.0296948919600177,0.502489180324891,0.00366594809270087,0.647577873172112,0.0426965191659584,0.511811064351172,0.0148521888371809,0.799601339359795,0.095385140110661,0.512272079597765,0.0115858804416936,0.632736638446376,0.0283033764873429,0.504846096499714,0.00447982693769844,0.680244333314002,0.0537032909290034,0.509616237284639,0.00893089158709777,0.797479763850296,0.0856694831256025,0.505723350857972,0.00484533161872734
9,50.5,29.011491975882,0.67357427402269,0.0290633894390668,0.502124771800826,0.00302805704900989,0.649865956070468,0.0446657416838528,0.510847215017452,0.012190468595176,0.802285590081533,0.100477960018559,0.51218964544364,0.0100730293799271,0.63475934581331,0.0283736624377,0.504315464745346,0.0039896871609874,0.682686296092721,0.0553757916459088,0.508928671054386,0.00822430074542113,0.798409809063662,0.093171256166843,0.5067375449355,0.00590295613851236
10,50.5,29.011491975882,0.675638989220307,0.0286728127318583,0.501992899282741,0.00278229697236961,0.651991121381026,0.0458117038619711,0.512574242583983,0.0131040295289449,0.801317885418003,0.110753512814548,0.512813907999967,0.00940216410009652,0.635912081518947,0.0280534563980123,0.504656451420674,0.00355474034984902,0.684632247310497,0.0561998197047448,0.509301643576642,0.00754234007802752,0.798429730153485,0.100694552408962,0.507101922710169,0.00569870079148759
11,50.5,29.011491975882,0.676702180840036,0.0289649220521235,0.501481460343907,0.00176969260794284,0.654325934798692,0.0456383097095188,0.512945578834453,0.0128865633481259,0.797955736436311,0.114975045198305,0.513790866933117,0.0100104321024463,0.636598667774063,0.0272027476169516,0.505025529077436,0.00450232426927359,0.685500106239929,0.056063888057835,0.509168867023351,0.00702500890382082,0.797327161925333,0.104987432781177,0.507442580582992,0.00574605349136346
12,50.5,29.011491975882,0.677443708768248,0.0291707234665695,0.502272870683051,0.00327603285423454,0.654484782524702,0.0447336706860531,0.51244552667773,0.0118878474328301,0.796617537810376,0.115386462181223,0.514969073541446,0.0112603069240187,0.637521537259112,0.0265965398635572,0.504857157628127,0.00361711115333162,0.685985073689841,0.0556574979060483,0.509813835383115,0.00750473084231583,0.796229989460022,0.108571134607715,0.507713595028224,0.00596395199945489
13,50.5,29.011491975882,0.678572672757478,0.0293589515386126,0.502100645464798,0.00305163366968983,0.654844859164628,0.0439401495458565,0.512767725223347,0.0128389700891165,0.796701167816166,0.11795546648615,0.515238400907389,0.0133727009677537,0.638899512892412,0.0260677792391384,0.505068400758808,0.0040571301388852,0.685565561254809,0.0556840751522434,0.509048486901633,0.00673605833889124,0.796931712920781,0.108721401147843,0.507796197414695,0.00555980715890718
14,50.5,29.011491975882,0.679455024370329,0.0302008514651143,0.502340882620597,0.00302403722164987,0.6544367566549,0.0439795323645059,0.511909759820249,0.0121358527915229,0.796431109339388,0.12007154701146,0.515713482060199,0.014303050317731,0.63971243795642,0.0250089554410274,0.504830801553951,0.00374744556422755,0.685215584738555,0.0564784612667784,0.510295413412604,0.00863656087893105,0.796765138693757,0.107747488378725,0.508071786202747,0.00552591807099636
15,50.5,29.011491975882,0.679891412809255,0.0306714437075848,0.50256672573287,0.00361575523014937,0.653347035963821,0.044663550271887,0.51243829286873,0.0119133914618562,0.794243841898729,0.119167339443585,0.51539921874859,0.0124847913725092,0.639765028690728,0.0259039072011151,0.505868151975105,0.00505289923064525,0.682981972626904,0.0568606200217846,0.510168243071194,0.00824027017611787,0.798107440761877,0.105469712905427,0.508450226812134,0.0057093801987086
16,50.5,29.011491975882,0.680278887343059,0.0317973907510594,0.502640833799673,0.00362312889077843,0.652461494596662,0.0463795268441618,0.513518369565895,0.0113610297580841,0.795488871015277,0.117623863773747,0.514180312727875,0.0121642827243409,0.640669024667266,0.0263134897357202,0.506226169203791,0.00530227802420737,0.681863273135356,0.0583739530003861,0.509731590603576,0.00741043089203412,0.800822780023791,0.102674879367051,0.508708383022339,0.00602540658492629
17,50.5,29.011491975882,0.680615779445569,0.0308900042253712,0.502919929041176,0.00326788938399295,0.651440293423819,0.0479082104011217,0.51310872932441,0.0132855798050027,0.794145657265217,0.11609230613858,0.515424818775729,0.0144355104901964,0.642162003950471,0.0254215342202914,0.505381261925968,0.00431295701300121,0.680615981154967,0.0610223784597411,0.509845642058141,0.00733738834162893,0.799830821760487,0.0987236427308204,0.508927059539558,0.00594052314375329
18,50.5,29.011491975882,0.681144163810354,0.03016754646461,0.502191768768211,0.00267204048370696,0.651102490619981,0.0494070763843444,0.513875519126283,0.0105584997986298,0.793147135803756,0.113325639711344,0.51590294332687,0.0141909439738867,0.643433429376222,0.0248880480871648,0.504828588104054,0.00388841534107034,0.67957063427891,0.0637054337573223,0.509607753524825,0.00755351659440167,0.79776417610682,0.0960883946039348,0.509173675574486,0.0069017763666685
19,50.5,29.011491975882,0.680884219070751,0.0293721077514428,0.502613959402828,0.00313793227909853,0.650858508138164,0.0500463740188317,0.515139928500728,0.0133580029524524,0.790238350888174,0.110991574229877,0.516419712951583,0.0147299040538897,0.643387879463996,0.0251213870622038,0.50521658410458,0.00382572242564479,0.679847136116746,0.0645196594630921,0.510572166809224,0.00770898371482104,0.795706809028384,0.0958804475929152,0.508651282926584,0.00552785585518884
20,50.5,29.011491975882,0.681040840950012,0.0297532456959891,0.502069741189054,0.00283494141419421,0.651450919722089,0.0498244281659202,0.513667883297946,0.0109542106574408,0.792378554766351,0.108027090509096,0.517113121083644,0.0143339697169995,0.643028049751897,0.0249614206534545,0.505520640538966,0.00425352816517846,0.680203227397874,0.0647391817423054,0.511899644732663,0.0103643127580199,0.792576181958894,0.0944934091108533,0.508935551624087,0.00609824368687786
21,50.5,29.011491975882,0.680104370675453,0.0307700106103991,0.50233474801807,0.00291997385396445,0.651947929665001,0.0501603404444522,0.513795906756574,0.0111134367542727,0.789978715595982,0.106141795427915,0.517359560966367,0.0148173990701433,0.643494530788525,0.0251551870065001,0.505721332151072,0.00424778323632131,0.680031329061569,0.0646467205785134,0.510069429719165,0.00770437139480641,0.79431958336918,0.0957977477263774,0.508638011707535,0.00569803404058361
22,50.5,29.011491975882,0.679496699584382,0.0330331644791674,0.502295450966809,0.00290063302365109,0.652193107073181,0.0501506266586093,0.514753694938732,0.011627468273272,0.791564017870077,0.10441351869558,0.516874339712771,0.0128952942784869,0.643029399717301,0.0259157105333788,0.505915719327435,0.00505102439243021,0.680368232100204,0.0647152962215905,0.511785094412592,0.0108652300028664,0.793001352680299,0.0945859994157137,0.508669529123467,0.00554492591091479
23,50.5,29.011491975882,0.678032481694902,0.0355742779198804,0.502461026929694,0.00297431415196531,0.651528576789004,0.0505297364378968,0.514093159690562,0.0109647515084819,0.791895180714226,0.100569840718624,0.51877410554349,0.0160922492019843,0.642723893621778,0.0275328161372571,0.505873689998384,0.00451732987445105,0.680040008916152,0.0646340613569409,0.512492345238727,0.00859655427414666,0.793577601612292,0.0921885927532795,0.509378969999451,0.00717373512729664
24,50.5,29.011491975882,0.677208621069908,0.0387581232068981,0.502265426936645,0.00250353194259533,0.6520419003132,0.0500760405278573,0.514928927000283,0.0127318470800499,0.791051909376535,0.101489523825049,0.516704541875872,0.0142220489152088,0.64171863202841,0.0301981731976821,0.505630357285454,0.00485748619031925,0.680161690914776,0.0651556958296645,0.514060172594335,0.00956179959236779,0.796376079492661,0.089761062849841,0.509463389544366,0.00671526459656145
25,50.5,29.011491975882,0.675717517198998,0.0432185645144219,0.502671233893125,0.00284571703456036,0.651966446112731,0.0491063391885909,0.515255234516069,0.0122625286562573,0.791681296045105,0.100372920353007,0.517167577170397,0.0145207576268703,0.641336983158856,0.0336790005632634,0.505829047579925,0.00431442890776299,0.680823138991799,0.0646103709135929,0.513200530355564,0.00964721647790468,0.799336177100757,0.0865623027496848,0.509716139394768,0.00660674332674814
26,50.5,29.011491975882,0.673860381233333,0.0474892734440882,0.502865746358317,0.0032295916725768,0.652049067068807,0.0482056459998803,0.515284527898577,0.0126088808143226,0.794826114948659,0.0995925270883225,0.517096287644556,0.0133366152512762,0.639695706163467,0.036681563747315,0.506854332563395,0.00540621579544646,0.680440330362215,0.0632662787035373,0.512617300005406,0.00976130509016287,0.802807972309997,0.0845323710017488,0.509434853366751,0.0061434793779265
27,50.5,29.011491975882,0.672964576203126,0.0505275101444343,0.502272294047252,0.00251982386525905,0.652801295551037,0.048061445633481,0.514353247575656,0.0131392884372601,0.795178416578296,0.0995568729171232,0.518291188482235,0.013925848930677,0.639611726071087,0.0396665539043907,0.506216259839292,0.00395668520188268,0.681707823429321,0.0617800077631674,0.512609036057901,0.00833734335752604,0.804839800299656,0.086185478755096,0.509944812382316,0.00627189131365005
28,50.5,29.011491975882,0.672673015669433,0.0524272636751257,0.502459335273271,0.00293924569258082,0.65265079071473,0.047255037538679,0.514300098961153,0.0141408119540627,0.794491829968061,0.101146996337617,0.517481456860673,0.0137666058216641,0.63963468500453,0.0411500503243829,0.506216630244652,0.00433888899306012,0.681487880142152,0.0601222458728097,0.512806051598827,0.00864269415341137,0.804607965818606,0.0890329870404238,0.509844319596174,0.00624346782887018
29,50.5,29.011491975882,0.672695884922903,0.0533077043492005,0.50285430105487,0.00307445964979376,0.651817406139765,0.0467455720173574,0.513279208608298,0.0132383193358844,0.794659802065986,0.102928882079087,0.518581138606654,0.0130221408375427,0.63923846561253,0.0414638468156793,0.50688440618268,0.00496165699468807,0.681503670413977,0.0593007455739468,0.513508115139467,0.00855213919691322,0.80247882138446,0.092692057765358,0.510073638637258,0.00618855247759166
30,50.5,29.011491975882,0.67298346305305,0.052704935199385,0.502759045322483,0.00393364206615237,0.651547981751712,0.0458038594286132,0.511403701522339,0.01311842598183,0.796036733249749,0.106464612153414,0.518086434158757,0.0132811308849937,0.63957981616497,0.0411067114133361,0.50555016371555,0.00363531420529291,0.681917514433445,0.0592038371967107,0.513028200233947,0.00887996501193099,0.801364749142474,0.0962812005086057,0.510432353212641,0.00712574018142216
31,50.5,29.011491975882,0.672460602084147,0.0525925435371579,0.502491932428185,0.002337308466261,0.651229966484852,0.0447758382086949,0.511934965689665,0.0150382319345022,0.794065500359252,0.110393586167544,0.518060278868982,0.0110048437996183,0.63902600364853,0.0407783972416778,0.505772298259399,0.00353237884045641,0.68146272152434,0.0584805663193945,0.51214920091397,0.00884570796458045,0.798963520075374,0.100477855996849,0.50980848553701,0.00612834150542314
32,50.5,29.011491975882,0.67082795015434,0.0523597590057275,0.503403896790525,0.00384649715628113,0.651148265722211,0.043650702305953,0.511567700139354,0.0133221455509976,0.791443984739589,0.112476956703689,0.517069683780958,0.00971304016941521,0.637066267029502,0.0403932082491072,0.506019784549383,0.00405658835180299,0.681068726493649,0.0576963651091024,0.51158667353315,0.00842144296570728,0.797734078525693,0.101727886028009,0.510040979857526,0.00652045513109391
33,50.5,29.011491975882,0.670424422731179,0.0532922301319891,0.503016426458554,0.0032402708941581,0.65134941112335,0.0419128764247986,0.511116009222526,0.0129737365390473,0.789724594446962,0.115330886251747,0.518360598098555,0.00970691050956584,0.635847636103916,0.0409466531722203,0.505871444989715,0.0038246406524729,0.680794631784058,0.0567203629243298,0.511257851200729,0.0082632985869947,0.796898941143362,0.102973421185442,0.510026931460228,0.00781743432559439
34,50.5,29.011491975882,0.669745189376528,0.0538456060152214,0.502740558416892,0.0027854599793221,0.651575890994256,0.0413394702929219,0.511883508299162,0.0138779982930627,0.788121023719096,0.11706388154603,0.517943984552066,0.0104470059608366,0.635545791084287,0.0413059192753819,0.505417213056613,0.00299237986950994,0.681581091916113,0.0560434257223166,0.51230278057462,0.00892225474462074,0.795728743386732,0.103944213446974,0.509362714220907,0.00615700775351939
35,50.5,29.011491975882,0.669092089354239,0.0535449756513642,0.503268843266212,0.00354782399648761,0.651014851788326,0.0407319953246405,0.511389391487083,0.0132390138343882,0.787860247260581,0.116704506510375,0.517581271332835,0.00885767785031531,0.635153075538358,0.0415864285994758,0.50560767218757,0.00365223041884356,0.681556447781541,0.0555900986707814,0.511724108374105,0.00765883857476232,0.794234852844092,0.103745379711278,0.509113780840833,0.00612004189387571
36,50.5,29.011491975882,0.668669692448692,0.0528185829794239,0.503103512357081,0.00330534182370329,0.651099869177076,0.040458066789874,0.510695764429174,0.0135078780610011,0.786648950620613,0.113758391512106,0.519556223667571,0.0123998093477529,0.63470303755656,0.0416169946629037,0.506408503840913,0.00466692175983439,0.682310740153022,0.0552254388418785,0.512198331974278,0.0080122063003374,0.791737803058943,0.10196757935167,0.508925552523827,0.00575221015751748
