"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.589392307692308,0.00188945915028536,0.50011858974359,0.000440867709174239,0.575848290598291,0.00197418700078817,0.5,0,0.663285714285714,0.00200722486234086,0.502190476190476,0.0021047055333624,0.566456365272155,0.00324668152592227,0.500955015744489,0.00177684478985713,0.59523065677013,0.00319899153955047,0.500229166666667,0.000988544444041393,0.660269444444444,0.00384226652707687,0.501979166666667,0.00362510642670506
2,50.5,29.011491975882,0.626601049672403,0.0130178030610805,0.500273541114058,0.000663571287896157,0.608945020007255,0.0044519679477084,0.500595238095238,0.00249544352172024,0.734795313881521,0.0144313526854362,0.502446065428824,0.00231560910118742,0.596912235730399,0.0107785756704783,0.501294273509756,0.00187175989025431,0.636981229393033,0.00535513361872496,0.500675654678317,0.001569241623164,0.730542820642846,0.011581191905055,0.50226468897904,0.00409252654033778
3,50.5,29.011491975882,0.645909250099599,0.0178736723279289,0.500346664923352,0.000746112131678849,0.628140274291189,0.00671421000508057,0.500827996715928,0.00352878163086906,0.771491028623841,0.022392218770501,0.504123142050712,0.0029944449285992,0.610870702510633,0.0130071000125263,0.505041114275375,0.00445487200041111,0.658271238205947,0.00700225429481892,0.501484058952086,0.00201590740776195,0.767905562785844,0.0159305676774273,0.502530243530638,0.00418052042187388
4,50.5,29.011491975882,0.655422226203918,0.0237536835583663,0.500318683571279,0.000436178584599749,0.638066983572183,0.00842071118800398,0.501545941950225,0.00307401646563294,0.795527018255906,0.0261690170852553,0.505429676210854,0.00335324246722898,0.620258057829189,0.0169098379156122,0.501275299301003,0.00204929732970569,0.674985824544786,0.00943460627903701,0.511024498703591,0.00945829943121532,0.782741188263088,0.0188752915806883,0.505695693683322,0.00469687429968589
5,50.5,29.011491975882,0.660707900040652,0.0284951321930175,0.500538086594185,0.000893674726705511,0.646338019320516,0.00961840893469943,0.509183780549253,0.015765961079819,0.799986611331811,0.0369024811842561,0.505611543388449,0.00288776821453844,0.627775594097597,0.0219641410764002,0.503274040102423,0.00259937260461266,0.683297529527578,0.00998366233975637,0.504975020866035,0.00545705130046139,0.798519651018651,0.0266368276477423,0.505183522140607,0.00403543477351546
6,50.5,29.011491975882,0.663828660371247,0.0306565619514448,0.504363013369996,0.00495544314566416,0.64872217101459,0.0113819998930028,0.502086741010677,0.00360624320759974,0.813168800571253,0.0438683402645294,0.507325392467196,0.00435858448312636,0.632260091566473,0.025358025751556,0.503450055943148,0.00240378219934635,0.688028427399935,0.0125703214198504,0.504693347529566,0.00460990560712897,0.804038752681268,0.0380891515555834,0.505425369385551,0.00407153568050388
7,50.5,29.011491975882,0.668893236080942,0.0327389236143754,0.502675922537305,0.00448010925231913,0.65412070424744,0.014376950885035,0.506023032821102,0.00994865608843458,0.819341499331656,0.053068555705202,0.507848478408315,0.00376864780388852,0.636759460699605,0.0273655814598376,0.504853606498356,0.00483050843835995,0.691188664421501,0.0163472935607069,0.503560681847825,0.00360604379529386,0.805211874890023,0.0476854122061287,0.509425928020022,0.00818296615457458
8,50.5,29.011491975882,0.670183496325604,0.034279466983564,0.502865971099914,0.00464888738388821,0.655756836402141,0.019594671219385,0.506293277252645,0.00917993002593559,0.822897498139561,0.058114311478104,0.50815432366344,0.00404421864859589,0.637062663034026,0.0279348839593796,0.50711071118979,0.00636141535974901,0.69178457863101,0.0215315346751613,0.504053443221243,0.00426334130365863,0.810543671413234,0.0558262959086255,0.506471660699905,0.00494110779102528
9,50.5,29.011491975882,0.673261350266484,0.0334245333518288,0.501465214038245,0.00174296158727594,0.657352929220035,0.0259745030902465,0.508467403536669,0.0131323763227181,0.820350261342903,0.0629232056890481,0.513437679088788,0.0106446561538441,0.638395226843357,0.0274714573987222,0.506674520185229,0.0039796858610146,0.692791510536047,0.0296031681313964,0.508244604773534,0.00779634768766681,0.810382692842909,0.0621365496179778,0.506217416567159,0.00458887522732099
