"strategy_id","step","recon.y","cyber.y","disinfo.y","comb.y","cyber2.y","disinfo2.y"
2,1,200,73,9,0,0,0
2,10,200,73,9,0,0,0
2,100,200,73,9,0,0,0
2,11,200,73,9,0,0,0
2,12,200,73,9,0,0,0
2,13,200,73,9,0,0,0
2,14,200,73,9,0,0,0
2,15,200,73,9,0,0,0
2,16,200,73,9,0,0,0
2,17,200,73,9,0,0,0
2,18,200,73,9,0,0,0
2,19,200,73,9,0,0,0
2,2,200,73,9,0,0,0
2,20,200,73,9,0,0,0
2,21,200,73,9,0,0,0
2,22,200,73,9,0,0,0
2,23,200,73,9,0,0,0
2,24,200,73,9,0,0,0
2,25,200,73,9,0,0,0
2,26,200,73,9,0,0,0
2,27,200,73,9,0,0,0
2,28,200,73,9,0,0,0
2,29,200,73,9,0,0,0
2,3,200,73,9,0,0,0
2,30,200,73,9,0,0,0
2,31,200,73,9,0,0,0
2,32,200,73,9,0,0,0
2,33,200,73,9,0,0,0
2,34,200,73,9,0,0,0
2,35,200,73,9,0,0,0
2,36,200,73,9,0,0,0
2,37,200,73,9,0,0,0
2,38,200,73,9,0,0,0
2,39,200,73,9,0,0,0
2,4,200,73,9,0,0,0
2,40,200,73,9,0,0,0
2,41,200,73,9,0,0,0
2,42,200,73,9,0,0,0
2,43,200,73,9,0,0,0
2,44,200,73,9,0,0,0
2,45,200,73,9,0,0,0
2,46,200,73,9,0,0,0
2,47,200,73,9,0,0,0
2,48,200,73,9,0,0,0
2,49,200,73,9,0,0,0
2,5,200,73,9,0,0,0
2,50,200,73,9,0,0,0
2,51,200,73,9,0,0,0
2,52,200,73,9,0,0,0
2,53,200,73,9,0,0,0
2,54,200,73,9,0,0,0
2,55,200,73,9,0,0,0
2,56,200,73,9,0,0,0
2,57,200,73,9,0,0,0
2,58,200,73,9,0,0,0
2,59,200,73,9,0,0,0
2,6,200,73,9,0,0,0
2,60,200,73,9,0,0,0
2,61,200,73,9,0,0,0
2,62,200,73,9,0,0,0
2,63,200,73,9,0,0,0
2,64,200,73,9,0,0,0
2,65,200,73,9,0,0,0
2,66,200,73,9,0,0,0
2,67,200,73,9,0,0,0
2,68,200,73,9,0,0,0
2,69,200,73,9,0,0,0
2,7,200,73,9,0,0,0
2,70,200,73,9,0,0,0
2,71,200,73,9,0,0,0
2,72,200,73,9,0,0,0
2,73,200,73,9,0,0,0
2,74,200,73,9,0,0,0
2,75,200,73,9,0,0,0
2,76,200,73,9,0,0,0
2,77,200,73,9,0,0,0
2,78,200,73,9,0,0,0
2,79,200,73,9,0,0,0
2,8,200,73,9,0,0,0
2,80,200,73,9,0,0,0
2,81,200,73,9,0,0,0
2,82,200,73,9,0,0,0
2,83,200,73,9,0,0,0
2,84,200,73,9,0,0,0
2,85,200,73,9,0,0,0
2,86,200,73,9,0,0,0
2,87,200,73,9,0,0,0
2,88,200,73,9,0,0,0
2,89,200,73,9,0,0,0
2,9,200,73,9,0,0,0
2,90,200,73,9,0,0,0
2,91,200,73,9,0,0,0
2,92,200,73,9,0,0,0
2,93,200,73,9,0,0,0
2,94,200,73,9,0,0,0
2,95,200,73,9,0,0,0
2,96,200,73,9,0,0,0
2,97,200,73,9,0,0,0
2,98,200,73,9,0,0,0
2,99,200,73,9,0,0,0
