"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588564653621233,0.00190112779989659,0.500807371794872,0.00208762055359605,0.575967785650022,0.00241053035317887,0.501660714285714,0.00548230739887993,0.660573412698413,0.00994478761841872,0.503440476190476,0.0057303861516003,0.568665250270513,0.00179204864440171,0.500649165359692,0.00125246750953065,0.593118402815771,0.00177318047024023,0.501843382352941,0.00343755492990096,0.65863647875817,0.00534623056782005,0.501958455882353,0.0033783402072987
2,50.5,29.011491975882,0.62548131921255,0.00525156107508162,0.501512216694066,0.00268949309938185,0.608872919621514,0.00507954228327885,0.504491105637657,0.00776823951346662,0.733235198517957,0.0154384567257866,0.503725453665109,0.00477642169845336,0.597292976796828,0.00349807319187412,0.503201873021498,0.00379112728986456,0.633917653781881,0.00548669106619071,0.502739047984357,0.00437338816786518,0.729149876677019,0.0110303019896976,0.502670112543249,0.00437106276991739
3,50.5,29.011491975882,0.642914218509729,0.0154870115230902,0.500906821091619,0.00200563953657842,0.627145624850382,0.00703083519288989,0.505322149687348,0.00789734911402961,0.770823065647072,0.021933066194528,0.506985462515643,0.00793679426501156,0.611287217393327,0.0124373060328515,0.503039887099142,0.00314313956558875,0.65622325614986,0.00769839617487757,0.505136099198961,0.00612658439373363,0.766849336418336,0.0150307480151338,0.503350316396601,0.00447626041444683
4,50.5,29.011491975882,0.653422920821026,0.0244312130028992,0.501294157190056,0.0020915111881482,0.637307024612646,0.00866022024522867,0.505769356588877,0.00761629848031718,0.789669539278338,0.0356952073748554,0.509140302838153,0.0124076430535854,0.620218891163899,0.0193493293448233,0.503042524590632,0.00356375427178741,0.669100364020719,0.0109752470497181,0.507109054736557,0.00889448661920863,0.786838224317504,0.0260618833825353,0.504254806725615,0.00522413325058625
5,50.5,29.011491975882,0.660779889222384,0.0288836468000714,0.501915262820954,0.00274931232427383,0.64347760823799,0.0101816139494718,0.506198192508806,0.00887115337273189,0.802362306115022,0.0459348122333837,0.508103994742522,0.0071932476543848,0.626299976562574,0.0234737361987291,0.504734799236459,0.00539089400195503,0.676257685386134,0.0116253221312578,0.506573431161537,0.00731707994710165,0.798807213001485,0.0382166814323968,0.50502633191719,0.005085882344662
6,50.5,29.011491975882,0.666447113019616,0.0318371026006505,0.501405136121363,0.0018208476097123,0.646622668373656,0.0144917971651518,0.507885781295423,0.0119162171944926,0.808773053563921,0.0533770249353103,0.508121345080359,0.00635423369164176,0.630671156091511,0.0253425430077192,0.505001645651762,0.00403642973658646,0.679844259918123,0.0160203337852483,0.507935690027063,0.00673939269543756,0.806406794838234,0.0469633204731604,0.506490603383158,0.00646374091513192
7,50.5,29.011491975882,0.669153966851966,0.0341088465575702,0.50157377923806,0.00235321299302472,0.647968971247189,0.0207530253357695,0.50792395854794,0.0111375053060642,0.813224684298037,0.0580549998017175,0.508916940281642,0.00699710569356446,0.63345934906305,0.0273879435162269,0.504387343637024,0.00385562553386326,0.682687379421074,0.0247182060021784,0.509399289764158,0.00763395126080607,0.811773558031134,0.0508576699691167,0.507306854748342,0.00604792890134514
8,50.5,29.011491975882,0.671715137378175,0.0369655653726926,0.501592859647562,0.0024460835629188,0.648420536911931,0.0265261543782015,0.50769844084173,0.0103862072186006,0.817430322650977,0.0594053457398626,0.509827692033656,0.00764913053217726,0.635864035183639,0.0299269676202909,0.504818270752418,0.00395537332012686,0.684243616578412,0.0317103267895812,0.508553394937435,0.00718020046615681,0.818276061238674,0.0518867970010765,0.507544281521967,0.00617664824903238
9,50.5,29.011491975882,0.67316185483372,0.0393275131952128,0.503458796987206,0.00418648727840272,0.649046801508152,0.0284420791658772,0.508994920845651,0.013105950649975,0.81813720483248,0.0615161934795394,0.510372518480825,0.00755061172317737,0.637322757936155,0.0317128297992014,0.504993778631569,0.00473651545405894,0.686294409944545,0.0354046341756015,0.509815785789266,0.00849304857193143,0.821013312417269,0.0499082982278825,0.509222116175473,0.00791318916166978
