"strategy_id","step","recon.y","cyber.y","disinfo.y","comb.y","cyber2.y","disinfo2.y"
11,1,200,0,11,77,0,0
11,10,200,0,11,77,0,0
11,100,200,0,11,77,0,0
11,11,200,0,11,77,0,0
11,12,200,0,11,77,0,0
11,13,200,0,11,77,0,0
11,14,200,0,11,77,0,0
11,15,200,0,11,77,0,0
11,16,200,0,11,77,0,0
11,17,200,0,11,77,0,0
11,18,200,0,11,77,0,0
11,19,200,0,11,77,0,0
11,2,200,0,11,77,0,0
11,20,200,0,11,77,0,0
11,21,200,0,11,77,0,0
11,22,200,0,11,77,0,0
11,23,200,0,11,77,0,0
11,24,200,0,11,77,0,0
11,25,200,0,11,77,0,0
11,26,200,0,11,77,0,0
11,27,200,0,11,77,0,0
11,28,200,0,11,77,0,0
11,29,200,0,11,77,0,0
11,3,200,0,11,77,0,0
11,30,200,0,11,77,0,0
11,31,200,0,11,77,0,0
11,32,200,0,11,77,0,0
11,33,200,0,11,77,0,0
11,34,200,0,11,77,0,0
11,35,200,0,11,77,0,0
11,36,200,0,11,77,0,0
11,37,200,0,11,77,0,0
11,38,200,0,11,77,0,0
11,39,200,0,11,77,0,0
11,4,200,0,11,77,0,0
11,40,200,0,11,77,0,0
11,41,200,0,11,77,0,0
11,42,200,0,11,77,0,0
11,43,200,0,11,77,0,0
11,44,200,0,11,77,0,0
11,45,200,0,11,77,0,0
11,46,200,0,11,77,0,0
11,47,200,0,11,77,0,0
11,48,200,0,11,77,0,0
11,49,200,0,11,77,0,0
11,5,200,0,11,77,0,0
11,50,200,0,11,77,0,0
11,51,200,0,11,77,0,0
11,52,200,0,11,77,0,0
11,53,200,0,11,77,0,0
11,54,200,0,11,77,0,0
11,55,200,0,11,77,0,0
11,56,200,0,11,77,0,0
11,57,200,0,11,77,0,0
11,58,200,0,11,77,0,0
11,59,200,0,11,77,0,0
11,6,200,0,11,77,0,0
11,60,200,0,11,77,0,0
11,61,200,0,11,77,0,0
11,62,200,0,11,77,0,0
11,63,200,0,11,77,0,0
11,64,200,0,11,77,0,0
11,65,200,0,11,77,0,0
11,66,200,0,11,77,0,0
11,67,200,0,11,77,0,0
11,68,200,0,11,77,0,0
11,69,200,0,11,77,0,0
11,7,200,0,11,77,0,0
11,70,200,0,11,77,0,0
11,71,200,0,11,77,0,0
11,72,200,0,11,77,0,0
11,73,200,0,11,77,0,0
11,74,200,0,11,77,0,0
11,75,200,0,11,77,0,0
11,76,200,0,11,77,0,0
11,77,200,0,11,77,0,0
11,78,200,0,11,77,0,0
11,79,200,0,11,77,0,0
11,8,200,0,11,77,0,0
11,80,200,0,11,77,0,0
11,81,200,0,11,77,0,0
11,82,200,0,11,77,0,0
11,83,200,0,11,77,0,0
11,84,200,0,11,77,0,0
11,85,200,0,11,77,0,0
11,86,200,0,11,77,0,0
11,87,200,0,11,77,0,0
11,88,200,0,11,77,0,0
11,89,200,0,11,77,0,0
11,9,200,0,11,77,0,0
11,90,200,0,11,77,0,0
11,91,200,0,11,77,0,0
11,92,200,0,11,77,0,0
11,93,200,0,11,77,0,0
11,94,200,0,11,77,0,0
11,95,200,0,11,77,0,0
11,96,200,0,11,77,0,0
11,97,200,0,11,77,0,0
11,98,200,0,11,77,0,0
11,99,200,0,11,77,0,0
