"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.590097769439233,0.00267609604772067,0.500140921409214,0.000860241770055382,0.575125390869293,0.00221560619336269,0.500914285714286,0.00255736986675348,0.663895238095238,0.00357719912197494,0.500714285714286,0.00254373774369469,0.56790460298355,0.0020588999175626,0.500768124399703,0.00154746646084602,0.594056215122005,0.0022772096963396,0.50193214869281,0.00362196221808851,0.658611723856209,0.00471308550563283,0.501748161764706,0.00342026298308574
2,50.5,29.011491975882,0.627400290652582,0.013005100224935,0.500258600524299,0.00091921019858836,0.605957957082395,0.0188808634531319,0.501437602627258,0.00328327383686675,0.73033748842154,0.0265583533524039,0.502656472359059,0.00474540985727468,0.596975183785145,0.0106282698920065,0.501118429405146,0.00148509983682159,0.631990652641602,0.0225644277378946,0.500742816091954,0.000866003878018638,0.727593755526083,0.0251864671687605,0.503691810344828,0.00445500186104612
3,50.5,29.011491975882,0.646747207640242,0.0202132205080009,0.500353830840762,0.000441134203228537,0.622082803545604,0.0302349540530537,0.501530994806469,0.00320618143173662,0.762978745247537,0.047081638395709,0.503109482294819,0.00506956964319303,0.61159787815309,0.0164248706630488,0.501292700460812,0.00149484439846498,0.653457742081408,0.0376893355300066,0.50343224986333,0.00564564474909748,0.756671067052944,0.0450767295823653,0.503765224063988,0.00405315762831766
4,50.5,29.011491975882,0.6573934905405,0.0237283914153913,0.502575576935402,0.00362812540351703,0.629947539110266,0.0381673926056844,0.50152458510891,0.00302063947957624,0.778578630175213,0.0635821935704642,0.505438958363111,0.0071783795663419,0.621306592252256,0.0187715038991128,0.503007254103568,0.00537362592496933,0.664437325939264,0.0478364984754044,0.506701204891204,0.00817493648409034,0.770439156878067,0.0614820556140879,0.507351126651387,0.0113543845864976
5,50.5,29.011491975882,0.665190738915115,0.0267831418135173,0.500729673277203,0.0010616377577039,0.637718032790747,0.0433693337208312,0.503852278450249,0.0096362892210182,0.790022477124857,0.0723553255003205,0.508236684412739,0.00923353516713399,0.629105310881334,0.0186207959404968,0.503616557092845,0.0032868515344656,0.672823415990225,0.0537075808663191,0.501501676170042,0.00213359049320559,0.789099324128135,0.0723244246458244,0.505363129951784,0.00423288285427612
6,50.5,29.011491975882,0.669769216882724,0.0287554765851115,0.500743047479065,0.000734961960572428,0.641763391647119,0.0458197860004709,0.504126985554255,0.00907991870601873,0.793344225546687,0.0857895139202996,0.508533922691615,0.00890150376744634,0.632466456263073,0.0207726944077123,0.503470390769225,0.00294981920452458,0.676644404838697,0.0566120691450071,0.501528449053942,0.001364862552843,0.790608947222214,0.0823708734245705,0.505951461548004,0.00460376827741246
7,50.5,29.011491975882,0.672260764204812,0.0333839824220802,0.503662697570737,0.00389859698879629,0.64264962477987,0.046932080042496,0.503910832423109,0.00864536937074132,0.794758161273537,0.098698243249928,0.508552421831665,0.00860977253108417,0.635352844118112,0.0247687736000045,0.503668702195217,0.00292425801317622,0.679468161090184,0.0583738310932656,0.502037285894612,0.00400232785485497,0.790896466483919,0.0936421159574059,0.506645285007428,0.00340128114356375
8,50.5,29.011491975882,0.674952315415652,0.0346469129097234,0.502098321484759,0.00291375722360358,0.645819827452962,0.0463267919212945,0.514270360542061,0.0182761816520504,0.786303185822847,0.107155246751472,0.508732138886212,0.00796792397792554,0.637419205241966,0.0271266606600899,0.503577315743887,0.00270931599872661,0.680475211172021,0.0600617550304974,0.501879153595573,0.00188503422940499,0.789868971544002,0.104435646432703,0.506482606529528,0.00321254758610973
9,50.5,29.011491975882,0.676995506820328,0.0367932999241803,0.502631990229543,0.00318931345400086,0.64630273171773,0.0463154835914983,0.511285528253737,0.0135747149414216,0.790499071673875,0.118750782945074,0.508608019189911,0.00830259124051941,0.63813450593603,0.0288955893720023,0.504791073071569,0.0032881283891212,0.67995489627945,0.0601595684342722,0.50210100419636,0.00300003413304913,0.78874219793307,0.114528414218415,0.50667500162452,0.00368899205942628
10,50.5,29.011491975882,0.678289832320034,0.0388124892458998,0.503730413682113,0.00449122905959081,0.645914885846159,0.046154721216837,0.510355121141665,0.0136641247199991,0.791806714293795,0.12441448584938,0.508646268907293,0.00766626524522618,0.638802547760215,0.0300066840632698,0.503460951522731,0.00199620343049487,0.68247763587248,0.0612314191103712,0.506831884947317,0.00760992247652886,0.787377239529338,0.120007850570225,0.507283750102428,0.004632068195833
11,50.5,29.011491975882,0.677762694022637,0.0412356110642758,0.501389196613187,0.00160476111765021,0.648061033439883,0.0467283914454703,0.513395701243807,0.0149899040028672,0.790502339472349,0.126705490380162,0.511350682694802,0.00953361726265071,0.637929032911918,0.0306495663058485,0.504026290011897,0.00267182773073061,0.68505244418329,0.0621531357233678,0.509560717669109,0.0100954646105331,0.783526998721146,0.122416751287519,0.506390289825186,0.00321680100194181
12,50.5,29.011491975882,0.677266176479076,0.0434798288196795,0.50124662147362,0.0012154732316667,0.648067361956703,0.0455792267118434,0.51342767339505,0.0143291277617707,0.789713670499506,0.130011794561116,0.511215961520849,0.00853014941771269,0.637795599120436,0.031951411624069,0.507278725730793,0.00421760888867935,0.684443357310759,0.0603901864331445,0.506331543361959,0.00863266232481113,0.785057256382583,0.125260282992359,0.506196089841855,0.00300971778142687
13,50.5,29.011491975882,0.678056973093635,0.0453234447299541,0.502662919106783,0.00401339572928097,0.648600755489482,0.0443293514141555,0.508752671566599,0.0103578031353022,0.78986218020255,0.130160737817738,0.51174869840906,0.00836035609057084,0.64037566836647,0.0349934891964544,0.505277121929837,0.00298716520835951,0.685625473138132,0.0586381809455698,0.50551926244433,0.0058674534282991,0.78710061555625,0.125344476599501,0.506000208104713,0.00305708861344812
14,50.5,29.011491975882,0.676622326000272,0.0466946285101922,0.503485431779844,0.00417148444441577,0.648768127680342,0.0434535795069968,0.513048642493378,0.0139877273409835,0.79333095474693,0.128272538916651,0.511662924549312,0.00818193577609951,0.63895938776767,0.0359752875894125,0.507662970522788,0.00753544699585335,0.685014176333323,0.0578418517386322,0.50584637776418,0.00640187523053688,0.788155610434095,0.123014859985852,0.506263525243071,0.00411477240370591
15,50.5,29.011491975882,0.677092944577442,0.0478019834049083,0.501442016417934,0.00169654377138775,0.650709635531282,0.0437014859428357,0.514822600386189,0.0132569862532128,0.794095479332784,0.125212644065978,0.513131831731376,0.0118940870298727,0.63902757056378,0.0380080953472683,0.50520610689225,0.00326550668620185,0.687251255663434,0.0574439615131262,0.509987857275949,0.0105883743576474,0.787355983902578,0.117567837253276,0.505771852945613,0.00310972349899121
16,50.5,29.011491975882,0.677091816473424,0.0480674793291535,0.501546457415328,0.00167315780465405,0.651250031207264,0.0435978731791156,0.51382859571349,0.012822624015435,0.794951554478573,0.121732457480324,0.513613279610522,0.0112601250770012,0.639471211605138,0.0387145520013454,0.50520550362851,0.00277978221322848,0.686429614443603,0.0562350152232792,0.507008421374062,0.00736739645612915,0.791219991362768,0.114700229361344,0.505577488009899,0.00323313238832474
17,50.5,29.011491975882,0.677524978120396,0.0473356699380283,0.502394628047232,0.00297761977584741,0.651142176811273,0.0436454928741278,0.512757479031597,0.0123031858386276,0.790837094272238,0.117843628715855,0.520594658747757,0.0167301543164172,0.639750372393851,0.0377284535830246,0.505172065541793,0.0028014094978754,0.68636157112617,0.0559632829961645,0.506691366995658,0.00677518911103837,0.793127537162255,0.110601420253514,0.50559822458992,0.00302447146562363
18,50.5,29.011491975882,0.677194349114563,0.0453221662288973,0.503148142574337,0.00358428338137999,0.652452971420052,0.0434569140182781,0.513341672644019,0.0123545992564229,0.795919111671827,0.114814912183452,0.516720476311497,0.0148271359187442,0.639814534114419,0.0356907186538983,0.504823481189926,0.00249883423550265,0.687258119228515,0.0555433027856661,0.506923039865713,0.00705485387430422,0.794688533353421,0.106933187663763,0.505429533860231,0.00270673766697066
19,50.5,29.011491975882,0.679012372940027,0.0427265318421931,0.501688484419154,0.00161379229386188,0.654716983832085,0.0428771948355559,0.512350907920328,0.0115352939034365,0.798448833650406,0.111195984251399,0.518335124377246,0.0152661178651553,0.640954142073109,0.0336096895937297,0.506273964491245,0.00493858038014109,0.686865906193662,0.0541850481348577,0.505902302791771,0.00451597470684025,0.797068206851116,0.104056806360848,0.505411156363021,0.00275267878962821
