"strategy_id","step","recon.y","cyber.y","disinfo.y","comb.y","cyber2.y","disinfo2.y"
1,1,200,98,0,0,0,0
1,10,200,98,0,0,0,0
1,100,200,98,0,0,0,0
1,11,200,98,0,0,0,0
1,12,200,98,0,0,0,0
1,13,200,98,0,0,0,0
1,14,200,98,0,0,0,0
1,15,200,98,0,0,0,0
1,16,200,98,0,0,0,0
1,17,200,98,0,0,0,0
1,18,200,98,0,0,0,0
1,19,200,98,0,0,0,0
1,2,200,98,0,0,0,0
1,20,200,98,0,0,0,0
1,21,200,98,0,0,0,0
1,22,200,98,0,0,0,0
1,23,200,98,0,0,0,0
1,24,200,98,0,0,0,0
1,25,200,98,0,0,0,0
1,26,200,98,0,0,0,0
1,27,200,98,0,0,0,0
1,28,200,98,0,0,0,0
1,29,200,98,0,0,0,0
1,3,200,98,0,0,0,0
1,30,200,98,0,0,0,0
1,31,200,98,0,0,0,0
1,32,200,98,0,0,0,0
1,33,200,98,0,0,0,0
1,34,200,98,0,0,0,0
1,35,200,98,0,0,0,0
1,36,200,98,0,0,0,0
1,37,200,98,0,0,0,0
1,38,200,98,0,0,0,0
1,39,200,98,0,0,0,0
1,4,200,98,0,0,0,0
1,40,200,98,0,0,0,0
1,41,200,98,0,0,0,0
1,42,200,98,0,0,0,0
1,43,200,98,0,0,0,0
1,44,200,98,0,0,0,0
1,45,200,98,0,0,0,0
1,46,200,98,0,0,0,0
1,47,200,98,0,0,0,0
1,48,200,98,0,0,0,0
1,49,200,98,0,0,0,0
1,5,200,98,0,0,0,0
1,50,200,98,0,0,0,0
1,51,200,98,0,0,0,0
1,52,200,98,0,0,0,0
1,53,200,98,0,0,0,0
1,54,200,98,0,0,0,0
1,55,200,98,0,0,0,0
1,56,200,98,0,0,0,0
1,57,200,98,0,0,0,0
1,58,200,98,0,0,0,0
1,59,200,98,0,0,0,0
1,6,200,98,0,0,0,0
1,60,200,98,0,0,0,0
1,61,200,98,0,0,0,0
1,62,200,98,0,0,0,0
1,63,200,98,0,0,0,0
1,64,200,98,0,0,0,0
1,65,200,98,0,0,0,0
1,66,200,98,0,0,0,0
1,67,200,98,0,0,0,0
1,68,200,98,0,0,0,0
1,69,200,98,0,0,0,0
1,7,200,98,0,0,0,0
1,70,200,98,0,0,0,0
1,71,200,98,0,0,0,0
1,72,200,98,0,0,0,0
1,73,200,98,0,0,0,0
1,74,200,98,0,0,0,0
1,75,200,98,0,0,0,0
1,76,200,98,0,0,0,0
1,77,200,98,0,0,0,0
1,78,200,98,0,0,0,0
1,79,200,98,0,0,0,0
1,8,200,98,0,0,0,0
1,80,200,98,0,0,0,0
1,81,200,98,0,0,0,0
1,82,200,98,0,0,0,0
1,83,200,98,0,0,0,0
1,84,200,98,0,0,0,0
1,85,200,98,0,0,0,0
1,86,200,98,0,0,0,0
1,87,200,98,0,0,0,0
1,88,200,98,0,0,0,0
1,89,200,98,0,0,0,0
1,9,200,98,0,0,0,0
1,90,200,98,0,0,0,0
1,91,200,98,0,0,0,0
1,92,200,98,0,0,0,0
1,93,200,98,0,0,0,0
1,94,200,98,0,0,0,0
1,95,200,98,0,0,0,0
1,96,200,98,0,0,0,0
1,97,200,98,0,0,0,0
1,98,200,98,0,0,0,0
1,99,200,98,0,0,0,0
