"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588598847278453,0.00268166204564014,0.500504605263158,0.00110851933292098,0.576261915204678,0.00270345015364185,0.50135119047619,0.00469137813226158,0.661375,0.00691601610338813,0.502463293650794,0.0051410874907079,0.567747121615543,0.00233513756875997,0.501092011039379,0.00180316193278142,0.593727342727343,0.00236695021319647,0.501579520697168,0.0034039051381707,0.659756699346405,0.00437008443706201,0.501384477124183,0.00261338722716086
2,50.5,29.011491975882,0.626810214876506,0.00539604534508645,0.501063885363808,0.00222519784655683,0.60949581061384,0.00461078488207793,0.501941023535851,0.00541056319797904,0.732638318386594,0.0140447362740668,0.504349568439224,0.00750706407446124,0.597737330741861,0.00405370074919416,0.501690383732163,0.00226594385532063,0.635069700512699,0.00562708437975349,0.502908073932491,0.00475007177965455,0.729209464276427,0.0100491991171414,0.502508444458685,0.00320612016721761
3,50.5,29.011491975882,0.646922263704883,0.00847027080412393,0.500881901955661,0.00166773873352038,0.626528939723244,0.0133299130920039,0.503354392324702,0.00710404254876933,0.764201441102139,0.0318630714098215,0.506977325267357,0.00940700746972795,0.614258513312458,0.00584316160865889,0.502752127445902,0.00340651425794142,0.654839868893845,0.0173144267581055,0.503853822400238,0.00554540216102532,0.762986173943457,0.0238927296584324,0.503220699101723,0.00364102168260738
4,50.5,29.011491975882,0.656923638807257,0.0129859322306634,0.501329326784577,0.00242490018178071,0.635824151031816,0.0198992776517245,0.504208798004232,0.00758599294110968,0.785946037318002,0.0418111526348281,0.507405281400596,0.00796772596220267,0.623375138952036,0.00949388685811838,0.50317067959663,0.00360830430844573,0.666077040266902,0.025054148323701,0.504559012290784,0.0053669085313499,0.784532260049884,0.0359194025230311,0.503574549694786,0.00409981711053971
5,50.5,29.011491975882,0.662550473623773,0.0194332875119947,0.501743602404037,0.00270670455315985,0.642310045325155,0.0232510456547801,0.505563296227577,0.00895111429622126,0.7973125642866,0.0499609513223245,0.508738267700287,0.00900175200183777,0.628034065655926,0.0151602249787303,0.50338171789291,0.00354848234783882,0.674033935170139,0.0298044132535279,0.506431411908926,0.00759091085262973,0.794878097447444,0.0406877248124884,0.505040147431879,0.00512997221201749
6,50.5,29.011491975882,0.666137389062906,0.0250810002261065,0.501421594851478,0.0023217008219739,0.645904636569782,0.02557195479603,0.507066884793207,0.00961053211988094,0.803641300006865,0.0533630109183439,0.51087020100835,0.0116416186575363,0.630939093127575,0.0202369506116652,0.50386921134722,0.00413105710749996,0.678148333016123,0.0309852735986941,0.50673020378827,0.0067551340053217,0.803695194995636,0.0413979229921645,0.505383554693009,0.00512168296604191
7,50.5,29.011491975882,0.66702525322141,0.0319278989063983,0.502041375679129,0.00291700466476674,0.647808793927437,0.0270439294332218,0.507723209635707,0.0109063892584219,0.808122130182002,0.0592804832097743,0.510522555809532,0.010335426787533,0.631153678148498,0.0259173812478633,0.504765129468017,0.00430413837315245,0.680652111263923,0.0318891047215552,0.505844711851114,0.00683815889227052,0.810979871595398,0.0457709069089685,0.505790924322798,0.00509755726178534
8,50.5,29.011491975882,0.66546645017924,0.0400584454461424,0.502161464571148,0.00298766641378034,0.649506182125026,0.028738034726776,0.50863100246007,0.0117256033106861,0.810306092816959,0.0667391825179199,0.511953635628144,0.0105633698556145,0.629744215547037,0.0326043354421745,0.504192378866227,0.00392837619171197,0.683561299570345,0.0336679967141102,0.507799315539369,0.00816173280327039,0.810958368246593,0.0536141451574205,0.506425768013525,0.00535124461009301
9,50.5,29.011491975882,0.665047160929264,0.0476486624901003,0.502052907800106,0.00288001874355505,0.650770044919205,0.0303019487151167,0.509450682959387,0.0125076918760125,0.808699890223196,0.0765419119732162,0.513142089047496,0.0112643355831932,0.62942896965391,0.0379679350820116,0.504707905337373,0.00454965263900734,0.684590430839648,0.0364974459978872,0.508461242849933,0.0085496383856499,0.810711521427726,0.0640084038607566,0.506479154500019,0.00500850860045609
10,50.5,29.011491975882,0.663627623315838,0.0536739816133494,0.502244952332755,0.00304186845203018,0.651751675102033,0.0312002504005709,0.509783022924465,0.0128956628981561,0.807591614252238,0.0841888078847078,0.513725593674912,0.0123983243663002,0.629108833404565,0.0431415700792846,0.5049133574773,0.00512996664110108,0.685632736825839,0.0377566171946812,0.508732982841548,0.00797557041578108,0.81110666905331,0.0742487134573029,0.507543311206967,0.00653671103014616
11,50.5,29.011491975882,0.661551721678374,0.0586650298651313,0.502008633676093,0.00296405540230351,0.652211046206984,0.0327963156570708,0.512236060924172,0.0129810079573152,0.805601780813167,0.0935038154573931,0.513651248392424,0.0113108488665428,0.627421159871909,0.0465526791358729,0.505204856753773,0.00499178338468114,0.685217158593084,0.0391352952785093,0.50890355963275,0.00820973365100336,0.808792489397864,0.0831910244546346,0.508652786675527,0.00859702647491495
