"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.588194528789924,0.00270748444627784,0.500391138101664,0.000962708200285664,0.576675416104363,0.00275724189507284,0.501833333333333,0.00575159178669767,0.661595238095238,0.00679515075767835,0.501931547619048,0.00334699259625413,0.566995058418743,0.00256095908247028,0.501451772622825,0.00222013434038276,0.594054743863296,0.00279382293247497,0.50209910130719,0.00395864513115526,0.659272403127918,0.00479303295274425,0.501114904295051,0.00203186421649928
2,50.5,29.011491975882,0.62548010599639,0.0132448648730103,0.501077885704195,0.00192956780008743,0.610449760924194,0.00482481194949704,0.501967432950192,0.00540597436015233,0.733821018062397,0.0146650414712618,0.503095785440613,0.00452467341461893,0.596316515029834,0.0104296748214484,0.501843451783596,0.0025849740989586,0.634902868047012,0.0069560015533212,0.503189017830828,0.00492026016566794,0.729321028371561,0.0102403543148777,0.502095315831903,0.00286660884550772
3,50.5,29.011491975882,0.643272002337175,0.024388263725162,0.501496645922163,0.00258516129886222,0.628306561418267,0.00678202504743465,0.50352604065191,0.00816414361351429,0.768134170260796,0.033478736692963,0.504714983151531,0.00563930626026469,0.609539350135382,0.0194211342904993,0.502669017093264,0.0032962610330452,0.656430247006151,0.0102841360356824,0.504590942126034,0.0068562075384491,0.763729971620593,0.0303036171767054,0.502779069993011,0.00328162313960228
4,50.5,29.011491975882,0.653390351853271,0.034414812062182,0.501722844630235,0.00290381118837631,0.639220562486427,0.00826465439804315,0.505491380726572,0.0105053567025705,0.786386682930638,0.0481499227538238,0.507330269406336,0.00896718331364705,0.617056653985666,0.0278536207932951,0.503013856969291,0.00368645756162464,0.669148393948263,0.0123588898787254,0.505127226906321,0.00703622718906486,0.784195743280953,0.046624089063662,0.503519863895844,0.00400481350651554
5,50.5,29.011491975882,0.660534171443813,0.039774576023559,0.501362776154495,0.00214122853595973,0.645162706324333,0.0110630350562939,0.505450660711086,0.0110046020230911,0.796194185910611,0.0586494735015881,0.508817446397872,0.0099238096730755,0.622297851409753,0.0322733672572098,0.502988557763715,0.00323958161528196,0.677070224157621,0.0158470569507574,0.506012944390556,0.00770540945118913,0.793845413727874,0.0572485140878982,0.504712408669842,0.00573502502651491
6,50.5,29.011491975882,0.665742303310408,0.0433536678819661,0.501747636638479,0.0028209191616852,0.648715919515592,0.0138337912576098,0.505921829037697,0.0106327087462669,0.796126184190617,0.0754747828174727,0.509760065859669,0.0101127108786137,0.625782035455185,0.0346354090288966,0.503305074180779,0.00328782460327047,0.682346443932377,0.02006652457294,0.507217879271316,0.00876147317438477,0.796132647938753,0.0696553467491201,0.504919573434369,0.00531774269942252
7,50.5,29.011491975882,0.669107639047016,0.0454691565454006,0.501840660738284,0.00290696560091176,0.651102878507976,0.0169656349825978,0.507332914424524,0.0124611972944728,0.797544066043302,0.089572567336266,0.510566385937936,0.0095422702715161,0.629297033270391,0.036366167034437,0.504412588423544,0.00452404079834148,0.684868808253566,0.0245467833408675,0.507048279237727,0.00802913078620762,0.798544819684015,0.0822884027754262,0.505582248616814,0.00549643206800105
8,50.5,29.011491975882,0.671563906457307,0.0468444268955235,0.502039955804355,0.00312192617981351,0.653455803172522,0.0211773649299567,0.508740530852897,0.0132385261490057,0.797565077445653,0.0995551980075002,0.512452384163657,0.0113066561200208,0.630678894099296,0.0369211654273522,0.505018363688165,0.0053514318397559,0.687457123854618,0.0289346946179406,0.509396180434247,0.0103471296330581,0.797786731064491,0.0910305476386402,0.506167320792187,0.00501387799515873
9,50.5,29.011491975882,0.672501403581719,0.0481853444889448,0.501711087682219,0.00248558736799677,0.654999168007462,0.0250029418026248,0.509242310128181,0.0130238425002649,0.799297017776829,0.104151734355867,0.511350793791312,0.00929640870995191,0.632364027871466,0.0384487877924305,0.50484311106064,0.00413800209957304,0.688032282850337,0.0330065256489284,0.508599651256126,0.00837786514858518,0.800783996326846,0.0970823417949206,0.507163942243521,0.00603415501522439
10,50.5,29.011491975882,0.671606004807477,0.0505334009225818,0.502335729780662,0.00358439827514481,0.655958009542396,0.0278927521139596,0.509205519771341,0.0131039738708423,0.79883274242909,0.107002860090896,0.5117748612576,0.00945700686801815,0.632747522287011,0.0395656748955366,0.504188997560821,0.00382474098855597,0.689346147233513,0.0362960847635134,0.509293828902201,0.00994486875977669,0.80020429914758,0.100700108819334,0.508170550015668,0.00684331321044173
11,50.5,29.011491975882,0.671437385367566,0.0539460367127875,0.501690984261129,0.00251075560831206,0.65693453133579,0.0298731423529782,0.50997258070712,0.013721544208692,0.797236648437248,0.108317740294157,0.513621073627797,0.00964750868163416,0.632661222025984,0.0413081412603287,0.504946982042622,0.00412158405003183,0.689191065290107,0.0374823133618985,0.50915393210686,0.0088113198163566,0.802488230320418,0.104513329432013,0.50764921963751,0.00579623390661306
12,50.5,29.011491975882,0.671093685475779,0.054962433416332,0.502028332239836,0.0027305110382357,0.656738516422427,0.0315928180604361,0.509148574260423,0.0120902348175326,0.796333791135484,0.110978100150073,0.515017836635809,0.0107612429960307,0.632685864213968,0.0425703112756392,0.504322160290883,0.00360582857771095,0.688909744956605,0.0388332564007964,0.50972534923376,0.00917431286320393,0.801626749869754,0.106649165716802,0.50797666324976,0.006020039709308
13,50.5,29.011491975882,0.668881185921833,0.0551996599021012,0.501978347665596,0.00303036617359408,0.656115668058448,0.0329114638371814,0.509146841694353,0.0110505402678322,0.796778701842477,0.111883272256133,0.517224960958153,0.0149512227912127,0.631356896643292,0.0433731755626826,0.505081162613473,0.00439039718296485,0.688022340699049,0.0400686022452875,0.508995014858517,0.0080208927764745,0.802880976568415,0.108123001182893,0.508186226031453,0.00691242643910603
14,50.5,29.011491975882,0.667262764738353,0.0567097119735857,0.502322376348624,0.00293637272595884,0.655747355485586,0.0344079217216788,0.509920914407034,0.0110836262604805,0.796575490438951,0.114766759454595,0.51631019366598,0.013536855138344,0.630091643972641,0.0447572773276213,0.505008763174108,0.00386403169427795,0.688576694903452,0.0419103884300843,0.510066673841156,0.00958375434454813,0.802201255070224,0.10921798974628,0.508176763791965,0.00596975286093154
15,50.5,29.011491975882,0.666434463546194,0.0579129944382719,0.502358224762278,0.00325090094601401,0.655186832569901,0.035453494252184,0.509614604916176,0.011940185746913,0.796438600618597,0.116301483161794,0.516095393488868,0.0118843662937821,0.629836499947394,0.0466931919466511,0.505441742170141,0.00471688537178731,0.687431250806556,0.043993814003142,0.510363750741846,0.00931196992882333,0.801015074797467,0.110669356588602,0.508407421513609,0.00627841073800144
16,50.5,29.011491975882,0.66439637615736,0.0599968664688849,0.502483047301637,0.00312997474275076,0.654494711069377,0.0367476027833451,0.51064196516212,0.0117904969694645,0.798035861722957,0.116563159793992,0.516503942333666,0.0120671778791571,0.628122928166737,0.0484109523936944,0.50618592275321,0.00518526854561633,0.685904887449302,0.0459650071304938,0.510229931259788,0.00945604806226842,0.801567101919356,0.111568652977082,0.508927210301612,0.00665850787187037
17,50.5,29.011491975882,0.663100711308162,0.0619948282756062,0.502863784599836,0.00393016603914676,0.654317373534539,0.0381299576635671,0.509936567334125,0.0122231506077213,0.799753378991225,0.113715688472747,0.517616071285545,0.0120449729980995,0.628292202588308,0.0502933464575018,0.50510568149845,0.00432130193220091,0.686047297686681,0.0475399693005531,0.510023876135196,0.00902666265229387,0.801644982227377,0.111609896194682,0.509272176819829,0.00618068071844045
18,50.5,29.011491975882,0.662492783193624,0.0643572378313849,0.502224023837082,0.00275898507361063,0.654676250167367,0.0388633239848526,0.510922693944364,0.0134897679133545,0.801065467462208,0.112206784277255,0.518478141224138,0.0128112822629769,0.62843461663278,0.0516191973720843,0.504827774375874,0.00451266066179059,0.685880226778384,0.04817202454849,0.509250672613635,0.00829309153193677,0.801274697711862,0.110132896625535,0.509662725561273,0.00666216594992631
