"timestep","episode_mean","episode_sd","group0_trust_in_sp0_mean","group0_trust_in_sp0_sd","group0_trust_in_sp1_mean","group0_trust_in_sp1_sd","group0_trust_in_sp2_mean","group0_trust_in_sp2_sd","group1_trust_in_sp0_mean","group1_trust_in_sp0_sd","group1_trust_in_sp1_mean","group1_trust_in_sp1_sd","group1_trust_in_sp2_mean","group1_trust_in_sp2_sd","group2_trust_in_sp0_mean","group2_trust_in_sp0_sd","group2_trust_in_sp1_mean","group2_trust_in_sp1_sd","group2_trust_in_sp2_mean","group2_trust_in_sp2_sd","group3_trust_in_sp0_mean","group3_trust_in_sp0_sd","group3_trust_in_sp1_mean","group3_trust_in_sp1_sd","group3_trust_in_sp2_mean","group3_trust_in_sp2_sd"
0,50.5,29.011491975882,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1,50.5,29.011491975882,0.589004903283851,0.00288140624576102,0.50040235042735,0.00113037558088138,0.575979588394062,0.00275329215752289,0.50052380952381,0.00227426519043166,0.661144841269841,0.00700916694359397,0.504089285714286,0.00676227513483431,0.567619998034472,0.00205357161035823,0.500894603105129,0.00153170909220372,0.594020649698281,0.0021818248206924,0.502413861655773,0.00417801973808524,0.658658632897603,0.00485541311822133,0.501388970588235,0.00261993694533276
2,50.5,29.011491975882,0.627120255921038,0.00528277153691839,0.500269932678735,0.000495339112354886,0.60771245067542,0.0151157501345629,0.501845340722496,0.00584016960815431,0.733039495705444,0.016974267287456,0.504788950991537,0.00720209819949287,0.595971647696623,0.0061250258922291,0.502348900275398,0.00319270414832184,0.632294190557035,0.0191274091361514,0.504679064596661,0.00686303055659539,0.727214580516115,0.0115705763871003,0.502242041898545,0.00330647541328783
3,50.5,29.011491975882,0.644698474714957,0.0157079844726103,0.501149097244263,0.00232447588090684,0.623130476401875,0.0224817567525269,0.502108452298169,0.00557522898457203,0.769356967270951,0.0339730163336271,0.504940335584877,0.00611078166082412,0.609308252949378,0.0131693440863366,0.503773831680027,0.00412334274569778,0.652848925062488,0.0290537476831998,0.505448301912114,0.0058396129974003,0.761608598453234,0.0310237741507589,0.502574872991216,0.00299511711357696
4,50.5,29.011491975882,0.653595148992131,0.0251949557301938,0.501972399512199,0.00292158690505537,0.630493885370524,0.0294842919289079,0.502084855544133,0.005518465069912,0.788438950909345,0.048742945997228,0.509933763938608,0.0119899456569526,0.617127739781757,0.0198200966622699,0.504960976024942,0.00416147629495289,0.662693681007653,0.0385238479041284,0.505213931224175,0.00550130455412132,0.783307682489186,0.0475716517720725,0.502556756107491,0.00310807387415916
5,50.5,29.011491975882,0.659196832614468,0.0337238319176109,0.501002739190312,0.00128452321472132,0.63642444764813,0.0366367727088894,0.5032204425796,0.00732031693247279,0.801982118450436,0.0611247710674951,0.510401316516107,0.0108783325179264,0.621552466402579,0.0261078319673913,0.503797808576722,0.00280717582602649,0.66882640648746,0.0467325778082471,0.508573325058994,0.00834067182256168,0.793692129103915,0.0582355486838806,0.503567493641796,0.00369933532708596
6,50.5,29.011491975882,0.661130725082164,0.0417691218597385,0.501596129788731,0.0021822080318059,0.639115525999728,0.0403393820573494,0.502703949356916,0.00566695689358794,0.808123824266574,0.0660225776178338,0.512620690991662,0.0135058524275068,0.623411750643734,0.0321557829826016,0.504374961932804,0.00305040881733033,0.672829169793655,0.0524713808910419,0.509820867914584,0.0102976712846401,0.801542650841745,0.0637175454540584,0.503939708901489,0.00507579772991476
7,50.5,29.011491975882,0.661167108610458,0.0486627572259886,0.501744117646337,0.00264810044205367,0.641494133773072,0.0439758291322812,0.504042669895822,0.00908008558606746,0.811696060590113,0.073439502336351,0.511170324677053,0.00977934216605178,0.624275150672886,0.0369374235967321,0.503970076711034,0.00358393988433822,0.675178215095153,0.0557874047312789,0.508552354691817,0.00832117307510436,0.804825486871933,0.0711287670919165,0.504887874974117,0.00596552544740486
8,50.5,29.011491975882,0.66236936666232,0.0534508376311343,0.502165922951696,0.00292687784291413,0.644119182961693,0.0461758626926808,0.504230449092375,0.00957249915194892,0.812074250864633,0.083185885044759,0.512923118481416,0.00996819552697853,0.623793568853578,0.0405847201493693,0.50558407841076,0.00456249158241499,0.676640557330066,0.0565875752802222,0.509054453602665,0.00900062127360448,0.806351062522598,0.0802452076131018,0.505014227902352,0.00579482158500488
9,50.5,29.011491975882,0.664305284485901,0.0564219759026355,0.501854736635372,0.00252066956122111,0.646843652966738,0.046040511916663,0.504942291578001,0.012580258650754,0.813132335192016,0.0914745426551211,0.51344323374499,0.0116568084790689,0.626579049102352,0.0437132667116092,0.504896658754451,0.00415364265398792,0.678884506069343,0.055263516743983,0.507300841380037,0.00562374225312013,0.807963091532176,0.0874732481324345,0.506728480241145,0.00815323329703181
